D (11,12,-1) (1,1,2)
D (7,8,-1) (1,4,0)
D (9,-1,-1) (4,2,0)
D (10,-1,-1) (3,1,5)
D (7,-1,-1) (1,4,4)
D (9,10,-1) (2,1,0)
D (7,-1,-1) (1,2,3)
D (11,12,-1) (0,0,2)
D (10,11,12) (1,5,3)
D (11,12,-1) (5,1,2)
D (7,8,9) (4,4,5)
D (11,12,-1) (2,0,0)
D (9,-1,-1) (3,3,1)
C 0 12
C 1 15
C 2 10
C 3 1
C 4 12
C 5 0
C 6 16
C 7 18
C 8 9
C 9 6
C 10 8
C 11 0
C 12 9
C 13 21
C 14 9
C 15 26
C 16 15
C 17 4
C 18 4
C 19 18
C 20 6
C 21 10
C 22 8
C 23 11
C 24 21
C 25 22
C 26 17
C 27 8
C 28 8
C 29 12
C 30 3
C 31 18
C 32 18
C 33 17
C 34 5
C 35 0
C 36 14
C 37 23
C 38 9
C 39 10
C 40 16
C 41 2
C 42 25
C 43 15
C 44 10
C 45 15
C 46 2
C 47 3
C 48 7
C 49 10
C 50 14
C 51 5
C 52 11
C 53 15
C 54 17
C 55 17
C 56 0
C 57 6
C 58 18
C 59 23
C 60 0
C 61 3
C 62 1
C 63 21
C 64 20
C 65 1
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 15
C 181 8
C 182 20
C 183 14
C 184 12
C 185 20
C 186 7
C 187 7
C 188 21
C 189 26
C 190 15
C 191 4
C 192 3
C 193 2
C 194 22
C 195 17
C 196 18
C 197 16
C 198 20
C 199 12
C 200 10
C 201 0
C 202 10
C 203 17
C 204 26
C 205 16
C 206 17
C 207 2
C 208 21
C 209 8
C 210 23
C 211 24
C 212 5
C 213 16
C 214 16
C 215 15
C 216 12
C 217 18
C 218 5
C 219 3
C 220 9
C 221 21
C 222 18
C 223 22
C 224 7
C 225 10
C 226 1
C 227 4
C 228 11
C 229 11
C 230 14
C 231 24
C 232 4
C 233 2
C 234 19
C 235 8
C 236 9
C 237 7
C 238 16
C 239 14
C 240 7
C 241 23
C 242 25
C 243 10
C 244 24
C 245 18
C 246 1
C 247 17
C 248 26
C 249 19
C 250 22
C 251 15
C 252 5
C 253 20
C 254 21
C 255 11
C 256 9
C 257 22
C 258 18
C 259 12
C 260 1
C 261 19
C 262 24
C 263 2
C 264 21
C 265 16
C 266 1
C 267 11
C 268 14
C 269 14
C 270 14
C 271 21
C 272 1
C 273 10
C 274 26
C 275 10
C 276 2
C 277 18
C 278 22
C 279 6
C 280 23
C 281 25
C 282 18
C 283 7
C 284 0
C 285 5
C 286 15
C 287 11
C 288 3
C 289 5
C 290 23
C 291 10
C 292 11
C 293 8
C 294 10
C 295 8
C 296 18
C 297 23
C 298 5
C 299 1
C 300 1
C 301 5
C 302 3
C 303 26
C 304 16
C 305 10
C 306 26
C 307 10
C 308 5
C 309 22
C 310 18
C 311 6
C 312 22
C 313 4
C 314 5
C 315 4
C 316 10
C 317 19
C 318 3
C 319 6
C 320 1
C 321 15
C 322 25
C 323 19
C 324 0
C 325 9
C 326 0
C 327 16
C 328 18
C 329 18
C 330 23
C 331 2
C 332 7
C 333 18
C 334 2
C 335 5
C 336 12
C 337 19
C 338 7
C 339 9
C 340 25
C 341 11
C 342 15
C 343 23
C 344 22
C 345 4
C 346 18
C 347 10
C 348 25
C 349 23
C 350 22
I 1 1 2 (2,2,5) (1,1,0,0)
I 3 3 18 (2,4,4) (-1,1,-1,0)
I 0 1 17 (2,0,4) (1,0,-1,0)
