D (9,10,-1) (2,2,2)
D (10,11,-1) (3,0,4)
D (12,-1,-1) (2,0,4)
D (8,9,10) (3,2,0)
D (9,10,-1) (4,2,0)
D (11,12,-1) (4,5,4)
D (12,-1,-1) (0,1,3)
D (8,9,10) (0,3,3)
D (12,-1,-1) (2,0,5)
D (9,10,-1) (3,2,5)
D (7,8,-1) (2,5,0)
D (10,-1,-1) (1,5,1)
D (11,12,-1) (4,4,4)
D (11,12,-1) (2,0,0)
D (8,-1,-1) (1,2,0)
D (8,9,-1) (1,3,2)
D (9,10,-1) (0,0,1)
D (12,-1,-1) (3,1,5)
D (8,9,-1) (4,2,5)
D (8,-1,-1) (3,4,5)
D (7,8,9) (5,1,3)
D (8,-1,-1) (4,1,4)
D (8,-1,-1) (3,5,3)
D (7,8,-1) (2,5,4)
D (10,11,12) (1,4,2)
D (11,-1,-1) (4,2,4)
D (9,10,11) (4,3,4)
D (7,8,9) (5,4,4)
D (8,-1,-1) (4,5,1)
D (10,11,12) (4,2,3)
D (7,8,9) (3,0,5)
D (12,-1,-1) (2,3,5)
D (10,-1,-1) (1,4,4)
D (9,10,-1) (4,5,3)
D (11,12,-1) (0,3,5)
D (7,8,9) (5,0,0)
D (7,8,-1) (3,4,1)
D (11,12,-1) (5,3,3)
D (7,8,9) (5,4,2)
C 0 2
C 1 6
C 2 26
C 3 25
C 4 19
C 5 26
C 6 23
C 7 15
C 8 20
C 9 23
C 10 7
C 11 23
C 12 20
C 13 14
C 14 17
C 15 10
C 16 12
C 17 20
C 18 0
C 19 6
C 20 19
C 21 9
C 22 3
C 23 18
C 24 8
C 25 0
C 26 11
C 27 4
C 28 20
C 29 11
C 30 7
C 31 1
C 32 9
C 33 16
C 34 23
C 35 20
C 36 26
C 37 25
C 38 2
C 39 2
C 40 16
C 41 23
C 42 25
C 43 21
C 44 5
C 45 8
C 46 0
C 47 23
C 48 11
C 49 9
C 50 10
C 51 0
C 52 18
C 53 15
C 54 7
C 55 22
C 56 23
C 57 18
C 58 9
C 59 10
C 60 6
C 61 10
C 62 18
C 63 23
C 64 6
C 65 17
C 66 22
C 67 16
C 68 0
C 69 3
C 70 5
C 71 1
C 72 19
C 73 5
C 74 12
C 75 8
C 76 11
C 77 8
C 78 4
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 20
C 102 5
C 103 7
C 104 10
C 105 5
C 106 14
C 107 17
C 108 19
C 109 10
C 110 19
C 111 19
C 112 4
C 113 15
C 114 20
C 115 7
C 116 4
C 117 5
C 118 11
C 119 23
C 120 12
C 121 0
C 122 4
C 123 12
C 124 1
C 125 7
C 126 8
C 127 6
C 128 22
C 129 1
C 130 26
C 131 8
C 132 5
C 133 10
C 134 21
C 135 25
C 136 18
C 137 20
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
