D (10,11,-1) (4,5,1)
D (10,11,12) (3,1,1)
D (12,-1,-1) (2,4,2)
D (9,10,-1) (4,0,4)
D (12,-1,-1) (3,2,0)
D (12,-1,-1) (5,2,5)
D (12,-1,-1) (1,5,4)
D (10,11,-1) (2,5,3)
D (11,-1,-1) (0,4,1)
D (7,8,9) (2,1,4)
D (12,-1,-1) (4,0,3)
C 0 19
C 1 12
C 2 9
C 3 23
C 4 15
C 5 23
C 6 26
C 7 14
C 8 6
C 9 19
C 10 6
C 11 4
C 12 24
C 13 22
C 14 22
C 15 5
C 16 6
C 17 0
C 18 6
C 19 6
C 20 3
C 21 8
C 22 20
C 23 12
C 24 20
C 25 6
C 26 8
C 27 24
C 28 0
C 29 5
C 30 1
C 31 2
C 32 1
C 33 24
C 34 15
C 35 14
C 36 5
C 37 15
C 38 15
C 39 16
C 40 12
C 41 0
C 42 23
C 43 0
C 44 20
C 45 11
C 46 9
C 47 19
C 48 21
C 49 4
C 50 6
C 51 23
C 52 22
C 53 22
C 54 6
C 55 24
C 56 14
C 57 7
C 58 3
C 59 21
C 60 4
C 61 11
C 62 25
C 63 9
C 64 5
C 65 25
C 66 11
C 67 17
C 68 4
C 69 10
C 70 16
C 71 11
C 72 26
C 73 18
C 74 11
C 75 3
C 76 21
C 77 0
C 78 23
C 79 14
C 80 23
C 81 24
C 82 0
C 83 15
C 84 7
C 85 20
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 5
C 128 17
C 129 19
C 130 1
C 131 21
C 132 1
C 133 19
C 134 23
C 135 18
C 136 25
C 137 6
C 138 24
C 139 0
C 140 0
C 141 25
C 142 16
C 143 23
C 144 0
C 145 4
C 146 10
C 147 18
C 148 19
C 149 0
C 150 7
C 151 1
C 152 4
C 153 9
C 154 8
C 155 26
C 156 8
C 157 2
C 158 3
C 159 12
C 160 19
C 161 0
C 162 15
C 163 20
C 164 19
C 165 12
C 166 7
C 167 6
C 168 16
C 169 18
C 170 0
C 171 14
C 172 10
C 173 5
C 174 19
C 175 8
C 176 11
C 177 11
C 178 9
C 179 2
C 180 12
C 181 4
C 182 4
C 183 21
C 184 8
C 185 9
C 186 26
C 187 10
C 188 26
C 189 26
C 190 6
C 191 6
C 192 2
C 193 0
C 194 25
C 195 20
C 196 25
C 197 10
C 198 25
C 199 2
C 200 9
C 201 23
C 202 21
C 203 14
C 204 25
C 205 24
C 206 10
C 207 21
C 208 22
C 209 22
C 210 14
C 211 1
C 212 9
C 213 17
C 214 3
C 215 12
C 216 1
C 217 3
C 218 22
C 219 23
C 220 25
C 221 18
C 222 10
C 223 18
C 224 20
C 225 12
C 226 0
C 227 9
C 228 1
C 229 23
C 230 16
C 231 11
C 232 7
C 233 19
C 234 4
C 235 26
C 236 24
C 237 1
C 238 1
C 239 14
C 240 24
C 241 9
C 242 20
C 243 21
C 244 23
C 245 2
C 246 7
C 247 9
C 248 24
C 249 16
C 250 1
C 251 2
C 252 6
C 253 16
C 254 18
C 255 7
C 256 9
C 257 22
C 258 15
C 259 3
C 260 16
C 261 5
C 262 3
C 263 17
C 264 17
C 265 25
C 266 17
C 267 19
C 268 6
C 269 19
C 270 4
C 271 6
C 272 16
C 273 15
C 274 21
C 275 11
C 276 14
C 277 15
C 278 26
C 279 24
C 280 14
C 281 17
C 282 12
C 283 25
C 284 21
C 285 8
C 286 4
C 287 4
C 288 16
C 289 0
C 290 18
C 291 17
C 292 0
C 293 16
C 294 4
C 295 16
C 296 8
C 297 24
C 298 9
C 299 25
C 300 0
C 301 11
C 302 15
C 303 20
C 304 5
C 305 7
C 306 19
C 307 12
C 308 14
C 309 12
C 310 5
C 311 23
C 312 17
C 313 22
C 314 11
C 315 12
C 316 12
C 317 25
C 318 26
C 319 25
C 320 2
C 321 21
C 322 5
C 323 9
C 324 7
C 325 1
C 326 9
C 327 0
C 328 3
C 329 25
C 330 26
C 331 23
C 332 0
C 333 18
C 334 14
C 335 15
C 336 9
C 337 20
C 338 25
C 339 0
C 340 4
C 341 6
C 342 26
C 343 25
C 344 11
C 345 1
C 346 9
C 347 17
C 348 11
C 349 21
C 350 0
I 5 2 9 (5,5,2) (0,0,-1,0)
I 0 2 9 (0,1,4) (1,0,0,0)|(-1,1,1,0)
I 0 2 16 (5,1,3) (-1,0,-1,0)|(1,1,0,0)
