D (9,10,-1) (3,3,0)
D (7,8,9) (3,1,5)
D (11,12,-1) (3,0,0)
D (9,-1,-1) (1,2,0)
D (8,9,-1) (5,4,5)
D (12,-1,-1) (0,2,2)
D (10,-1,-1) (5,2,2)
D (10,-1,-1) (2,3,0)
D (9,10,11) (1,5,0)
D (12,-1,-1) (2,4,4)
D (9,10,11) (2,0,3)
D (8,9,-1) (3,2,2)
D (9,10,-1) (0,5,0)
D (11,-1,-1) (3,1,0)
D (7,8,-1) (1,4,5)
D (12,-1,-1) (4,1,1)
D (10,-1,-1) (2,1,1)
D (9,10,-1) (1,3,0)
D (10,-1,-1) (1,0,5)
D (7,-1,-1) (3,0,1)
D (7,8,9) (1,1,4)
D (10,11,-1) (4,5,3)
D (12,-1,-1) (3,4,2)
D (10,11,12) (0,3,1)
D (9,10,-1) (4,5,0)
D (11,12,-1) (4,1,2)
D (8,-1,-1) (3,0,5)
D (12,-1,-1) (2,2,2)
D (7,-1,-1) (3,2,5)
D (9,-1,-1) (1,0,2)
D (10,-1,-1) (1,1,2)
D (9,10,11) (5,1,0)
D (8,9,-1) (0,2,3)
D (8,9,10) (2,5,1)
D (9,-1,-1) (2,2,0)
D (11,12,-1) (2,0,4)
D (7,8,9) (4,0,1)
C 0 1
C 1 17
C 2 5
C 3 21
C 4 17
C 5 7
C 6 21
C 7 15
C 8 21
C 9 2
C 10 7
C 11 19
C 12 21
C 13 3
C 14 23
C 15 10
C 16 0
C 17 26
C 18 10
C 19 17
C 20 15
C 21 10
C 22 8
C 23 9
C 24 7
C 25 23
C 26 11
C 27 11
C 28 16
C 29 20
C 30 10
C 31 17
C 32 3
C 33 26
C 34 23
C 35 14
C 36 18
C 37 22
C 38 19
C 39 15
C 40 2
C 41 18
C 42 8
C 43 10
C 44 1
C 45 9
C 46 26
C 47 23
C 48 11
C 49 16
C 50 6
C 51 5
C 52 4
C 53 26
C 54 14
C 55 24
C 56 19
C 57 6
C 58 0
C 59 6
C 60 24
C 61 11
C 62 7
C 63 19
C 64 15
C 65 14
C 66 21
C 67 22
C 68 19
C 69 15
C 70 25
C 71 3
C 72 5
C 73 0
C 74 10
C 75 18
C 76 19
C 77 14
C 78 2
C 79 0
C 80 5
C 81 9
C 82 24
C 83 9
C 84 21
C 85 6
C 86 4
C 87 20
C 88 26
C 89 7
C 90 9
C 91 18
C 92 9
C 93 4
C 94 10
C 95 14
C 96 20
C 97 25
C 98 9
C 99 0
C 100 4
C 101 4
C 102 3
C 103 21
C 104 15
C 105 5
C 106 17
C 107 7
C 108 18
C 109 16
C 110 7
C 111 12
C 112 5
C 113 6
C 114 14
C 115 20
C 116 16
C 117 23
C 118 1
C 119 21
C 120 20
C 121 2
C 122 16
C 123 10
C 124 10
C 125 3
C 126 5
C 127 22
C 128 11
C 129 8
C 130 14
C 131 12
C 132 3
C 133 17
C 134 20
C 135 15
C 136 19
C 137 15
C 138 11
C 139 22
C 140 25
C 141 22
C 142 2
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 12
C 167 1
C 168 11
C 169 0
C 170 24
C 171 10
C 172 11
C 173 18
C 174 7
C 175 11
C 176 19
C 177 12
C 178 15
C 179 10
C 180 6
C 181 18
C 182 18
C 183 12
C 184 5
C 185 21
C 186 6
C 187 4
C 188 23
C 189 16
C 190 5
C 191 21
C 192 6
C 193 2
C 194 10
C 195 2
C 196 25
C 197 23
C 198 22
C 199 5
C 200 5
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 0
C 247 0
C 248 0
C 249 0
C 250 0
C 251 0
C 252 0
C 253 0
C 254 0
C 255 0
C 256 0
C 257 0
C 258 0
C 259 0
C 260 0
C 261 0
C 262 0
C 263 0
C 264 0
C 265 0
C 266 0
C 267 0
C 268 0
C 269 0
C 270 0
C 271 0
C 272 0
C 273 0
C 274 0
C 275 0
C 276 0
C 277 0
C 278 0
C 279 0
C 280 16
C 281 26
C 282 11
C 283 20
C 284 9
C 285 0
C 286 21
C 287 6
C 288 20
C 289 8
C 290 17
C 291 21
C 292 15
C 293 8
C 294 17
C 295 17
C 296 25
C 297 10
C 298 23
C 299 6
C 300 8
C 301 9
C 302 15
C 303 19
C 304 12
C 305 16
C 306 14
C 307 2
C 308 18
C 309 11
C 310 15
C 311 20
C 312 14
C 313 22
C 314 4
C 315 4
C 316 21
C 317 18
C 318 20
C 319 22
C 320 0
C 321 8
C 322 15
C 323 17
C 324 3
C 325 20
C 326 5
C 327 14
C 328 14
C 329 22
C 330 5
C 331 12
C 332 21
C 333 9
C 334 1
C 335 17
C 336 16
C 337 17
C 338 3
C 339 7
C 340 8
C 341 11
C 342 11
C 343 16
C 344 14
C 345 0
C 346 16
C 347 14
C 348 21
C 349 16
C 350 16
I 0 3 14 (1,2,3) (1,-1,1,0)
