D (11,12,-1) (1,4,2)
D (8,9,10) (3,4,5)
D (8,9,10) (4,0,5)
D (12,-1,-1) (2,5,5)
D (8,9,10) (2,2,4)
D (7,8,9) (3,2,4)
D (11,-1,-1) (4,2,4)
D (9,10,11) (0,2,5)
D (10,11,-1) (4,4,0)
D (9,-1,-1) (0,5,5)
D (8,9,10) (0,1,2)
D (8,9,-1) (5,1,3)
D (8,9,10) (0,5,1)
D (9,-1,-1) (5,4,1)
D (7,8,-1) (1,5,0)
D (7,-1,-1) (1,5,4)
D (8,9,-1) (3,5,3)
D (12,-1,-1) (0,1,5)
D (9,10,11) (3,2,2)
D (7,8,9) (2,5,4)
D (12,-1,-1) (5,4,3)
D (9,10,-1) (4,5,3)
D (8,-1,-1) (0,1,3)
D (7,8,9) (5,0,3)
D (12,-1,-1) (2,0,1)
D (9,10,-1) (1,3,2)
D (11,12,-1) (1,4,4)
D (7,8,-1) (5,3,0)
D (7,-1,-1) (1,3,3)
D (11,12,-1) (2,3,0)
D (7,-1,-1) (2,1,1)
D (8,-1,-1) (0,5,2)
D (12,-1,-1) (3,2,1)
D (11,-1,-1) (2,1,0)
D (8,9,-1) (5,3,2)
D (11,12,-1) (2,3,5)
D (10,-1,-1) (5,1,0)
D (10,11,12) (3,5,2)
C 0 26
C 1 5
C 2 16
C 3 21
C 4 11
C 5 6
C 6 19
C 7 10
C 8 21
C 9 19
C 10 20
C 11 18
C 12 23
C 13 15
C 14 2
C 15 26
C 16 15
C 17 7
C 18 24
C 19 16
C 20 14
C 21 25
C 22 23
C 23 1
C 24 0
C 25 0
C 26 12
C 27 6
C 28 19
C 29 15
C 30 24
C 31 15
C 32 15
C 33 4
C 34 23
C 35 15
C 36 1
C 37 2
C 38 20
C 39 19
C 40 24
C 41 16
C 42 11
C 43 3
C 44 15
C 45 6
C 46 24
C 47 8
C 48 18
C 49 20
C 50 26
C 51 3
C 52 7
C 53 25
C 54 25
C 55 2
C 56 25
C 57 21
C 58 26
C 59 18
C 60 3
C 61 6
C 62 2
C 63 14
C 64 14
C 65 14
C 66 23
C 67 3
C 68 22
C 69 22
C 70 8
C 71 20
C 72 21
C 73 22
C 74 6
C 75 0
C 76 4
C 77 21
C 78 21
C 79 7
C 80 21
C 81 1
C 82 15
C 83 19
C 84 3
C 85 10
C 86 5
C 87 22
C 88 15
C 89 25
C 90 16
C 91 9
C 92 15
C 93 24
C 94 24
C 95 9
C 96 20
C 97 10
C 98 9
C 99 1
C 100 18
C 101 7
C 102 5
C 103 24
C 104 10
C 105 9
C 106 7
C 107 0
