D (9,10,-1) (2,1,0)
D (7,-1,-1) (0,3,4)
D (7,8,9) (2,0,1)
D (7,8,-1) (5,3,2)
D (11,12,-1) (2,1,1)
D (10,11,-1) (3,1,2)
D (10,11,12) (1,3,0)
D (12,-1,-1) (3,3,5)
D (7,-1,-1) (1,0,3)
D (10,11,-1) (5,5,0)
D (9,10,11) (5,5,3)
D (7,8,-1) (2,2,1)
D (8,-1,-1) (2,3,0)
D (9,10,11) (3,2,4)
D (8,-1,-1) (3,1,0)
D (11,12,-1) (4,1,1)
D (9,10,-1) (1,5,0)
D (7,8,9) (1,5,5)
D (10,11,12) (0,5,1)
D (8,9,10) (0,0,0)
D (7,-1,-1) (4,5,4)
D (10,11,-1) (1,5,2)
D (11,12,-1) (4,4,0)
D (12,-1,-1) (5,4,2)
D (10,-1,-1) (2,4,4)
D (9,10,-1) (4,4,2)
D (9,-1,-1) (5,2,2)
D (11,-1,-1) (3,5,4)
D (10,11,-1) (2,0,3)
D (8,9,-1) (5,0,1)
D (10,-1,-1) (4,4,3)
D (7,-1,-1) (3,5,0)
D (8,9,10) (4,0,5)
D (9,10,11) (5,4,3)
C 0 20
C 1 9
C 2 4
C 3 20
C 4 6
C 5 1
C 6 23
C 7 18
C 8 7
C 9 21
C 10 16
C 11 22
C 12 23
C 13 16
C 14 16
C 15 8
C 16 7
C 17 9
C 18 2
C 19 10
C 20 18
C 21 8
C 22 11
C 23 25
C 24 0
C 25 10
C 26 16
C 27 9
C 28 26
C 29 10
C 30 15
C 31 17
C 32 24
C 33 20
C 34 1
C 35 15
C 36 5
C 37 4
C 38 14
C 39 5
C 40 16
C 41 16
C 42 22
C 43 5
C 44 16
C 45 14
C 46 6
C 47 4
C 48 25
C 49 20
C 50 7
C 51 20
C 52 21
C 53 12
C 54 25
C 55 9
C 56 10
C 57 14
C 58 17
C 59 17
C 60 1
C 61 0
C 62 7
C 63 7
C 64 14
C 65 14
C 66 19
C 67 20
C 68 7
C 69 3
C 70 19
C 71 2
C 72 4
C 73 17
C 74 0
C 75 15
C 76 16
C 77 12
C 78 21
C 79 11
C 80 10
C 81 4
C 82 10
C 83 17
C 84 25
C 85 0
C 86 6
C 87 24
C 88 8
C 89 14
C 90 23
C 91 8
C 92 11
C 93 1
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 0
C 190 0
C 191 0
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 0
C 247 0
C 248 0
C 249 0
C 250 0
C 251 0
C 252 0
C 253 0
C 254 0
C 255 0
C 256 0
C 257 0
C 258 0
C 259 0
C 260 0
C 261 0
C 262 0
C 263 0
C 264 0
C 265 0
C 266 0
C 267 0
C 268 0
C 269 0
C 270 0
C 271 0
C 272 0
C 273 0
C 274 0
C 275 0
C 276 0
C 277 0
C 278 0
C 279 7
C 280 16
C 281 0
C 282 14
C 283 2
C 284 21
C 285 26
C 286 23
C 287 9
C 288 19
C 289 20
C 290 22
C 291 23
C 292 11
C 293 3
C 294 14
C 295 11
C 296 0
C 297 1
C 298 16
C 299 9
C 300 7
C 301 18
C 302 19
C 303 3
C 304 12
C 305 22
C 306 23
C 307 16
C 308 18
C 309 5
C 310 12
C 311 3
C 312 6
C 313 5
C 314 22
C 315 1
C 316 17
C 317 12
C 318 5
C 319 23
C 320 16
C 321 12
C 322 4
C 323 18
C 324 14
C 325 20
C 326 7
C 327 6
C 328 1
C 329 0
C 330 6
C 331 8
C 332 10
C 333 2
C 334 16
C 335 26
C 336 2
C 337 3
C 338 17
C 339 9
C 340 15
C 341 6
C 342 1
C 343 3
C 344 11
C 345 4
C 346 15
C 347 16
C 348 11
C 349 17
C 350 10
I 0 3 6 (3,3,0) (1,0,1,0)
I 5 2 12 (3,4,0) (1,0,1,0)|(0,1,-1,0)
I 1 1 12 (5,4,3) (-1,-1,-1,0)
