D (11,12,-1) (1,4,1)
D (11,12,-1) (4,1,5)
D (8,9,10) (1,2,0)
D (12,-1,-1) (3,3,1)
D (8,9,10) (3,4,1)
D (10,11,-1) (4,5,4)
D (9,10,-1) (3,4,2)
D (12,-1,-1) (5,2,1)
D (11,12,-1) (3,5,3)
D (12,-1,-1) (4,2,2)
D (8,9,-1) (1,4,4)
D (8,-1,-1) (3,2,5)
D (11,-1,-1) (2,4,0)
D (12,-1,-1) (0,3,2)
D (11,-1,-1) (0,5,2)
D (8,-1,-1) (0,4,5)
D (9,-1,-1) (2,1,0)
D (7,8,9) (1,2,3)
D (8,-1,-1) (5,0,1)
D (7,8,-1) (0,2,4)
D (12,-1,-1) (0,1,5)
D (11,12,-1) (4,0,0)
D (10,11,12) (3,1,2)
D (8,9,10) (0,2,2)
D (12,-1,-1) (1,1,0)
D (7,8,-1) (0,2,1)
D (10,11,-1) (2,5,0)
D (8,-1,-1) (5,1,1)
D (9,-1,-1) (0,0,3)
D (10,-1,-1) (2,0,2)
D (7,-1,-1) (3,4,3)
D (11,12,-1) (4,3,0)
D (12,-1,-1) (0,1,3)
D (11,-1,-1) (1,3,4)
D (12,-1,-1) (5,1,0)
C 0 15
C 1 23
C 2 19
C 3 22
C 4 10
C 5 3
C 6 0
C 7 2
C 8 21
C 9 8
C 10 0
C 11 8
C 12 16
C 13 10
C 14 23
C 15 2
C 16 11
C 17 19
C 18 24
C 19 17
C 20 17
C 21 18
C 22 15
C 23 7
C 24 15
C 25 5
C 26 10
C 27 15
C 28 23
C 29 20
C 30 6
C 31 14
C 32 18
C 33 1
C 34 19
C 35 14
C 36 17
C 37 8
C 38 0
C 39 22
C 40 18
C 41 18
C 42 12
C 43 16
C 44 0
C 45 20
C 46 25
C 47 22
C 48 23
C 49 12
C 50 6
C 51 23
C 52 18
C 53 19
C 54 7
C 55 24
C 56 25
C 57 19
C 58 8
C 59 5
C 60 9
C 61 18
C 62 16
C 63 4
C 64 24
C 65 15
C 66 16
C 67 3
C 68 15
C 69 4
C 70 22
C 71 8
C 72 15
C 73 8
C 74 0
C 75 26
C 76 0
C 77 0
C 78 11
C 79 22
C 80 3
C 81 5
C 82 17
C 83 6
C 84 24
C 85 12
C 86 5
C 87 24
C 88 1
C 89 10
C 90 21
C 91 10
C 92 12
C 93 17
C 94 12
C 95 10
C 96 7
C 97 10
C 98 11
C 99 20
C 100 6
C 101 8
C 102 21
C 103 17
C 104 12
C 105 21
C 106 0
C 107 8
C 108 11
C 109 4
C 110 3
C 111 5
C 112 26
C 113 11
C 114 7
C 115 2
C 116 18
C 117 19
C 118 3
C 119 23
C 120 10
C 121 3
C 122 19
C 123 2
C 124 11
C 125 8
C 126 11
C 127 0
C 128 6
C 129 7
C 130 21
C 131 9
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 9
C 165 20
C 166 1
C 167 16
C 168 16
C 169 20
C 170 2
C 171 11
C 172 25
C 173 4
C 174 8
C 175 25
C 176 26
C 177 6
C 178 17
C 179 5
C 180 7
C 181 14
C 182 24
C 183 17
C 184 5
C 185 8
C 186 1
C 187 2
C 188 10
C 189 20
C 190 3
C 191 2
C 192 8
C 193 17
C 194 5
C 195 7
C 196 19
C 197 26
C 198 21
C 199 14
C 200 23
C 201 4
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 0
C 247 0
C 248 0
C 249 0
C 250 0
C 251 0
C 252 0
C 253 0
C 254 0
C 255 0
C 256 0
C 257 0
C 258 0
C 259 0
C 260 0
C 261 0
C 262 0
C 263 0
C 264 0
C 265 0
C 266 0
C 267 0
C 268 0
C 269 0
C 270 0
C 271 0
C 272 0
C 273 0
C 274 0
C 275 0
C 276 0
C 277 0
C 278 24
C 279 21
C 280 21
C 281 5
C 282 17
C 283 6
C 284 16
C 285 19
C 286 7
C 287 15
C 288 9
C 289 9
C 290 24
C 291 21
C 292 2
C 293 26
C 294 0
C 295 1
C 296 3
C 297 22
C 298 2
C 299 0
C 300 16
C 301 16
C 302 6
C 303 24
C 304 12
C 305 3
C 306 1
C 307 2
C 308 14
C 309 11
C 310 5
C 311 11
C 312 9
C 313 21
C 314 24
C 315 19
C 316 22
C 317 15
C 318 20
C 319 5
C 320 18
C 321 15
C 322 9
C 323 14
C 324 20
C 325 21
C 326 19
C 327 11
C 328 17
C 329 16
C 330 1
C 331 22
C 332 15
C 333 24
C 334 0
C 335 20
C 336 7
C 337 22
C 338 12
C 339 10
C 340 8
C 341 4
C 342 25
C 343 1
C 344 15
C 345 17
C 346 14
C 347 5
C 348 3
C 349 18
C 350 17
I 1 3 12 (3,0,3) (-1,1,0,0)|(0,-1,1,0)|(0,1,0,0)
I 3 1 18 (1,3,4) (0,1,-1,0)|(-1,1,1,0)|(1,1,0,0)
I 5 3 18 (1,5,3) (1,0,-1,0)|(1,0,-1,0)|(-1,-1,1,0)
