D (7,8,-1) (0,3,4)
D (10,11,-1) (3,5,0)
D (11,12,-1) (1,0,3)
D (12,-1,-1) (4,1,3)
D (11,12,-1) (0,3,1)
D (8,9,-1) (3,2,1)
D (7,8,-1) (3,2,3)
D (11,12,-1) (1,2,4)
D (10,-1,-1) (5,0,3)
D (9,-1,-1) (3,4,1)
D (9,-1,-1) (5,3,5)
D (11,-1,-1) (2,4,3)
D (12,-1,-1) (0,0,2)
D (12,-1,-1) (1,4,5)
D (10,11,12) (5,5,2)
D (7,-1,-1) (5,2,2)
D (8,-1,-1) (0,2,1)
D (8,9,10) (3,2,5)
D (12,-1,-1) (5,4,5)
D (12,-1,-1) (4,5,3)
D (9,-1,-1) (2,4,5)
D (12,-1,-1) (3,3,5)
D (10,11,-1) (0,4,1)
D (8,9,10) (5,4,2)
D (12,-1,-1) (0,5,0)
D (11,12,-1) (2,2,4)
D (8,9,-1) (4,5,0)
D (12,-1,-1) (2,3,5)
D (10,-1,-1) (4,2,5)
D (9,10,11) (4,4,1)
D (11,12,-1) (3,1,3)
D (10,11,12) (1,3,3)
D (12,-1,-1) (5,5,3)
D (10,-1,-1) (0,0,1)
D (11,12,-1) (0,4,5)
D (8,-1,-1) (4,5,1)
D (9,10,-1) (5,2,1)
D (9,10,11) (3,2,4)
D (12,-1,-1) (5,3,2)
D (10,11,12) (2,5,5)
C 0 19
C 1 14
C 2 9
C 3 19
C 4 2
C 5 25
C 6 24
C 7 8
C 8 12
C 9 5
C 10 22
C 11 9
C 12 23
C 13 10
C 14 25
C 15 24
C 16 21
C 17 3
C 18 6
C 19 3
C 20 23
C 21 16
C 22 3
C 23 0
C 24 19
C 25 21
C 26 11
C 27 6
C 28 12
C 29 18
C 30 22
C 31 16
C 32 21
C 33 21
C 34 6
C 35 10
C 36 14
C 37 14
C 38 4
C 39 19
C 40 18
C 41 11
C 42 4
C 43 7
C 44 17
C 45 15
C 46 7
C 47 18
C 48 0
C 49 18
C 50 18
C 51 12
C 52 2
C 53 25
C 54 3
C 55 25
C 56 24
C 57 1
C 58 23
C 59 14
C 60 6
C 61 22
C 62 23
C 63 16
C 64 5
C 65 10
C 66 25
C 67 1
C 68 4
C 69 24
C 70 22
C 71 26
C 72 17
C 73 26
C 74 3
C 75 25
C 76 3
C 77 12
C 78 24
C 79 9
C 80 25
C 81 12
C 82 2
C 83 1
C 84 16
C 85 17
C 86 2
C 87 12
C 88 17
C 89 14
C 90 21
C 91 2
C 92 22
C 93 10
C 94 14
C 95 9
C 96 17
C 97 3
C 98 0
C 99 7
C 100 17
C 101 11
C 102 11
C 103 4
C 104 9
C 105 22
C 106 6
C 107 26
C 108 20
C 109 11
C 110 10
C 111 24
C 112 18
C 113 23
C 114 14
C 115 16
C 116 14
C 117 10
C 118 22
C 119 20
C 120 24
C 121 1
C 122 2
C 123 20
C 124 21
C 125 22
C 126 8
C 127 26
C 128 10
C 129 10
C 130 26
C 131 25
C 132 6
C 133 23
C 134 5
C 135 8
C 136 7
C 137 3
C 138 11
C 139 19
C 140 2
C 141 5
C 142 19
C 143 1
C 144 0
C 145 11
C 146 26
C 147 22
C 148 24
C 149 2
C 150 4
C 151 2
C 152 11
C 153 20
C 154 10
C 155 21
C 156 19
C 157 19
C 158 0
C 159 2
C 160 20
C 161 20
C 162 20
C 163 25
C 164 22
C 165 5
C 166 15
C 167 19
C 168 4
C 169 2
C 170 4
C 171 6
C 172 19
C 173 23
C 174 12
C 175 22
C 176 26
C 177 18
C 178 6
C 179 22
C 180 9
C 181 0
C 182 12
C 183 4
C 184 3
C 185 7
C 186 26
C 187 15
C 188 4
C 189 11
C 190 2
C 191 14
C 192 16
C 193 9
C 194 10
C 195 10
C 196 12
C 197 20
C 198 3
C 199 4
C 200 0
C 201 11
C 202 8
C 203 5
C 204 1
C 205 5
C 206 11
C 207 3
C 208 4
C 209 9
C 210 9
C 211 19
C 212 2
C 213 1
C 214 4
C 215 17
C 216 12
C 217 25
C 218 24
C 219 14
C 220 16
C 221 5
C 222 26
C 223 3
C 224 5
C 225 2
C 226 25
C 227 3
C 228 16
C 229 16
C 230 15
C 231 3
C 232 26
C 233 24
C 234 23
C 235 3
C 236 9
C 237 25
C 238 24
C 239 8
C 240 5
C 241 10
C 242 4
C 243 18
C 244 21
C 245 3
C 246 17
C 247 12
C 248 20
C 249 26
C 250 17
C 251 19
C 252 4
C 253 3
C 254 21
C 255 8
C 256 2
C 257 25
C 258 26
C 259 12
C 260 7
C 261 22
C 262 0
C 263 19
C 264 18
C 265 3
C 266 15
C 267 11
C 268 4
C 269 17
C 270 5
C 271 19
C 272 5
C 273 22
C 274 21
C 275 10
C 276 5
C 277 3
C 278 16
C 279 9
C 280 6
C 281 19
C 282 16
C 283 17
C 284 21
C 285 14
C 286 4
C 287 25
C 288 14
C 289 12
C 290 26
C 291 8
C 292 2
C 293 16
C 294 15
C 295 21
C 296 26
C 297 26
C 298 11
C 299 26
C 300 21
C 301 6
C 302 15
C 303 6
C 304 5
C 305 26
C 306 3
C 307 23
C 308 8
C 309 17
C 310 15
C 311 7
C 312 8
C 313 8
C 314 16
C 315 7
C 316 23
C 317 14
C 318 7
C 319 16
C 320 15
C 321 20
C 322 19
C 323 9
C 324 8
C 325 5
C 326 11
C 327 8
C 328 7
C 329 22
C 330 3
C 331 5
C 332 5
C 333 16
C 334 21
C 335 19
C 336 15
C 337 2
C 338 21
C 339 21
C 340 0
C 341 20
C 342 24
C 343 12
C 344 23
C 345 5
C 346 19
C 347 2
C 348 18
C 349 2
C 350 2
I 2 2 18 (2,3,3) (0,0,-1,0)|(1,1,1,0)|(-1,-1,0,0)|(0,-1,0,0)
I 3 2 9 (1,2,3) (-1,0,0,0)
I 4 1 10 (2,5,5) (1,0,-1,0)|(0,-1,1,0)
