D (10,11,-1) (2,1,3)
D (11,12,-1) (0,4,0)
D (12,-1,-1) (2,3,0)
D (11,12,-1) (4,1,3)
D (9,-1,-1) (2,2,0)
D (12,-1,-1) (3,0,1)
D (10,-1,-1) (5,1,3)
D (7,8,9) (0,3,5)
D (9,-1,-1) (1,5,4)
D (10,-1,-1) (3,2,4)
D (12,-1,-1) (0,1,5)
D (9,10,-1) (5,2,3)
D (10,-1,-1) (4,2,2)
D (12,-1,-1) (1,3,2)
D (10,11,12) (4,0,5)
D (10,11,-1) (3,0,4)
D (10,11,-1) (5,4,1)
D (9,10,11) (2,1,4)
D (7,8,-1) (1,5,0)
D (7,8,-1) (3,0,0)
D (10,-1,-1) (5,1,2)
D (12,-1,-1) (1,3,4)
D (8,9,-1) (5,5,3)
D (10,-1,-1) (5,3,2)
D (10,-1,-1) (3,3,3)
D (11,12,-1) (4,3,2)
D (11,12,-1) (5,2,4)
D (9,10,-1) (2,5,1)
D (7,8,9) (3,3,4)
D (11,12,-1) (2,1,2)
D (9,-1,-1) (3,2,0)
C 0 14
C 1 16
C 2 15
C 3 11
C 4 20
C 5 0
C 6 9
C 7 15
C 8 23
C 9 1
C 10 24
C 11 5
C 12 19
C 13 5
C 14 10
C 15 10
C 16 21
C 17 11
C 18 25
C 19 23
C 20 24
C 21 26
C 22 1
C 23 25
C 24 22
C 25 8
C 26 10
C 27 4
C 28 22
C 29 7
C 30 7
C 31 22
C 32 0
C 33 6
C 34 18
C 35 16
C 36 25
C 37 24
C 38 5
C 39 23
C 40 20
C 41 25
C 42 12
C 43 22
C 44 5
C 45 11
C 46 0
C 47 0
C 48 0
C 49 0
C 50 0
C 51 0
C 52 0
C 53 0
C 54 0
C 55 0
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 2
C 172 11
C 173 26
C 174 11
C 175 8
C 176 10
C 177 20
C 178 26
C 179 22
C 180 6
C 181 0
C 182 22
C 183 21
C 184 11
C 185 16
C 186 6
C 187 12
C 188 12
C 189 15
C 190 21
C 191 20
C 192 14
C 193 3
C 194 5
C 195 3
C 196 12
C 197 1
C 198 20
C 199 19
C 200 12
C 201 8
C 202 26
C 203 0
C 204 9
C 205 11
C 206 4
C 207 16
C 208 18
C 209 22
C 210 14
C 211 4
C 212 14
C 213 22
C 214 0
C 215 20
C 216 14
C 217 10
C 218 14
C 219 12
C 220 11
C 221 14
C 222 17
C 223 20
C 224 24
C 225 3
C 226 7
C 227 18
C 228 3
C 229 11
C 230 10
C 231 4
C 232 6
C 233 3
C 234 21
C 235 5
C 236 12
C 237 9
C 238 21
C 239 16
C 240 24
C 241 23
C 242 3
C 243 6
C 244 26
C 245 10
C 246 3
C 247 5
C 248 15
C 249 22
C 250 5
C 251 19
C 252 23
C 253 18
C 254 21
C 255 9
C 256 19
C 257 15
C 258 8
C 259 7
C 260 20
C 261 17
C 262 7
C 263 16
C 264 22
C 265 26
C 266 26
C 267 0
C 268 10
C 269 23
C 270 5
C 271 0
C 272 14
C 273 8
C 274 9
C 275 24
C 276 3
C 277 24
C 278 8
C 279 5
C 280 15
C 281 17
C 282 21
C 283 16
C 284 23
C 285 1
C 286 10
C 287 18
C 288 1
C 289 11
C 290 20
C 291 6
C 292 3
C 293 8
C 294 5
C 295 15
C 296 14
C 297 0
C 298 10
C 299 11
C 300 3
C 301 20
C 302 20
C 303 0
C 304 22
C 305 3
C 306 5
C 307 6
C 308 19
C 309 9
C 310 17
C 311 3
C 312 16
C 313 8
C 314 8
C 315 7
C 316 2
C 317 8
C 318 0
C 319 14
C 320 2
C 321 21
C 322 7
C 323 9
C 324 21
C 325 26
C 326 9
C 327 9
C 328 21
C 329 9
C 330 9
C 331 18
C 332 16
C 333 14
C 334 19
C 335 1
C 336 0
C 337 0
C 338 0
C 339 0
C 340 0
C 341 0
C 342 0
C 343 0
C 344 0
C 345 0
C 346 0
C 347 11
C 348 16
C 349 4
C 350 6
I 5 3 12 (2,1,5) (0,0,-1,0)
I 0 1 14 (2,5,2) (1,-1,1,0)|(0,0,0,0)
I 1 3 4 (3,3,5) (0,1,0,0)|(-1,0,-1,0)
