D (11,12,-1) (0,4,4)
D (12,-1,-1) (4,5,5)
D (10,11,12) (4,3,1)
D (8,-1,-1) (2,0,5)
D (11,12,-1) (2,1,4)
D (11,12,-1) (1,2,3)
D (11,-1,-1) (3,1,4)
D (12,-1,-1) (5,5,3)
D (11,-1,-1) (3,2,3)
D (9,-1,-1) (4,2,4)
D (12,-1,-1) (0,4,3)
D (11,12,-1) (3,0,5)
D (11,-1,-1) (1,1,5)
D (9,10,-1) (1,2,1)
D (11,12,-1) (5,4,1)
D (12,-1,-1) (0,1,4)
D (10,-1,-1) (5,5,2)
D (8,9,10) (1,4,0)
D (11,12,-1) (5,1,1)
D (11,12,-1) (2,3,2)
D (7,8,9) (3,4,0)
D (9,10,11) (4,3,2)
D (12,-1,-1) (5,3,3)
D (11,-1,-1) (1,3,3)
D (12,-1,-1) (4,1,0)
D (11,12,-1) (2,5,4)
D (8,-1,-1) (1,2,4)
D (8,-1,-1) (4,2,0)
D (10,11,12) (1,1,4)
D (11,-1,-1) (4,0,1)
D (10,11,-1) (1,3,0)
D (8,9,-1) (5,1,3)
D (11,12,-1) (5,2,2)
D (10,-1,-1) (3,2,5)
D (9,-1,-1) (4,4,3)
C 0 11
C 1 18
C 2 23
C 3 24
C 4 18
C 5 22
C 6 7
C 7 14
C 8 10
C 9 22
C 10 15
C 11 2
C 12 18
C 13 11
C 14 10
C 15 24
C 16 6
C 17 10
C 18 17
C 19 10
C 20 19
C 21 24
C 22 25
C 23 26
C 24 6
C 25 16
C 26 11
C 27 11
C 28 16
C 29 1
C 30 23
C 31 2
C 32 7
C 33 3
C 34 3
C 35 14
C 36 3
C 37 16
C 38 24
C 39 10
C 40 23
C 41 12
C 42 1
C 43 7
C 44 16
C 45 16
C 46 11
C 47 24
C 48 2
C 49 10
C 50 19
C 51 6
C 52 3
C 53 9
C 54 17
C 55 18
C 56 6
C 57 21
C 58 15
C 59 21
C 60 26
C 61 5
C 62 16
C 63 17
C 64 20
C 65 12
C 66 2
C 67 16
C 68 20
C 69 22
C 70 16
C 71 16
C 72 19
C 73 14
C 74 1
C 75 26
C 76 16
C 77 19
C 78 9
C 79 11
C 80 16
C 81 17
C 82 6
C 83 21
C 84 15
C 85 9
C 86 9
C 87 18
C 88 1
C 89 14
C 90 4
C 91 2
C 92 7
C 93 21
C 94 19
C 95 2
C 96 25
C 97 10
C 98 26
C 99 16
C 100 21
C 101 15
C 102 23
C 103 23
C 104 5
C 105 16
C 106 21
C 107 25
C 108 1
C 109 9
C 110 18
C 111 20
C 112 16
C 113 26
C 114 15
C 115 4
C 116 23
C 117 8
C 118 9
C 119 3
C 120 1
C 121 26
C 122 12
C 123 1
C 124 5
C 125 23
C 126 24
C 127 10
C 128 4
C 129 21
C 130 8
C 131 2
C 132 1
C 133 7
C 134 5
C 135 23
C 136 5
C 137 6
C 138 3
C 139 10
C 140 12
C 141 10
C 142 16
C 143 9
C 144 22
C 145 0
C 146 12
C 147 6
C 148 17
C 149 3
C 150 7
C 151 8
C 152 15
C 153 21
C 154 9
C 155 12
C 156 21
C 157 26
C 158 25
C 159 11
C 160 24
C 161 21
C 162 24
C 163 25
C 164 14
C 165 7
C 166 4
C 167 19
C 168 15
C 169 22
C 170 16
C 171 9
C 172 17
C 173 7
C 174 23
C 175 16
C 176 3
C 177 11
C 178 14
C 179 9
C 180 4
C 181 17
C 182 5
C 183 5
C 184 10
C 185 21
C 186 3
C 187 4
C 188 26
C 189 21
C 190 5
C 191 21
C 192 16
C 193 14
C 194 0
C 195 10
C 196 2
