D (8,9,-1) (3,1,3)
D (12,-1,-1) (4,1,5)
D (10,-1,-1) (4,3,5)
D (11,-1,-1) (5,4,5)
D (7,8,9) (2,0,1)
D (7,-1,-1) (5,2,5)
D (7,-1,-1) (2,3,2)
D (11,-1,-1) (2,2,1)
D (10,11,12) (4,4,3)
D (7,-1,-1) (0,4,2)
D (9,10,-1) (3,5,5)
D (10,-1,-1) (4,4,2)
D (8,9,10) (5,1,4)
D (10,-1,-1) (3,1,1)
D (8,10,-1) (1,2,3)
D (7,8,9) (5,2,0)
D (11,12,-1) (4,5,5)
D (11,12,-1) (1,0,2)
D (9,10,-1) (5,0,0)
D (10,11,12) (3,1,0)
D (9,-1,-1) (0,4,3)
D (8,-1,-1) (1,3,1)
D (8,9,-1) (1,1,5)
D (8,9,-1) (0,0,1)
D (10,11,-1) (0,3,0)
D (8,-1,-1) (2,3,0)
D (8,9,10) (4,0,3)
D (9,10,11) (2,2,0)
D (7,8,-1) (3,0,4)
D (8,9,-1) (1,1,3)
D (8,9,-1) (2,0,0)
D (7,-1,-1) (3,4,5)
D (10,11,-1) (2,0,5)
C 0 17
C 1 9
C 2 20
C 3 10
C 4 8
C 5 16
C 6 22
C 7 20
C 8 11
C 9 7
C 10 8
C 11 10
C 12 23
C 13 3
C 14 19
C 15 19
C 16 8
C 17 14
C 18 1
C 19 10
C 20 24
C 21 0
C 22 1
C 23 0
C 24 25
C 25 2
C 26 3
C 27 12
C 28 12
C 29 0
C 30 24
C 31 21
C 32 18
C 33 25
C 34 15
C 35 1
C 36 20
C 37 0
C 38 15
C 39 12
C 40 1
C 41 14
C 42 6
C 43 24
C 44 6
C 45 0
C 46 19
C 47 26
C 48 25
C 49 24
C 50 8
C 51 12
C 52 8
C 53 14
C 54 14
C 55 21
C 56 1
C 57 16
C 58 26
C 59 22
C 60 21
C 61 19
C 62 17
C 63 10
C 64 2
C 65 11
C 66 17
C 67 0
C 68 11
C 69 12
C 70 8
C 71 11
C 72 12
C 73 12
C 74 24
C 75 12
C 76 0
C 77 1
C 78 20
C 79 10
C 80 22
C 81 19
C 82 19
C 83 8
C 84 14
C 85 1
C 86 26
C 87 22
C 88 7
C 89 1
C 90 3
C 91 23
C 92 9
C 93 4
C 94 3
C 95 1
C 96 12
C 97 8
C 98 19
C 99 22
C 100 12
C 101 24
C 102 6
C 103 7
C 104 5
C 105 9
C 106 6
C 107 2
C 108 25
C 109 7
C 110 4
C 111 9
C 112 20
C 113 5
C 114 7
C 115 8
C 116 19
C 117 10
C 118 10
C 119 1
C 120 26
C 121 21
C 122 25
C 123 1
C 124 14
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 1
C 190 15
C 191 12
C 192 19
C 193 24
C 194 7
C 195 4
C 196 19
C 197 10
C 198 4
C 199 4
C 200 10
C 201 8
C 202 17
C 203 15
C 204 2
C 205 10
C 206 17
C 207 7
C 208 24
C 209 21
C 210 10
C 211 26
C 212 9
C 213 23
C 214 15
C 215 11
C 216 4
C 217 11
C 218 12
C 219 21
C 220 10
C 221 9
C 222 12
C 223 8
C 224 18
C 225 14
C 226 6
C 227 14
C 228 24
C 229 12
C 230 0
C 231 26
C 232 16
C 233 7
C 234 9
C 235 26
C 236 8
C 237 5
C 238 9
C 239 3
C 240 7
C 241 15
C 242 14
C 243 0
C 244 11
C 245 2
C 246 22
C 247 1
C 248 20
C 249 3
C 250 6
C 251 19
C 252 2
C 253 21
C 254 6
C 255 4
C 256 8
C 257 22
C 258 20
C 259 11
C 260 11
C 261 15
C 262 24
C 263 18
C 264 25
C 265 22
C 266 0
C 267 14
C 268 24
C 269 24
C 270 22
C 271 0
C 272 11
C 273 1
C 274 23
C 275 17
C 276 9
C 277 8
C 278 1
C 279 16
C 280 19
C 281 22
C 282 24
C 283 14
C 284 20
C 285 14
C 286 4
C 287 9
C 288 7
C 289 19
C 290 21
C 291 25
C 292 18
C 293 18
C 294 16
C 295 21
C 296 7
C 297 6
C 298 16
C 299 14
C 300 18
C 301 16
C 302 22
C 303 9
C 304 7
C 305 15
C 306 22
C 307 11
C 308 10
C 309 9
C 310 5
C 311 20
C 312 25
C 313 9
C 314 14
C 315 15
C 316 3
C 317 7
C 318 7
C 319 6
C 320 5
C 321 1
C 322 4
C 323 2
C 324 8
C 325 4
C 326 23
C 327 4
C 328 19
C 329 2
C 330 17
C 331 3
C 332 18
C 333 20
C 334 14
C 335 18
C 336 16
C 337 20
C 338 7
C 339 4
C 340 7
C 341 11
C 342 8
C 343 4
C 344 26
C 345 8
C 346 14
C 347 10
C 348 2
C 349 4
C 350 8
I 2 2 16 (4,0,1) (-1,0,0,0)|(-1,0,-1,0)|(1,0,0,0)
I 5 3 11 (5,3,4) (0,1,0,0)|(1,1,-1,0)|(-1,-1,1,0)|(0,1,1,0)
I 4 3 13 (2,0,5) (1,-1,-1,0)|(-1,-1,-1,0)|(0,1,1,0)
