D (11,12,-1) (1,5,5)
D (7,8,9) (4,1,3)
D (7,8,9) (2,3,3)
D (9,10,-1) (5,5,2)
D (10,11,12) (1,0,3)
D (9,-1,-1) (5,2,2)
D (12,-1,-1) (3,1,5)
D (12,-1,-1) (5,2,5)
D (10,11,-1) (3,5,4)
D (10,11,-1) (1,2,1)
D (8,9,10) (2,1,5)
D (12,-1,-1) (4,2,0)
D (11,-1,-1) (0,2,1)
D (11,12,-1) (1,1,1)
D (12,-1,-1) (1,3,0)
D (9,-1,-1) (2,5,5)
D (10,11,-1) (2,0,2)
D (7,-1,-1) (0,5,2)
D (10,11,-1) (3,4,0)
D (10,-1,-1) (3,1,2)
D (7,8,-1) (5,0,5)
D (8,9,-1) (1,1,0)
D (10,11,12) (5,5,3)
D (10,-1,-1) (4,1,2)
C 0 17
C 1 14
C 2 5
C 3 6
C 4 11
C 5 15
C 6 11
C 7 26
C 8 10
C 9 15
C 10 1
C 11 12
C 12 18
C 13 2
C 14 0
C 15 10
C 16 25
C 17 26
C 18 20
C 19 18
C 20 4
C 21 8
C 22 7
C 23 22
C 24 21
C 25 0
C 26 24
C 27 4
C 28 5
C 29 18
C 30 20
C 31 24
C 32 8
C 33 0
C 34 19
C 35 20
C 36 9
C 37 20
C 38 16
C 39 15
C 40 20
C 41 12
C 42 20
C 43 16
C 44 23
C 45 7
C 46 17
C 47 15
C 48 17
C 49 11
C 50 10
C 51 5
C 52 26
C 53 12
C 54 4
C 55 26
C 56 17
C 57 4
C 58 8
C 59 4
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 0
C 190 0
C 191 0
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 14
C 247 5
C 248 1
C 249 0
C 250 23
C 251 15
C 252 12
C 253 24
C 254 12
C 255 23
C 256 18
C 257 26
C 258 17
C 259 20
C 260 20
C 261 22
C 262 5
C 263 5
C 264 26
C 265 6
C 266 17
C 267 16
C 268 21
C 269 11
C 270 19
C 271 6
C 272 4
C 273 10
C 274 0
C 275 16
C 276 25
C 277 21
C 278 11
C 279 17
C 280 11
C 281 8
C 282 5
C 283 21
C 284 17
C 285 16
C 286 10
C 287 26
C 288 5
C 289 6
C 290 6
C 291 11
C 292 22
C 293 8
C 294 9
C 295 25
C 296 23
C 297 6
C 298 3
C 299 9
C 300 15
C 301 3
C 302 14
C 303 24
C 304 15
C 305 10
C 306 4
C 307 11
C 308 3
C 309 17
C 310 4
C 311 20
C 312 2
C 313 5
C 314 14
C 315 20
C 316 21
C 317 20
C 318 19
C 319 23
C 320 10
C 321 2
C 322 0
C 323 0
C 324 0
C 325 4
C 326 7
C 327 4
C 328 14
C 329 9
C 330 24
C 331 15
C 332 1
C 333 9
C 334 3
C 335 25
C 336 6
C 337 9
C 338 5
C 339 12
C 340 11
C 341 6
C 342 9
C 343 6
C 344 1
C 345 26
C 346 22
C 347 22
C 348 2
C 349 26
C 350 14
I 2 1 13 (4,5,4) (-1,1,-1,0)
I 0 1 10 (2,1,3) (1,0,0,0)
I 4 2 5 (4,1,4) (-1,0,1,0)|(1,-1,0,0)
