D (12,-1,-1) (1,2,3)
D (7,8,-1) (2,4,4)
D (9,10,-1) (5,2,3)
D (9,-1,-1) (2,0,5)
D (9,10,-1) (1,4,1)
D (11,12,-1) (4,5,0)
D (7,-1,-1) (2,4,5)
D (7,8,-1) (2,4,1)
D (10,11,12) (0,0,5)
D (9,10,-1) (4,2,0)
D (8,9,10) (4,4,0)
D (7,8,-1) (5,2,4)
D (7,8,9) (1,2,0)
D (11,12,-1) (0,3,4)
D (7,-1,-1) (3,5,0)
D (12,-1,-1) (0,1,2)
D (8,9,10) (1,3,3)
D (12,-1,-1) (5,4,3)
D (8,9,-1) (4,5,4)
D (7,8,-1) (4,0,3)
D (9,10,11) (3,0,5)
D (8,-1,-1) (0,5,4)
D (10,11,-1) (5,1,2)
D (11,12,-1) (1,3,5)
D (7,8,-1) (1,5,4)
D (11,-1,-1) (2,1,3)
D (11,12,-1) (2,2,2)
D (9,10,11) (5,5,2)
D (11,-1,-1) (3,0,0)
D (8,9,-1) (2,3,5)
D (9,10,11) (3,4,1)
D (10,11,-1) (2,2,5)
D (8,9,10) (5,5,4)
D (10,-1,-1) (0,1,5)
D (10,11,-1) (2,0,3)
D (7,8,9) (2,5,4)
D (9,10,-1) (5,4,2)
D (8,-1,-1) (4,0,5)
D (12,-1,-1) (2,1,4)
C 0 14
C 1 12
C 2 5
C 3 10
C 4 9
C 5 7
C 6 26
C 7 11
C 8 4
C 9 5
C 10 21
C 11 16
C 12 9
C 13 3
C 14 12
C 15 2
C 16 10
C 17 0
C 18 2
C 19 25
C 20 24
C 21 8
C 22 24
C 23 10
C 24 12
C 25 4
C 26 15
C 27 20
C 28 18
C 29 19
C 30 20
C 31 24
C 32 24
C 33 21
C 34 10
C 35 14
C 36 22
C 37 9
C 38 0
C 39 16
C 40 2
C 41 16
C 42 23
C 43 1
C 44 12
C 45 2
C 46 2
C 47 20
C 48 24
C 49 6
C 50 0
C 51 22
C 52 14
C 53 8
C 54 6
C 55 23
C 56 22
C 57 11
C 58 0
C 59 3
C 60 24
C 61 7
C 62 20
C 63 4
C 64 0
C 65 6
C 66 19
C 67 25
C 68 21
C 69 1
C 70 24
C 71 4
C 72 7
C 73 22
C 74 4
C 75 3
C 76 18
C 77 2
C 78 10
C 79 0
C 80 25
C 81 7
C 82 2
C 83 14
C 84 9
C 85 0
C 86 23
C 87 19
C 88 18
C 89 19
C 90 3
C 91 0
C 92 7
C 93 17
C 94 20
C 95 24
C 96 16
C 97 8
C 98 26
C 99 7
C 100 19
C 101 2
C 102 22
C 103 10
C 104 8
C 105 19
C 106 18
C 107 21
C 108 7
C 109 12
C 110 3
C 111 23
C 112 14
C 113 0
C 114 8
C 115 9
C 116 9
C 117 0
C 118 26
C 119 22
C 120 18
C 121 16
C 122 17
C 123 15
C 124 15
C 125 20
C 126 24
C 127 16
C 128 20
C 129 4
C 130 9
C 131 8
C 132 16
C 133 15
C 134 3
C 135 7
C 136 20
C 137 3
C 138 17
C 139 12
C 140 5
C 141 1
