D (11,12,-1) (4,4,5)
D (9,-1,-1) (4,0,3)
D (7,-1,-1) (0,4,0)
D (10,11,12) (4,1,2)
D (7,8,-1) (3,3,5)
D (8,9,-1) (1,1,1)
D (9,-1,-1) (2,2,1)
D (8,-1,-1) (3,2,1)
D (10,-1,-1) (5,4,3)
D (11,-1,-1) (0,0,2)
D (8,9,10) (3,4,2)
D (10,11,12) (1,5,5)
D (12,-1,-1) (2,5,3)
D (12,-1,-1) (1,5,1)
D (8,9,10) (1,0,0)
D (7,8,-1) (3,1,4)
D (10,-1,-1) (4,5,1)
D (8,-1,-1) (5,5,4)
D (12,-1,-1) (4,4,2)
D (12,-1,-1) (1,1,3)
D (10,-1,-1) (4,1,4)
D (10,11,12) (2,5,2)
D (11,-1,-1) (1,5,2)
D (12,-1,-1) (4,5,4)
D (7,-1,-1) (5,3,2)
D (9,10,11) (5,2,5)
D (7,8,9) (0,2,1)
D (7,-1,-1) (4,0,4)
D (8,9,10) (4,2,0)
D (7,8,9) (4,0,5)
D (9,10,11) (3,2,2)
D (11,12,-1) (5,4,1)
C 0 15
C 1 18
C 2 4
C 3 20
C 4 0
C 5 9
C 6 0
C 7 23
C 8 21
C 9 20
C 10 20
C 11 8
C 12 25
C 13 8
C 14 20
C 15 9
C 16 20
C 17 4
C 18 5
C 19 10
C 20 2
C 21 15
C 22 4
C 23 21
C 24 3
C 25 20
C 26 23
C 27 14
C 28 11
C 29 21
C 30 25
C 31 1
C 32 23
C 33 10
C 34 5
C 35 7
C 36 4
C 37 0
C 38 14
C 39 24
C 40 10
C 41 21
C 42 0
C 43 0
C 44 0
C 45 0
C 46 0
C 47 0
C 48 0
C 49 0
C 50 0
C 51 0
C 52 0
C 53 0
C 54 0
C 55 0
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 15
C 188 14
C 189 4
C 190 26
C 191 0
C 192 22
C 193 25
C 194 6
C 195 19
C 196 19
C 197 1
C 198 5
C 199 11
C 200 16
C 201 11
C 202 9
C 203 7
C 204 14
C 205 3
C 206 0
C 207 21
C 208 4
C 209 9
C 210 9
C 211 26
C 212 1
C 213 26
C 214 9
C 215 0
C 216 3
C 217 11
C 218 15
C 219 12
C 220 11
C 221 0
C 222 25
C 223 18
C 224 9
C 225 2
C 226 19
C 227 14
C 228 10
C 229 3
C 230 20
C 231 17
C 232 12
C 233 26
C 234 15
C 235 18
C 236 18
C 237 16
C 238 6
C 239 17
C 240 3
C 241 8
C 242 9
C 243 6
C 244 5
C 245 20
C 246 18
C 247 12
C 248 10
C 249 22
C 250 25
C 251 12
C 252 14
C 253 9
C 254 9
C 255 17
C 256 14
C 257 25
C 258 8
C 259 16
C 260 14
C 261 14
C 262 15
C 263 25
C 264 11
C 265 7
C 266 2
C 267 24
C 268 3
C 269 0
C 270 1
C 271 1
C 272 5
C 273 15
C 274 25
C 275 9
C 276 24
C 277 7
C 278 9
C 279 20
C 280 19
C 281 20
C 282 11
C 283 12
C 284 17
C 285 7
C 286 23
C 287 0
C 288 17
C 289 15
C 290 7
C 291 21
C 292 5
C 293 17
C 294 23
C 295 22
C 296 16
C 297 20
C 298 1
C 299 15
C 300 20
C 301 12
C 302 2
C 303 5
C 304 20
C 305 16
C 306 6
C 307 19
C 308 5
C 309 9
C 310 10
C 311 21
C 312 18
C 313 16
C 314 22
C 315 22
C 316 25
C 317 22
C 318 2
C 319 3
C 320 0
C 321 10
C 322 1
C 323 7
C 324 23
C 325 8
C 326 18
C 327 19
C 328 20
C 329 22
C 330 8
C 331 0
C 332 25
C 333 22
C 334 12
C 335 3
C 336 22
C 337 3
C 338 15
C 339 5
C 340 14
C 341 19
C 342 3
C 343 21
C 344 17
C 345 3
C 346 3
C 347 16
C 348 23
C 349 22
C 350 23
I 0 2 8 (4,0,1) (0,0,1,0)
I 0 1 9 (3,0,4) (0,1,0,0)
I 2 3 12 (2,5,5) (1,0,1,0)|(1,1,1,0)
