D (8,9,-1) (5,5,0)
D (10,11,12) (2,4,3)
D (11,12,-1) (2,4,4)
D (12,-1,-1) (5,2,4)
D (8,9,10) (3,4,0)
D (7,-1,-1) (3,2,5)
D (7,8,9) (1,2,4)
D (11,-1,-1) (0,4,3)
D (8,-1,-1) (2,4,1)
D (8,9,-1) (2,1,5)
D (8,9,10) (2,0,3)
D (12,-1,-1) (0,2,2)
D (7,-1,-1) (3,2,0)
D (8,9,-1) (4,3,1)
D (7,-1,-1) (0,1,0)
D (7,-1,-1) (1,3,2)
D (7,8,-1) (3,1,5)
D (12,-1,-1) (5,4,2)
D (7,8,-1) (1,2,1)
C 0 19
C 1 26
C 2 6
C 3 9
C 4 12
C 5 11
C 6 11
C 7 15
C 8 11
C 9 10
C 10 7
C 11 25
C 12 14
C 13 18
C 14 5
C 15 25
C 16 20
C 17 9
C 18 19
C 19 16
C 20 1
C 21 5
C 22 23
C 23 18
C 24 15
C 25 15
C 26 15
C 27 16
C 28 24
C 29 11
C 30 1
C 31 10
C 32 26
C 33 11
C 34 15
C 35 6
C 36 6
C 37 26
C 38 15
C 39 26
C 40 3
C 41 5
C 42 4
C 43 1
C 44 19
C 45 3
C 46 11
C 47 18
C 48 7
C 49 21
C 50 7
C 51 19
C 52 8
C 53 23
C 54 24
C 55 23
C 56 11
C 57 3
C 58 23
C 59 20
C 60 16
C 61 11
C 62 4
C 63 7
C 64 2
C 65 8
C 66 25
C 67 4
C 68 23
C 69 22
C 70 4
C 71 14
C 72 14
C 73 15
C 74 7
C 75 26
C 76 6
C 77 1
C 78 6
C 79 15
C 80 16
C 81 20
C 82 10
C 83 8
C 84 20
C 85 22
C 86 26
C 87 21
C 88 20
C 89 12
C 90 8
C 91 4
C 92 0
C 93 11
C 94 5
C 95 11
C 96 15
C 97 9
C 98 22
C 99 22
C 100 16
C 101 6
C 102 15
C 103 5
C 104 4
C 105 15
C 106 15
C 107 14
C 108 11
C 109 15
C 110 16
C 111 21
C 112 17
C 113 17
C 114 4
C 115 18
C 116 9
C 117 4
C 118 25
C 119 18
C 120 8
C 121 11
C 122 23
C 123 6
C 124 15
C 125 10
C 126 19
C 127 21
C 128 23
C 129 26
C 130 19
C 131 5
C 132 15
C 133 26
C 134 21
C 135 12
C 136 9
C 137 21
C 138 19
C 139 25
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 8
C 180 0
C 181 15
C 182 5
C 183 16
C 184 1
C 185 1
C 186 23
C 187 20
C 188 18
C 189 25
C 190 1
C 191 6
C 192 0
C 193 15
C 194 15
C 195 0
C 196 26
C 197 8
C 198 15
C 199 14
C 200 25
C 201 15
C 202 12
C 203 18
C 204 4
C 205 10
C 206 2
C 207 11
C 208 24
C 209 8
C 210 23
C 211 26
C 212 6
C 213 4
C 214 4
C 215 23
C 216 22
C 217 21
C 218 24
C 219 21
C 220 25
C 221 17
C 222 22
C 223 4
C 224 11
C 225 6
C 226 1
C 227 6
C 228 5
C 229 3
C 230 2
C 231 9
C 232 2
C 233 8
C 234 14
C 235 12
C 236 11
C 237 11
C 238 7
C 239 12
C 240 5
C 241 1
C 242 12
C 243 7
C 244 9
C 245 19
C 246 16
C 247 12
C 248 4
C 249 6
C 250 15
C 251 19
C 252 6
C 253 9
C 254 18
C 255 6
C 256 23
C 257 19
C 258 9
C 259 18
C 260 15
C 261 3
C 262 25
C 263 24
C 264 17
C 265 12
C 266 5
C 267 22
C 268 17
C 269 5
C 270 22
C 271 2
C 272 24
C 273 10
C 274 24
C 275 16
C 276 25
C 277 16
C 278 12
C 279 16
C 280 5
C 281 14
C 282 24
C 283 19
C 284 17
C 285 16
C 286 7
C 287 12
C 288 21
C 289 1
C 290 2
C 291 18
C 292 3
C 293 24
C 294 26
C 295 12
C 296 17
C 297 19
C 298 5
C 299 17
C 300 19
C 301 10
C 302 26
C 303 1
C 304 8
C 305 8
C 306 11
C 307 9
C 308 8
C 309 11
C 310 12
C 311 8
C 312 3
C 313 9
C 314 3
C 315 8
C 316 6
C 317 15
C 318 7
C 319 9
C 320 9
C 321 6
C 322 22
C 323 16
C 324 6
C 325 11
C 326 17
C 327 25
C 328 26
C 329 19
C 330 20
C 331 8
C 332 2
C 333 1
C 334 23
C 335 24
C 336 0
C 337 26
C 338 9
C 339 2
C 340 14
C 341 8
C 342 18
C 343 9
C 344 4
C 345 16
C 346 14
C 347 6
C 348 9
C 349 25
C 350 6
I 0 2 1 (0,1,5) (0,1,0,0)|(1,1,0,0)|(0,-1,-1,0)|(-1,0,0,0)
I 4 2 19 (2,4,4) (0,1,0,0)
I 4 1 3 (1,0,5) (1,1,0,0)
