D (11,12,-1) (5,3,3)
D (10,11,12) (4,2,1)
D (10,-1,-1) (1,0,1)
D (11,12,-1) (0,2,4)
D (8,9,10) (2,5,0)
D (9,-1,-1) (5,2,5)
D (9,10,11) (2,0,0)
D (12,-1,-1) (1,3,1)
D (9,10,11) (1,2,3)
D (8,9,10) (2,5,2)
D (8,9,10) (3,0,3)
D (7,8,-1) (1,5,3)
D (9,-1,-1) (0,1,1)
D (7,-1,-1) (4,1,2)
D (7,8,9) (2,3,4)
D (12,-1,-1) (1,3,5)
D (7,8,9) (4,1,4)
C 0 6
C 1 11
C 2 18
C 3 15
C 4 14
C 5 12
C 6 26
C 7 2
C 8 24
C 9 3
C 10 6
C 11 25
C 12 17
C 13 18
C 14 7
C 15 11
C 16 5
C 17 0
C 18 0
C 19 0
C 20 0
C 21 0
C 22 0
C 23 0
C 24 0
C 25 0
C 26 0
C 27 0
C 28 0
C 29 0
C 30 0
C 31 0
C 32 0
C 33 0
C 34 0
C 35 0
C 36 0
C 37 0
C 38 0
C 39 0
C 40 0
C 41 0
C 42 0
C 43 0
C 44 0
C 45 0
C 46 0
C 47 0
C 48 0
C 49 0
C 50 0
C 51 0
C 52 0
C 53 0
C 54 0
C 55 0
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 4
C 116 10
C 117 4
C 118 0
C 119 26
C 120 12
C 121 2
C 122 0
C 123 0
C 124 1
C 125 20
C 126 20
C 127 20
C 128 23
C 129 10
C 130 21
C 131 4
C 132 19
C 133 10
C 134 10
C 135 3
C 136 0
C 137 15
C 138 10
C 139 3
C 140 9
C 141 1
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 10
C 163 9
C 164 15
C 165 25
C 166 12
C 167 17
C 168 25
C 169 18
C 170 7
C 171 5
C 172 2
C 173 19
C 174 11
C 175 5
C 176 22
C 177 0
C 178 5
C 179 21
C 180 8
C 181 8
C 182 17
C 183 9
C 184 9
C 185 16
C 186 15
C 187 2
C 188 0
C 189 18
C 190 16
C 191 3
C 192 16
C 193 21
C 194 4
C 195 7
C 196 5
C 197 14
C 198 4
C 199 20
C 200 20
C 201 26
C 202 22
C 203 11
C 204 18
C 205 24
C 206 26
C 207 9
C 208 1
C 209 15
C 210 20
C 211 14
C 212 7
C 213 4
C 214 19
C 215 5
C 216 17
C 217 16
C 218 6
C 219 12
C 220 16
C 221 9
C 222 1
C 223 6
C 224 3
C 225 26
C 226 4
C 227 10
C 228 3
C 229 26
C 230 23
C 231 1
C 232 20
C 233 7
C 234 14
C 235 9
C 236 16
C 237 4
C 238 15
C 239 25
C 240 26
C 241 1
C 242 2
C 243 19
C 244 3
C 245 10
C 246 16
C 247 1
C 248 12
C 249 4
C 250 11
C 251 16
C 252 8
C 253 12
C 254 23
C 255 19
C 256 20
C 257 17
C 258 1
C 259 21
C 260 21
C 261 5
C 262 9
C 263 15
C 264 19
C 265 14
C 266 2
C 267 15
C 268 0
C 269 24
C 270 20
C 271 26
C 272 23
C 273 6
C 274 3
C 275 21
C 276 8
C 277 4
C 278 11
C 279 17
C 280 15
C 281 9
C 282 25
C 283 11
C 284 12
C 285 24
C 286 20
C 287 9
C 288 21
C 289 22
C 290 21
C 291 16
C 292 0
C 293 0
C 294 11
C 295 4
C 296 17
C 297 20
C 298 26
C 299 0
C 300 21
C 301 26
C 302 22
C 303 10
C 304 4
C 305 24
C 306 17
C 307 4
C 308 15
C 309 2
C 310 21
C 311 3
C 312 26
C 313 0
C 314 12
C 315 0
C 316 16
C 317 0
C 318 9
C 319 18
C 320 11
C 321 25
C 322 4
C 323 4
C 324 23
C 325 14
C 326 26
C 327 16
C 328 11
C 329 3
C 330 21
C 331 16
C 332 25
C 333 6
C 334 18
C 335 11
C 336 14
C 337 18
C 338 19
C 339 9
C 340 10
C 341 7
C 342 11
C 343 16
C 344 21
C 345 1
C 346 7
C 347 7
C 348 23
C 349 23
C 350 20
I 1 1 7 (4,3,4) (-1,0,0,0)
I 3 2 20 (4,0,2) (-1,1,-1,0)
I 0 3 2 (4,4,5) (-1,0,-1,0)|(1,-1,-1,0)|(0,0,1,0)
