D (7,8,-1) (4,1,5)
D (10,11,12) (4,4,4)
D (12,-1,-1) (2,5,5)
D (9,10,11) (5,4,2)
D (10,11,-1) (3,3,1)
D (10,11,-1) (3,1,0)
D (8,-1,-1) (4,2,4)
D (12,-1,-1) (0,3,3)
D (7,8,9) (1,3,4)
D (9,10,-1) (5,3,2)
D (8,9,-1) (2,3,0)
D (8,9,10) (0,4,2)
D (8,9,-1) (4,3,4)
D (8,-1,-1) (2,0,2)
D (8,9,10) (5,4,3)
D (12,-1,-1) (0,1,1)
D (12,-1,-1) (1,5,2)
D (11,12,-1) (0,5,3)
D (7,8,-1) (0,3,2)
D (11,-1,-1) (5,0,4)
D (9,10,-1) (4,5,0)
D (10,11,-1) (4,5,2)
D (12,-1,-1) (5,3,3)
D (12,-1,-1) (4,5,3)
D (7,8,-1) (1,4,3)
D (9,10,-1) (1,0,3)
D (12,-1,-1) (5,1,0)
D (10,11,-1) (5,0,5)
C 0 21
C 1 26
C 2 3
C 3 15
C 4 15
C 5 0
C 6 0
C 7 0
C 8 0
C 9 0
C 10 0
C 11 0
C 12 0
C 13 0
C 14 0
C 15 0
C 16 0
C 17 0
C 18 0
C 19 0
C 20 0
C 21 0
C 22 0
C 23 0
C 24 0
C 25 0
C 26 0
C 27 0
C 28 0
C 29 0
C 30 0
C 31 0
C 32 0
C 33 0
C 34 0
C 35 0
C 36 0
C 37 0
C 38 0
C 39 0
C 40 0
C 41 0
C 42 0
C 43 0
C 44 0
C 45 0
C 46 0
C 47 0
C 48 0
C 49 0
C 50 0
C 51 0
C 52 0
C 53 0
C 54 0
C 55 0
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 10
C 138 3
C 139 3
C 140 12
C 141 8
C 142 1
C 143 0
C 144 19
C 145 19
C 146 8
C 147 1
C 148 10
C 149 22
C 150 11
C 151 2
C 152 9
C 153 3
C 154 17
C 155 3
C 156 17
C 157 16
C 158 21
C 159 18
C 160 8
C 161 19
C 162 17
C 163 4
C 164 9
C 165 5
C 166 16
C 167 16
C 168 17
C 169 5
C 170 11
C 171 21
C 172 15
C 173 25
C 174 11
C 175 1
C 176 0
C 177 16
C 178 14
C 179 15
C 180 11
C 181 19
C 182 22
C 183 11
C 184 3
C 185 19
C 186 23
C 187 7
C 188 9
C 189 12
C 190 25
C 191 5
C 192 12
C 193 18
C 194 23
C 195 23
C 196 18
C 197 23
C 198 7
C 199 10
C 200 8
C 201 23
C 202 9
C 203 23
C 204 20
C 205 2
C 206 11
C 207 6
C 208 4
C 209 17
C 210 24
C 211 0
C 212 8
C 213 0
C 214 14
C 215 5
C 216 10
C 217 11
C 218 12
C 219 21
C 220 26
C 221 0
C 222 16
C 223 7
C 224 22
C 225 19
C 226 19
C 227 2
C 228 9
C 229 24
C 230 17
C 231 17
C 232 0
C 233 10
C 234 25
C 235 0
C 236 6
C 237 9
C 238 12
C 239 3
C 240 15
C 241 1
C 242 14
C 243 25
C 244 9
C 245 20
C 246 15
C 247 25
C 248 19
C 249 1
C 250 25
C 251 10
C 252 24
C 253 14
C 254 14
C 255 12
C 256 11
C 257 16
C 258 23
C 259 26
C 260 12
C 261 20
C 262 16
C 263 9
C 264 15
C 265 25
C 266 24
C 267 12
C 268 14
C 269 1
C 270 3
C 271 22
C 272 11
C 273 6
C 274 20
C 275 6
C 276 26
C 277 7
C 278 7
C 279 12
C 280 2
C 281 3
C 282 10
C 283 1
C 284 10
C 285 3
C 286 22
C 287 21
C 288 9
C 289 2
C 290 15
C 291 9
C 292 3
C 293 22
C 294 25
C 295 15
C 296 12
C 297 8
C 298 17
C 299 19
C 300 15
C 301 1
C 302 12
C 303 1
C 304 16
C 305 15
C 306 5
C 307 6
C 308 1
C 309 9
C 310 4
C 311 17
C 312 2
C 313 9
C 314 5
C 315 10
C 316 10
C 317 4
C 318 18
C 319 5
C 320 15
C 321 10
C 322 15
C 323 5
C 324 25
C 325 12
C 326 16
C 327 14
C 328 20
C 329 4
C 330 24
C 331 2
C 332 5
C 333 26
C 334 24
C 335 3
C 336 3
C 337 17
C 338 2
C 339 20
C 340 5
C 341 24
C 342 10
C 343 2
C 344 1
C 345 10
C 346 1
C 347 14
C 348 21
C 349 22
C 350 4
I 0 2 18 (3,3,2) (-1,0,1,0)|(1,-1,1,0)|(0,1,-1,0)|(1,1,1,0)
I 4 2 12 (0,3,5) (-1,0,1,0)
I 2 3 4 (1,2,2) (0,1,-1,0)
