D (11,12,-1) (5,4,1)
D (9,10,-1) (1,1,3)
D (12,-1,-1) (1,3,1)
D (8,9,10) (2,0,0)
D (9,10,-1) (0,3,2)
D (10,-1,-1) (5,0,1)
D (10,-1,-1) (4,4,2)
D (11,-1,-1) (3,0,3)
D (10,11,-1) (1,1,0)
D (9,-1,-1) (3,4,2)
D (10,11,12) (4,5,2)
D (7,8,9) (2,3,1)
D (11,-1,-1) (1,0,3)
D (12,-1,-1) (0,1,4)
D (12,-1,-1) (5,0,5)
D (9,10,11) (1,2,0)
D (11,12,-1) (3,4,5)
D (11,12,-1) (2,1,1)
D (7,8,9) (1,3,4)
C 0 4
C 1 22
C 2 10
C 3 5
C 4 9
C 5 22
C 6 8
C 7 26
C 8 4
C 9 8
C 10 8
C 11 9
C 12 10
C 13 6
C 14 19
C 15 18
C 16 25
C 17 24
C 18 8
C 19 23
C 20 1
C 21 22
C 22 17
C 23 15
C 24 6
C 25 8
C 26 4
C 27 26
C 28 16
C 29 19
C 30 6
C 31 16
C 32 24
C 33 15
C 34 0
C 35 10
C 36 17
C 37 12
C 38 21
C 39 2
C 40 11
C 41 25
C 42 18
C 43 25
C 44 6
C 45 10
C 46 25
C 47 8
C 48 1
C 49 3
C 50 9
C 51 14
C 52 24
C 53 4
C 54 24
C 55 12
C 56 8
C 57 20
C 58 22
C 59 20
C 60 24
C 61 24
C 62 4
C 63 0
C 64 16
C 65 12
C 66 23
C 67 10
C 68 1
C 69 25
C 70 23
C 71 18
C 72 10
C 73 3
C 74 2
C 75 22
C 76 8
C 77 24
C 78 8
C 79 18
C 80 5
C 81 16
C 82 14
C 83 20
C 84 18
C 85 18
C 86 7
C 87 3
C 88 2
C 89 22
C 90 15
C 91 12
C 92 19
C 93 25
C 94 15
C 95 25
C 96 8
C 97 9
C 98 22
C 99 26
C 100 6
C 101 1
C 102 22
C 103 23
C 104 8
C 105 15
C 106 4
C 107 9
C 108 12
C 109 4
C 110 26
C 111 15
C 112 5
C 113 16
C 114 25
C 115 15
C 116 6
C 117 5
C 118 5
C 119 5
C 120 19
C 121 24
C 122 19
C 123 1
C 124 11
C 125 6
C 126 18
C 127 19
C 128 10
C 129 20
C 130 25
C 131 21
C 132 15
C 133 17
C 134 10
C 135 18
C 136 23
C 137 3
C 138 1
C 139 11
C 140 1
C 141 25
C 142 24
C 143 17
C 144 5
C 145 19
C 146 23
C 147 20
C 148 21
C 149 23
C 150 5
C 151 16
C 152 9
C 153 26
C 154 11
C 155 17
C 156 2
C 157 17
C 158 25
C 159 11
C 160 17
C 161 0
C 162 3
C 163 1
C 164 18
C 165 0
C 166 4
C 167 22
C 168 3
C 169 2
C 170 23
C 171 20
C 172 11
C 173 0
C 174 2
C 175 4
C 176 16
C 177 17
C 178 7
C 179 7
C 180 6
C 181 14
C 182 7
C 183 9
C 184 26
C 185 14
C 186 20
C 187 0
C 188 10
C 189 1
C 190 25
C 191 12
C 192 8
C 193 8
C 194 11
C 195 21
C 196 10
C 197 17
C 198 1
C 199 12
C 200 10
C 201 7
C 202 6
C 203 14
C 204 20
C 205 7
C 206 22
C 207 7
C 208 16
C 209 18
C 210 9
C 211 16
C 212 20
C 213 2
C 214 19
C 215 17
C 216 20
C 217 23
C 218 7
C 219 4
C 220 19
C 221 19
C 222 17
C 223 26
C 224 8
C 225 2
C 226 6
C 227 11
C 228 17
C 229 19
C 230 21
C 231 3
C 232 15
C 233 20
C 234 24
C 235 26
C 236 6
C 237 1
C 238 9
C 239 16
C 240 18
C 241 12
C 242 10
C 243 2
C 244 17
C 245 22
C 246 16
C 247 5
C 248 2
C 249 2
C 250 19
C 251 11
C 252 4
C 253 21
C 254 22
C 255 9
C 256 11
C 257 25
C 258 0
C 259 18
C 260 3
C 261 9
C 262 24
C 263 20
C 264 11
C 265 17
C 266 0
C 267 25
C 268 25
C 269 0
C 270 4
C 271 21
C 272 18
C 273 3
C 274 24
C 275 12
C 276 10
C 277 1
C 278 10
C 279 24
C 280 21
C 281 11
C 282 0
C 283 9
C 284 25
C 285 23
C 286 20
C 287 7
C 288 19
C 289 11
C 290 2
C 291 15
C 292 12
C 293 24
C 294 5
C 295 24
C 296 14
C 297 9
C 298 1
C 299 24
C 300 7
C 301 8
C 302 10
C 303 7
C 304 24
C 305 12
C 306 16
C 307 16
C 308 3
C 309 24
C 310 22
C 311 18
C 312 15
C 313 7
C 314 24
C 315 9
C 316 8
C 317 16
C 318 21
C 319 16
C 320 3
C 321 16
C 322 11
C 323 1
C 324 24
C 325 6
C 326 11
C 327 7
C 328 12
C 329 3
C 330 5
C 331 2
C 332 8
C 333 17
C 334 3
C 335 8
C 336 9
C 337 19
C 338 23
C 339 7
C 340 24
C 341 16
C 342 2
C 343 7
C 344 14
C 345 5
C 346 17
C 347 19
C 348 6
C 349 3
C 350 5
I 4 2 2 (1,3,2) (0,-1,0,0)|(-1,1,-1,0)|(-1,-1,-1,0)|(0,0,-1,0)
I 1 1 16 (3,5,2) (-1,-1,1,0)
I 5 3 2 (4,2,3) (0,-1,0,0)
