D (11,12,-1) (5,2,0)
D (10,11,-1) (0,0,4)
D (10,11,12) (0,3,3)
D (9,10,-1) (0,3,2)
D (7,8,-1) (2,5,4)
D (10,11,12) (2,3,4)
D (12,-1,-1) (3,2,0)
D (12,-1,-1) (1,5,3)
D (9,-1,-1) (3,4,3)
D (7,8,-1) (4,2,3)
D (8,9,-1) (5,3,2)
D (10,11,-1) (4,2,1)
D (12,-1,-1) (3,4,1)
D (9,10,-1) (1,3,5)
D (7,8,9) (0,5,1)
D (9,10,11) (3,3,2)
D (11,-1,-1) (3,0,3)
D (11,-1,-1) (1,3,4)
D (11,12,-1) (0,1,4)
D (7,8,-1) (4,2,5)
C 0 3
C 1 4
C 2 20
C 3 14
C 4 11
C 5 10
C 6 15
C 7 9
C 8 18
C 9 15
C 10 6
C 11 17
C 12 9
C 13 14
C 14 10
C 15 24
C 16 23
C 17 1
C 18 9
C 19 5
C 20 7
C 21 0
C 22 1
C 23 8
C 24 2
C 25 26
C 26 6
C 27 6
C 28 18
C 29 8
C 30 26
C 31 24
C 32 9
C 33 17
C 34 3
C 35 0
C 36 25
C 37 5
C 38 19
C 39 6
C 40 16
C 41 16
C 42 26
C 43 23
C 44 22
C 45 22
C 46 6
C 47 20
C 48 7
C 49 5
C 50 6
C 51 6
C 52 3
C 53 15
C 54 22
C 55 1
C 56 5
C 57 1
C 58 2
C 59 5
C 60 6
C 61 5
C 62 20
C 63 8
C 64 2
C 65 6
C 66 20
C 67 9
C 68 20
C 69 10
C 70 24
C 71 5
C 72 3
C 73 24
C 74 12
C 75 16
C 76 16
C 77 8
C 78 26
C 79 21
C 80 26
C 81 7
C 82 20
C 83 18
C 84 17
C 85 8
C 86 24
C 87 25
C 88 25
C 89 0
C 90 6
C 91 25
C 92 0
C 93 16
C 94 9
C 95 12
C 96 5
C 97 18
C 98 0
C 99 8
C 100 10
C 101 5
C 102 23
C 103 20
C 104 15
C 105 12
C 106 15
C 107 25
C 108 26
C 109 17
C 110 2
C 111 23
C 112 23
C 113 26
C 114 23
C 115 12
C 116 15
C 117 24
C 118 12
C 119 19
C 120 8
C 121 23
C 122 8
C 123 10
C 124 17
C 125 7
C 126 6
C 127 8
C 128 21
C 129 7
C 130 17
C 131 9
C 132 16
C 133 17
C 134 22
C 135 21
C 136 0
C 137 4
C 138 11
C 139 24
C 140 1
C 141 17
C 142 4
C 143 21
C 144 15
C 145 20
C 146 5
C 147 12
C 148 21
C 149 2
C 150 3
C 151 15
C 152 24
C 153 16
C 154 19
C 155 22
C 156 17
C 157 2
C 158 8
C 159 23
C 160 7
C 161 10
C 162 3
C 163 24
C 164 6
C 165 23
C 166 16
C 167 0
C 168 22
C 169 10
C 170 24
C 171 26
C 172 1
C 173 25
C 174 2
C 175 25
C 176 10
C 177 3
C 178 24
C 179 7
C 180 14
C 181 17
C 182 7
C 183 11
C 184 24
C 185 5
C 186 2
C 187 8
C 188 12
C 189 3
C 190 5
C 191 15
C 192 12
C 193 23
C 194 9
C 195 8
C 196 11
C 197 1
C 198 2
C 199 9
C 200 6
C 201 17
C 202 5
C 203 10
C 204 11
C 205 22
C 206 19
C 207 22
C 208 18
C 209 18
C 210 25
C 211 4
C 212 25
C 213 14
C 214 10
C 215 12
C 216 16
C 217 1
C 218 23
C 219 23
C 220 0
C 221 21
C 222 21
C 223 24
C 224 4
C 225 11
C 226 9
C 227 2
C 228 15
C 229 1
C 230 6
C 231 25
C 232 4
C 233 16
C 234 1
C 235 7
C 236 5
C 237 0
C 238 10
C 239 22
C 240 18
C 241 14
C 242 22
C 243 12
C 244 8
C 245 24
C 246 18
C 247 10
C 248 1
C 249 8
C 250 12
C 251 19
C 252 16
C 253 15
C 254 19
C 255 10
C 256 6
C 257 26
C 258 22
C 259 7
C 260 11
C 261 0
C 262 11
C 263 19
C 264 20
C 265 7
C 266 21
C 267 23
C 268 12
C 269 0
C 270 16
C 271 17
C 272 15
C 273 9
C 274 21
C 275 23
C 276 19
C 277 26
C 278 22
C 279 3
C 280 9
C 281 1
C 282 18
C 283 4
C 284 8
C 285 16
C 286 4
C 287 11
C 288 15
C 289 21
C 290 14
C 291 2
C 292 25
C 293 8
C 294 9
C 295 23
C 296 14
C 297 22
C 298 20
C 299 17
C 300 4
C 301 23
C 302 23
C 303 18
C 304 19
C 305 15
C 306 2
C 307 14
C 308 23
C 309 16
C 310 15
C 311 18
C 312 8
C 313 26
C 314 4
C 315 1
C 316 8
C 317 17
C 318 25
C 319 24
C 320 19
C 321 23
C 322 11
C 323 10
C 324 18
C 325 0
C 326 9
C 327 0
C 328 14
C 329 25
C 330 19
C 331 23
C 332 18
C 333 1
C 334 2
C 335 14
C 336 19
C 337 21
C 338 7
C 339 19
C 340 24
C 341 14
C 342 17
C 343 18
C 344 1
C 345 21
C 346 18
C 347 26
C 348 11
C 349 16
C 350 16
I 3 3 6 (1,2,2) (1,-1,-1,0)|(0,-1,1,0)
I 3 2 16 (3,1,1) (-1,0,-1,0)|(-1,0,0,0)|(0,0,1,0)|(0,0,0,0)|(1,1,0,0)
I 0 2 2 (2,4,3) (1,-1,1,0)|(-1,-1,0,0)
