D (11,12,-1) (3,0,0)
D (8,-1,-1) (2,2,3)
D (7,8,9) (4,4,3)
D (8,-1,-1) (0,5,1)
D (10,11,-1) (4,3,5)
D (7,-1,-1) (1,4,0)
D (9,10,-1) (0,1,5)
D (12,-1,-1) (0,5,0)
D (7,8,9) (2,3,3)
D (10,11,12) (3,3,5)
D (12,-1,-1) (1,1,2)
D (7,8,9) (3,4,5)
D (8,9,10) (5,0,0)
D (11,12,-1) (5,1,0)
D (9,10,-1) (4,3,1)
D (7,8,9) (3,2,5)
D (12,-1,-1) (5,0,5)
D (10,11,12) (4,1,5)
D (11,12,-1) (4,4,4)
D (9,10,-1) (2,1,1)
D (9,-1,-1) (4,5,4)
D (11,12,-1) (4,3,2)
D (10,-1,-1) (5,0,2)
D (10,11,12) (0,2,0)
D (10,11,12) (3,1,3)
D (11,12,-1) (2,1,0)
D (11,-1,-1) (0,1,4)
D (10,11,-1) (3,0,4)
D (7,8,-1) (5,5,5)
D (9,10,11) (3,3,4)
D (11,12,-1) (5,2,2)
D (8,9,-1) (5,2,3)
C 0 21
C 1 15
C 2 9
C 3 23
C 4 10
C 5 10
C 6 23
C 7 3
C 8 7
C 9 0
C 10 0
C 11 0
C 12 0
C 13 0
C 14 0
C 15 0
C 16 0
C 17 0
C 18 0
C 19 0
C 20 0
C 21 0
C 22 0
C 23 0
C 24 0
C 25 0
C 26 0
C 27 0
C 28 0
C 29 0
C 30 0
C 31 0
C 32 0
C 33 0
C 34 0
C 35 0
C 36 0
C 37 0
C 38 0
C 39 0
C 40 0
C 41 0
C 42 0
C 43 0
C 44 0
C 45 0
C 46 0
C 47 0
C 48 0
C 49 0
C 50 0
C 51 0
C 52 0
C 53 0
C 54 0
C 55 0
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 26
C 186 14
C 187 6
C 188 17
C 189 3
C 190 21
C 191 16
C 192 22
C 193 9
C 194 19
C 195 24
C 196 9
C 197 14
C 198 22
C 199 2
C 200 10
C 201 7
C 202 5
C 203 3
C 204 21
C 205 18
C 206 12
C 207 26
C 208 11
C 209 24
C 210 22
C 211 18
C 212 25
C 213 3
C 214 9
C 215 9
C 216 23
C 217 3
C 218 6
C 219 6
C 220 10
C 221 9
C 222 23
C 223 10
C 224 15
C 225 22
C 226 17
C 227 5
C 228 6
C 229 25
C 230 11
C 231 8
C 232 16
C 233 2
C 234 11
C 235 19
C 236 16
C 237 9
C 238 19
C 239 11
C 240 2
C 241 16
C 242 9
C 243 4
C 244 14
C 245 20
C 246 6
C 247 6
C 248 8
C 249 14
C 250 0
C 251 16
C 252 14
C 253 11
C 254 5
C 255 2
C 256 3
C 257 1
C 258 16
C 259 16
C 260 2
C 261 18
C 262 16
C 263 6
C 264 3
C 265 8
C 266 4
C 267 14
C 268 21
C 269 7
C 270 18
C 271 12
C 272 21
C 273 10
C 274 18
C 275 10
C 276 18
C 277 23
C 278 16
C 279 9
C 280 19
C 281 3
C 282 25
C 283 4
C 284 3
C 285 14
C 286 3
C 287 9
C 288 24
C 289 0
C 290 2
C 291 20
C 292 10
C 293 4
C 294 21
C 295 8
C 296 1
C 297 9
C 298 3
C 299 21
C 300 8
C 301 11
C 302 10
C 303 4
C 304 5
C 305 3
C 306 5
C 307 1
C 308 20
C 309 22
C 310 23
C 311 12
C 312 17
C 313 9
C 314 21
C 315 12
C 316 22
C 317 17
C 318 2
C 319 9
C 320 26
C 321 14
C 322 22
C 323 12
C 324 19
C 325 6
C 326 1
C 327 7
C 328 26
C 329 16
C 330 2
C 331 8
C 332 8
C 333 0
C 334 23
C 335 14
C 336 26
C 337 5
C 338 12
C 339 23
C 340 10
C 341 6
C 342 19
C 343 12
C 344 3
C 345 23
C 346 20
C 347 5
C 348 23
C 349 7
C 350 9
I 2 2 10 (4,0,5) (0,1,-1,0)|(-1,1,0,0)|(0,-1,1,0)|(1,-1,-1,0)|(-1,-1,0,0)
I 2 2 5 (4,0,5) (-1,-1,0,0)
I 1 1 16 (0,3,3) (1,0,0,0)
