D (10,11,-1) (4,1,2)
D (12,-1,-1) (2,3,5)
D (10,-1,-1) (1,2,5)
D (8,9,-1) (2,5,2)
D (11,12,-1) (0,1,5)
D (9,10,11) (2,3,4)
D (11,12,-1) (0,4,0)
D (11,-1,-1) (4,2,2)
D (10,11,12) (5,2,4)
D (7,8,-1) (1,4,5)
D (7,-1,-1) (2,4,3)
D (10,11,-1) (3,0,0)
D (7,-1,-1) (5,0,2)
D (7,-1,-1) (3,5,0)
D (8,9,-1) (1,1,0)
D (7,8,9) (1,3,3)
C 0 5
C 1 19
C 2 0
C 3 0
C 4 10
C 5 14
C 6 18
C 7 11
C 8 7
C 9 23
C 10 17
C 11 23
C 12 26
C 13 2
C 14 2
C 15 26
C 16 20
C 17 21
C 18 1
C 19 26
C 20 0
C 21 0
C 22 0
C 23 0
C 24 0
C 25 0
C 26 0
C 27 0
C 28 0
C 29 0
C 30 7
C 31 3
C 32 14
C 33 9
C 34 7
C 35 8
C 36 2
C 37 9
C 38 1
C 39 22
C 40 10
C 41 21
C 42 25
C 43 26
C 44 20
C 45 16
C 46 22
C 47 10
C 48 0
C 49 20
C 50 20
C 51 15
C 52 15
C 53 11
C 54 19
C 55 0
C 56 12
C 57 16
C 58 19
C 59 9
C 60 3
C 61 12
C 62 0
C 63 18
C 64 25
C 65 3
C 66 19
C 67 1
C 68 20
C 69 14
C 70 23
C 71 18
C 72 11
C 73 12
C 74 14
C 75 20
C 76 4
C 77 19
C 78 18
C 79 6
C 80 17
C 81 12
C 82 11
C 83 4
C 84 19
C 85 4
C 86 11
C 87 19
C 88 4
C 89 2
C 90 24
C 91 6
C 92 24
C 93 9
C 94 4
C 95 14
C 96 11
C 97 20
C 98 12
C 99 15
C 100 9
C 101 19
C 102 5
C 103 12
C 104 24
C 105 23
C 106 26
C 107 15
C 108 19
C 109 26
C 110 18
C 111 20
C 112 0
C 113 0
C 114 24
C 115 2
C 116 2
C 117 22
C 118 5
C 119 7
C 120 14
C 121 24
C 122 12
C 123 17
C 124 14
C 125 7
C 126 6
C 127 21
C 128 0
C 129 24
C 130 21
C 131 16
C 132 5
C 133 15
C 134 22
C 135 16
C 136 12
C 137 3
C 138 24
C 139 8
C 140 26
C 141 9
C 142 26
C 143 0
C 144 8
C 145 9
C 146 18
C 147 3
C 148 10
C 149 16
C 150 22
C 151 15
C 152 24
C 153 9
C 154 14
C 155 18
C 156 14
C 157 15
C 158 11
C 159 11
C 160 5
C 161 12
C 162 18
C 163 22
C 164 5
C 165 16
C 166 11
C 167 18
C 168 21
C 169 26
C 170 11
C 171 14
C 172 6
C 173 3
C 174 2
C 175 1
C 176 0
C 177 22
C 178 2
C 179 14
C 180 12
C 181 9
C 182 21
C 183 23
C 184 11
C 185 25
C 186 1
C 187 14
C 188 0
C 189 6
C 190 10
C 191 3
C 192 14
C 193 12
C 194 20
C 195 9
C 196 4
C 197 26
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 21
C 209 18
C 210 20
C 211 22
C 212 23
C 213 26
C 214 3
C 215 3
C 216 24
C 217 24
C 218 18
C 219 20
C 220 4
C 221 17
C 222 24
C 223 17
C 224 7
C 225 15
C 226 15
C 227 24
C 228 4
C 229 4
C 230 14
C 231 1
C 232 9
C 233 5
C 234 5
C 235 9
C 236 25
C 237 2
C 238 15
C 239 3
C 240 3
C 241 5
C 242 7
C 243 19
C 244 0
C 245 3
C 246 9
C 247 26
C 248 22
C 249 25
C 250 2
C 251 23
C 252 16
C 253 0
C 254 19
C 255 9
C 256 4
C 257 25
C 258 5
C 259 5
C 260 24
C 261 14
C 262 23
C 263 26
C 264 22
C 265 14
C 266 1
C 267 21
C 268 5
C 269 2
C 270 2
C 271 10
C 272 21
C 273 20
C 274 24
C 275 25
C 276 19
C 277 2
C 278 17
C 279 22
C 280 11
C 281 23
C 282 6
C 283 20
C 284 1
C 285 24
C 286 16
C 287 26
C 288 12
C 289 26
C 290 17
C 291 4
C 292 10
C 293 9
C 294 17
C 295 19
C 296 26
C 297 8
C 298 16
C 299 4
C 300 4
C 301 20
C 302 14
C 303 11
C 304 3
C 305 1
C 306 19
C 307 5
C 308 10
C 309 18
C 310 9
C 311 16
C 312 1
C 313 15
C 314 8
C 315 9
C 316 16
C 317 6
C 318 17
C 319 17
C 320 15
C 321 6
C 322 0
C 323 7
C 324 15
C 325 15
C 326 0
C 327 7
C 328 26
C 329 1
C 330 23
C 331 4
C 332 15
C 333 22
C 334 11
C 335 21
C 336 1
C 337 22
C 338 20
C 339 2
C 340 12
C 341 12
C 342 25
C 343 2
C 344 15
C 345 6
C 346 17
C 347 5
C 348 2
C 349 2
C 350 22
I 0 2 1 (5,2,2) (-1,0,1,0)|(1,1,1,0)|(1,-1,-1,0)
I 0 1 5 (2,2,2) (-1,1,1,0)
I 5 1 17 (0,1,0) (0,-1,-1,0)|(0,0,1,0)|(-1,1,0,0)
