D (10,11,-1) (5,1,2)
D (11,-1,-1) (4,2,3)
D (9,10,11) (0,1,5)
D (8,9,-1) (0,3,0)
D (8,9,-1) (1,2,1)
D (9,-1,-1) (2,4,5)
D (7,-1,-1) (5,3,4)
D (9,-1,-1) (0,0,4)
D (7,8,-1) (2,1,5)
D (11,-1,-1) (4,1,2)
D (10,11,-1) (2,5,4)
D (8,-1,-1) (5,0,3)
D (8,9,-1) (3,3,1)
D (7,8,-1) (3,1,3)
D (10,11,-1) (4,2,1)
D (10,11,-1) (5,0,4)
D (10,-1,-1) (0,5,3)
D (10,11,-1) (4,2,2)
D (8,-1,-1) (0,3,2)
D (10,11,12) (3,2,0)
D (11,12,-1) (4,1,1)
D (7,8,9) (3,5,3)
D (7,8,-1) (3,4,1)
D (9,10,11) (1,4,2)
D (7,8,-1) (2,0,1)
C 0 24
C 1 23
C 2 24
C 3 2
C 4 14
C 5 2
C 6 2
C 7 16
C 8 22
C 9 14
C 10 11
C 11 0
C 12 4
C 13 16
C 14 16
C 15 8
C 16 7
C 17 23
C 18 4
C 19 8
C 20 7
C 21 10
C 22 25
C 23 8
C 24 11
C 25 4
C 26 10
C 27 21
C 28 25
C 29 6
C 30 3
C 31 24
C 32 0
C 33 15
C 34 1
C 35 8
C 36 17
C 37 1
C 38 2
C 39 11
C 40 10
C 41 18
C 42 12
C 43 19
C 44 6
C 45 26
C 46 5
C 47 5
C 48 16
C 49 14
C 50 20
C 51 19
C 52 19
C 53 26
C 54 11
C 55 16
C 56 12
C 57 3
C 58 9
C 59 14
C 60 4
C 61 10
C 62 11
C 63 24
C 64 17
C 65 8
C 66 6
C 67 7
C 68 3
C 69 23
C 70 23
C 71 12
C 72 18
C 73 14
C 74 15
C 75 14
C 76 9
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 8
C 111 6
C 112 15
C 113 17
C 114 2
C 115 20
C 116 2
C 117 2
C 118 19
C 119 7
C 120 8
C 121 15
C 122 12
C 123 25
C 124 2
C 125 7
C 126 2
C 127 26
C 128 18
C 129 7
C 130 8
C 131 25
C 132 25
C 133 23
C 134 26
C 135 18
C 136 14
C 137 11
C 138 18
C 139 16
C 140 20
C 141 23
C 142 2
C 143 14
C 144 22
C 145 5
C 146 24
C 147 12
C 148 14
C 149 22
C 150 18
C 151 2
C 152 11
C 153 26
C 154 20
C 155 4
C 156 5
C 157 21
C 158 22
C 159 24
C 160 23
C 161 11
C 162 24
C 163 2
C 164 15
C 165 26
C 166 6
C 167 2
C 168 19
C 169 20
C 170 2
C 171 2
C 172 10
C 173 8
C 174 6
C 175 17
C 176 22
C 177 8
C 178 4
C 179 20
C 180 0
C 181 17
C 182 19
C 183 22
C 184 1
C 185 23
C 186 21
C 187 4
C 188 21
C 189 10
C 190 3
C 191 7
C 192 19
C 193 9
C 194 21
C 195 5
C 196 10
C 197 19
C 198 0
C 199 16
C 200 23
C 201 26
C 202 2
C 203 10
C 204 24
C 205 20
C 206 23
C 207 1
C 208 15
C 209 17
C 210 18
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 0
C 247 0
C 248 0
C 249 0
C 250 0
C 251 0
C 252 0
C 253 0
C 254 0
C 255 0
C 256 0
C 257 0
C 258 0
C 259 0
C 260 0
C 261 0
C 262 0
C 263 0
C 264 0
C 265 0
C 266 0
C 267 0
C 268 0
C 269 0
C 270 0
C 271 0
C 272 0
C 273 0
C 274 0
C 275 0
C 276 0
C 277 0
C 278 0
C 279 0
C 280 0
C 281 0
C 282 0
C 283 0
C 284 0
C 285 0
C 286 0
C 287 0
C 288 0
C 289 0
C 290 0
C 291 0
C 292 0
C 293 0
C 294 0
C 295 0
C 296 0
C 297 0
C 298 0
C 299 0
C 300 0
C 301 0
C 302 0
C 303 0
C 304 0
C 305 0
C 306 0
C 307 0
C 308 0
C 309 0
C 310 0
C 311 0
C 312 0
C 313 0
C 314 0
C 315 0
C 316 1
C 317 1
C 318 15
C 319 26
C 320 4
C 321 4
C 322 2
C 323 8
C 324 20
C 325 22
C 326 6
C 327 6
C 328 12
C 329 1
C 330 15
C 331 12
C 332 9
C 333 0
C 334 6
C 335 19
C 336 9
C 337 18
C 338 24
C 339 19
C 340 18
C 341 14
C 342 10
C 343 17
C 344 11
C 345 17
C 346 20
C 347 1
C 348 3
C 349 12
C 350 18
I 2 2 19 (4,5,0) (0,0,1,0)
I 4 3 3 (3,5,4) (1,0,-1,0)|(-1,-1,-1,0)|(1,0,0,0)
I 5 3 14 (4,0,0) (1,1,1,0)|(1,0,-1,0)|(1,1,-1,0)
