D (10,11,-1) (2,2,0)
D (10,11,12) (5,0,2)
D (9,10,11) (1,3,2)
D (7,-1,-1) (3,5,3)
D (8,-1,-1) (5,3,2)
D (8,9,-1) (1,0,5)
D (11,-1,-1) (5,3,3)
D (7,-1,-1) (5,2,4)
D (10,-1,-1) (4,5,4)
D (8,9,10) (3,1,2)
D (7,-1,-1) (1,3,3)
D (12,-1,-1) (2,5,3)
D (7,8,-1) (3,0,1)
D (12,-1,-1) (0,4,0)
D (12,-1,-1) (2,1,2)
D (11,12,-1) (1,3,4)
D (8,9,10) (3,5,2)
D (11,-1,-1) (1,1,3)
D (7,-1,-1) (1,1,1)
D (10,-1,-1) (2,0,5)
D (11,-1,-1) (4,3,5)
D (9,-1,-1) (0,4,2)
D (8,-1,-1) (2,4,5)
D (11,12,-1) (4,2,5)
D (8,9,10) (0,4,3)
D (11,12,-1) (3,4,0)
D (8,9,-1) (5,1,4)
D (12,-1,-1) (0,2,2)
D (9,-1,-1) (0,5,4)
D (8,9,-1) (2,0,3)
D (8,9,10) (3,2,1)
C 0 1
C 1 0
C 2 19
C 3 6
C 4 21
C 5 11
C 6 8
C 7 25
C 8 21
C 9 2
C 10 20
C 11 6
C 12 2
C 13 12
C 14 10
C 15 7
C 16 12
C 17 9
C 18 11
C 19 9
C 20 15
C 21 23
C 22 7
C 23 14
C 24 15
C 25 10
C 26 1
C 27 4
C 28 1
C 29 21
C 30 11
C 31 6
C 32 22
C 33 6
C 34 2
C 35 11
C 36 16
C 37 20
C 38 16
C 39 15
C 40 18
C 41 4
C 42 25
C 43 12
C 44 11
C 45 9
C 46 21
C 47 18
C 48 11
C 49 20
C 50 10
C 51 6
C 52 14
C 53 6
C 54 21
C 55 5
C 56 16
C 57 15
C 58 12
C 59 8
C 60 18
C 61 6
C 62 26
C 63 20
C 64 0
C 65 21
C 66 20
C 67 5
C 68 25
C 69 3
C 70 9
C 71 5
C 72 12
C 73 22
C 74 25
C 75 0
C 76 21
C 77 6
C 78 16
C 79 24
C 80 21
C 81 19
C 82 12
C 83 14
C 84 0
C 85 5
C 86 10
C 87 14
C 88 4
C 89 12
C 90 14
C 91 20
C 92 18
C 93 1
C 94 6
C 95 18
C 96 9
C 97 4
C 98 15
C 99 19
C 100 21
C 101 10
C 102 7
C 103 1
C 104 6
C 105 23
C 106 1
C 107 9
C 108 0
C 109 3
C 110 14
C 111 17
C 112 7
C 113 11
C 114 26
C 115 8
C 116 20
C 117 22
C 118 6
C 119 9
C 120 24
C 121 4
C 122 5
C 123 17
C 124 2
C 125 20
C 126 14
C 127 7
C 128 26
C 129 24
C 130 24
C 131 6
C 132 14
C 133 23
C 134 23
C 135 25
C 136 1
C 137 10
C 138 12
C 139 5
C 140 20
C 141 15
C 142 14
C 143 9
C 144 5
C 145 20
C 146 24
C 147 7
C 148 16
C 149 14
C 150 3
C 151 11
C 152 4
C 153 2
C 154 9
C 155 21
C 156 26
C 157 6
C 158 12
C 159 26
C 160 5
C 161 18
C 162 9
C 163 20
C 164 23
C 165 19
C 166 22
C 167 12
C 168 22
C 169 25
C 170 0
C 171 17
C 172 18
C 173 7
C 174 12
C 175 20
C 176 10
C 177 14
C 178 6
C 179 14
C 180 17
C 181 11
C 182 21
C 183 19
C 184 7
C 185 16
C 186 10
C 187 3
C 188 25
C 189 25
C 190 10
C 191 24
C 192 4
C 193 1
C 194 24
C 195 24
C 196 22
C 197 10
C 198 0
C 199 16
C 200 7
C 201 8
C 202 9
C 203 0
C 204 24
C 205 12
C 206 11
C 207 4
C 208 8
C 209 15
C 210 20
C 211 8
C 212 24
C 213 21
C 214 2
C 215 6
C 216 16
C 217 3
C 218 9
C 219 14
C 220 18
C 221 6
C 222 0
C 223 8
C 224 6
C 225 23
C 226 20
C 227 15
C 228 25
C 229 19
C 230 16
C 231 0
C 232 0
C 233 0
C 234 3
C 235 9
C 236 16
C 237 15
C 238 3
C 239 15
C 240 12
C 241 26
C 242 16
C 243 14
C 244 17
C 245 4
C 246 5
C 247 15
C 248 11
C 249 7
C 250 0
C 251 5
C 252 19
C 253 6
C 254 26
C 255 6
C 256 23
C 257 22
C 258 19
C 259 22
C 260 5
C 261 7
C 262 19
C 263 9
C 264 6
C 265 20
C 266 22
C 267 11
C 268 9
C 269 20
C 270 0
C 271 0
C 272 0
C 273 0
C 274 0
C 275 0
C 276 0
C 277 0
C 278 0
C 279 0
C 280 0
C 281 0
C 282 0
C 283 0
C 284 0
C 285 0
C 286 0
C 287 0
C 288 0
C 289 0
C 290 0
C 291 0
C 292 0
C 293 0
C 294 0
C 295 0
C 296 0
C 297 0
C 298 0
C 299 0
C 300 0
C 301 0
C 302 0
C 303 0
C 304 0
C 305 0
C 306 0
C 307 0
C 308 0
C 309 0
C 310 0
C 311 0
C 312 0
C 313 0
C 314 0
C 315 0
C 316 0
C 317 0
C 318 0
C 319 0
C 320 0
C 321 0
C 322 0
C 323 0
C 324 0
C 325 0
C 326 0
C 327 0
C 328 0
C 329 1
C 330 24
C 331 15
C 332 22
C 333 25
C 334 21
C 335 6
C 336 12
C 337 23
C 338 11
C 339 6
C 340 1
C 341 20
C 342 14
C 343 3
C 344 22
C 345 9
C 346 4
C 347 12
C 348 23
C 349 2
C 350 3
I 0 3 15 (4,5,0) (-1,-1,1,0)|(1,-1,0,0)|(0,1,0,0)
I 5 3 8 (2,4,0) (-1,0,1,0)|(0,0,0,0)
I 1 1 18 (3,0,3) (0,1,0,0)
