D (7,8,-1) (4,0,0)
D (7,8,9) (4,4,1)
D (7,8,9) (2,2,1)
D (9,10,11) (5,5,3)
D (7,8,9) (5,2,1)
D (9,-1,-1) (4,5,5)
D (9,10,11) (0,2,4)
D (12,-1,-1) (4,0,3)
D (9,10,11) (2,0,5)
D (7,8,-1) (0,1,2)
D (10,11,12) (4,3,2)
D (10,11,-1) (1,4,0)
D (7,8,9) (1,4,4)
D (9,-1,-1) (1,2,3)
D (10,-1,-1) (0,3,5)
D (7,-1,-1) (5,3,3)
D (7,8,9) (3,3,3)
D (10,11,12) (1,1,5)
D (10,11,12) (5,5,5)
D (12,-1,-1) (4,1,0)
D (11,12,-1) (1,4,5)
D (10,-1,-1) (3,3,5)
D (8,9,-1) (4,5,2)
C 0 22
C 1 15
C 2 0
C 3 23
C 4 14
C 5 15
C 6 4
C 7 0
C 8 26
C 9 21
C 10 15
C 11 4
C 12 26
C 13 2
C 14 15
C 15 19
C 16 20
C 17 19
C 18 20
C 19 12
C 20 15
C 21 22
C 22 3
C 23 8
C 24 4
C 25 19
C 26 21
C 27 19
C 28 0
C 29 8
C 30 5
C 31 25
C 32 19
C 33 8
C 34 6
C 35 25
C 36 26
C 37 3
C 38 25
C 39 2
C 40 10
C 41 21
C 42 9
C 43 20
C 44 15
C 45 16
C 46 0
C 47 22
C 48 1
C 49 5
C 50 18
C 51 1
C 52 9
C 53 21
C 54 24
C 55 23
C 56 7
C 57 19
C 58 1
C 59 26
C 60 25
C 61 20
C 62 22
C 63 0
C 64 18
C 65 8
C 66 6
C 67 7
C 68 18
C 69 21
C 70 7
C 71 17
C 72 9
C 73 12
C 74 20
C 75 12
C 76 4
C 77 24
C 78 22
C 79 18
C 80 22
C 81 11
C 82 23
C 83 0
C 84 16
C 85 21
C 86 7
C 87 20
C 88 4
C 89 12
C 90 11
C 91 23
C 92 5
C 93 2
C 94 20
C 95 10
C 96 5
C 97 11
C 98 17
C 99 24
C 100 24
C 101 9
C 102 2
C 103 26
C 104 4
C 105 10
C 106 26
C 107 0
C 108 11
C 109 20
C 110 7
C 111 9
C 112 16
C 113 4
C 114 25
C 115 14
C 116 2
C 117 15
C 118 18
C 119 8
C 120 5
C 121 3
C 122 7
C 123 23
C 124 12
C 125 24
C 126 26
C 127 12
C 128 7
C 129 1
C 130 23
C 131 24
C 132 5
C 133 26
C 134 9
C 135 20
C 136 11
C 137 17
C 138 18
C 139 5
C 140 23
C 141 12
C 142 19
C 143 22
C 144 21
C 145 22
C 146 2
C 147 21
C 148 17
C 149 11
C 150 19
C 151 11
C 152 5
C 153 9
C 154 3
C 155 6
C 156 12
C 157 6
C 158 21
C 159 20
C 160 11
C 161 11
C 162 12
C 163 2
C 164 1
C 165 18
C 166 17
C 167 8
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 0
C 190 0
C 191 0
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 22
C 227 25
C 228 7
C 229 14
C 230 3
C 231 2
C 232 2
C 233 7
C 234 16
C 235 2
C 236 16
C 237 8
C 238 26
C 239 3
C 240 26
C 241 23
C 242 14
C 243 2
C 244 24
C 245 23
C 246 8
C 247 18
C 248 19
C 249 9
C 250 1
C 251 12
C 252 23
C 253 12
C 254 0
C 255 20
C 256 21
C 257 26
C 258 15
C 259 0
C 260 12
C 261 7
C 262 21
C 263 16
C 264 2
C 265 21
C 266 2
C 267 22
C 268 4
C 269 2
C 270 24
C 271 22
C 272 25
C 273 4
C 274 25
C 275 18
C 276 24
C 277 2
C 278 26
C 279 5
C 280 1
C 281 9
C 282 15
C 283 8
C 284 22
C 285 19
C 286 10
C 287 24
C 288 25
C 289 0
C 290 26
C 291 19
C 292 16
C 293 9
C 294 10
C 295 2
C 296 21
C 297 5
C 298 25
C 299 11
C 300 10
C 301 14
C 302 17
C 303 10
C 304 22
C 305 2
C 306 6
C 307 22
C 308 14
C 309 4
C 310 18
C 311 2
C 312 15
C 313 6
C 314 4
C 315 23
C 316 26
C 317 21
C 318 10
C 319 14
C 320 0
C 321 16
C 322 11
C 323 21
C 324 18
C 325 12
C 326 4
C 327 12
C 328 5
C 329 24
C 330 26
C 331 1
C 332 1
C 333 10
C 334 0
C 335 3
C 336 26
C 337 14
C 338 22
C 339 22
C 340 23
C 341 26
C 342 9
C 343 3
C 344 24
C 345 24
C 346 23
C 347 6
C 348 26
C 349 23
C 350 16
I 0 1 8 (4,1,4) (-1,0,-1,0)|(1,0,1,0)|(0,1,0,0)
I 3 1 16 (3,2,3) (0,-1,0,0)|(1,1,1,0)|(0,0,0,0)
I 3 1 12 (2,3,2) (1,0,1,0)
