D (9,10,-1) (2,3,5)
D (11,12,-1) (1,3,5)
D (8,9,-1) (3,4,0)
D (7,-1,-1) (3,0,5)
D (12,-1,-1) (1,4,0)
D (8,9,10) (0,0,4)
D (8,-1,-1) (3,1,3)
D (11,-1,-1) (4,2,4)
D (8,9,10) (4,1,5)
D (12,-1,-1) (5,4,0)
D (9,10,-1) (3,4,3)
D (9,10,-1) (5,4,5)
D (10,-1,-1) (0,0,5)
D (10,-1,-1) (2,4,4)
D (7,8,9) (4,4,3)
D (8,9,10) (0,3,0)
D (9,10,11) (2,4,3)
D (10,11,12) (5,5,3)
D (7,8,-1) (2,2,0)
D (9,10,-1) (1,3,3)
D (10,11,12) (2,2,1)
D (8,9,10) (5,1,5)
D (7,-1,-1) (5,3,0)
D (7,8,9) (5,2,1)
D (12,-1,-1) (2,2,5)
D (10,11,12) (2,1,2)
D (12,-1,-1) (3,5,5)
D (10,11,12) (4,0,5)
D (7,8,-1) (0,0,2)
D (8,-1,-1) (3,5,2)
C 0 2
C 1 19
C 2 7
C 3 1
C 4 7
C 5 17
C 6 16
C 7 4
C 8 4
C 9 8
C 10 8
C 11 19
C 12 5
C 13 25
C 14 18
C 15 8
C 16 25
C 17 8
C 18 11
C 19 12
C 20 1
C 21 9
C 22 0
C 23 21
C 24 5
C 25 21
C 26 11
C 27 0
C 28 0
C 29 15
C 30 11
C 31 6
C 32 1
C 33 23
C 34 16
C 35 26
C 36 9
C 37 1
C 38 2
C 39 26
C 40 18
C 41 9
C 42 15
C 43 1
C 44 5
C 45 12
C 46 24
C 47 14
C 48 5
C 49 19
C 50 25
C 51 0
C 52 4
C 53 20
C 54 17
C 55 11
C 56 20
C 57 9
C 58 15
C 59 23
C 60 25
C 61 23
C 62 25
C 63 1
C 64 9
C 65 8
C 66 25
C 67 23
C 68 25
C 69 20
C 70 1
C 71 3
C 72 15
C 73 4
C 74 1
C 75 18
C 76 12
C 77 2
C 78 3
C 79 17
C 80 17
C 81 17
C 82 6
C 83 16
C 84 23
C 85 0
C 86 18
C 87 10
C 88 12
C 89 15
C 90 9
C 91 25
C 92 24
C 93 18
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 15
C 105 18
C 106 26
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 0
C 190 0
C 191 0
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 0
C 247 0
C 248 10
C 249 19
C 250 1
C 251 24
C 252 4
C 253 6
C 254 23
C 255 25
C 256 14
C 257 11
C 258 12
C 259 9
C 260 20
C 261 14
C 262 19
C 263 4
C 264 14
C 265 19
C 266 20
C 267 17
C 268 23
C 269 6
C 270 7
C 271 24
C 272 11
C 273 23
C 274 24
C 275 10
C 276 18
C 277 6
C 278 1
C 279 24
C 280 24
C 281 5
C 282 9
C 283 18
C 284 4
C 285 14
C 286 24
C 287 15
C 288 10
C 289 10
C 290 0
C 291 0
C 292 0
C 293 0
C 294 0
C 295 0
C 296 0
C 297 0
C 298 0
C 299 0
C 300 0
C 301 0
C 302 0
C 303 0
C 304 0
C 305 0
C 306 0
C 307 0
C 308 0
C 309 0
C 310 0
C 311 0
C 312 0
C 313 0
C 314 0
C 315 0
C 316 0
C 317 0
C 318 0
C 319 0
C 320 0
C 321 0
C 322 0
C 323 0
C 324 0
C 325 0
C 326 0
C 327 16
C 328 8
C 329 15
C 330 17
C 331 25
C 332 26
C 333 24
C 334 21
C 335 12
C 336 23
C 337 4
C 338 10
C 339 9
C 340 25
C 341 19
C 342 5
C 343 7
C 344 16
C 345 5
C 346 21
C 347 12
C 348 12
C 349 25
C 350 15
I 0 3 9 (5,1,2) (-1,1,1,0)|(1,1,-1,0)|(-1,-1,-1,0)|(-1,-1,-1,0)
I 5 3 16 (2,5,2) (0,0,-1,0)|(1,-1,1,0)
I 4 2 2 (3,0,5) (0,1,0,0)
