D (11,12,-1) (1,3,5)
D (11,12,-1) (1,1,4)
D (9,-1,-1) (1,2,2)
D (7,8,-1) (3,4,2)
D (9,-1,-1) (3,5,2)
D (9,10,11) (4,2,4)
D (10,-1,-1) (4,2,0)
D (9,10,-1) (1,3,2)
D (12,-1,-1) (1,0,1)
D (11,12,-1) (5,0,2)
D (11,12,-1) (4,2,5)
D (10,11,12) (3,4,3)
D (10,11,12) (3,0,0)
D (8,9,-1) (5,2,0)
D (10,11,-1) (1,4,3)
D (7,8,9) (0,0,1)
D (8,9,10) (2,3,4)
D (7,-1,-1) (5,3,3)
D (8,-1,-1) (5,1,2)
D (8,9,-1) (1,4,4)
D (10,-1,-1) (1,5,5)
D (12,-1,-1) (1,2,4)
D (8,-1,-1) (4,4,3)
D (12,-1,-1) (4,2,2)
D (7,-1,-1) (5,2,1)
D (9,10,-1) (2,4,3)
D (11,-1,-1) (5,4,3)
D (10,11,12) (1,3,3)
D (7,-1,-1) (4,1,2)
D (7,-1,-1) (2,4,5)
D (10,11,12) (4,5,4)
D (10,-1,-1) (1,0,5)
D (8,9,10) (3,1,4)
C 0 2
C 1 12
C 2 17
C 3 26
C 4 16
C 5 6
C 6 0
C 7 0
C 8 0
C 9 0
C 10 0
C 11 0
C 12 0
C 13 0
C 14 0
C 15 0
C 16 0
C 17 0
C 18 0
C 19 0
C 20 0
C 21 19
C 22 11
C 23 15
C 24 20
C 25 16
C 26 14
C 27 11
C 28 0
C 29 19
C 30 21
C 31 17
C 32 10
C 33 14
C 34 26
C 35 12
C 36 21
C 37 18
C 38 15
C 39 10
C 40 6
C 41 5
C 42 10
C 43 18
C 44 12
C 45 7
C 46 1
C 47 12
C 48 16
C 49 12
C 50 25
C 51 20
C 52 11
C 53 20
C 54 8
C 55 26
C 56 20
C 57 8
C 58 11
C 59 3
C 60 5
C 61 18
C 62 14
C 63 24
C 64 8
C 65 7
C 66 10
C 67 21
C 68 6
C 69 1
C 70 25
C 71 6
C 72 12
C 73 3
C 74 24
C 75 2
C 76 11
C 77 16
C 78 3
C 79 17
C 80 22
C 81 25
C 82 2
C 83 18
C 84 15
C 85 23
C 86 21
C 87 2
C 88 14
C 89 15
C 90 0
C 91 10
C 92 22
C 93 10
C 94 24
C 95 9
C 96 12
C 97 1
C 98 21
C 99 24
C 100 4
C 101 3
C 102 18
C 103 19
C 104 6
C 105 24
C 106 18
C 107 16
C 108 1
C 109 22
C 110 7
C 111 2
C 112 24
C 113 0
C 114 23
C 115 18
C 116 14
C 117 4
C 118 19
C 119 2
C 120 26
C 121 16
C 122 9
C 123 11
C 124 26
C 125 3
C 126 7
C 127 3
C 128 12
C 129 1
C 130 3
C 131 18
C 132 6
C 133 6
C 134 8
C 135 25
C 136 1
C 137 14
C 138 23
C 139 7
C 140 17
C 141 21
C 142 17
C 143 17
C 144 5
C 145 6
C 146 8
C 147 24
C 148 2
C 149 11
C 150 16
C 151 4
C 152 10
C 153 5
C 154 0
C 155 21
C 156 8
C 157 23
C 158 6
C 159 5
C 160 19
C 161 15
C 162 22
C 163 2
C 164 4
C 165 20
C 166 15
C 167 24
C 168 6
C 169 9
C 170 18
C 171 6
C 172 1
C 173 15
C 174 7
C 175 20
C 176 1
C 177 5
C 178 15
C 179 1
C 180 12
C 181 11
C 182 12
C 183 2
C 184 12
C 185 11
C 186 25
C 187 21
C 188 24
C 189 20
C 190 0
C 191 14
C 192 26
C 193 19
C 194 25
C 195 19
C 196 8
C 197 4
C 198 9
C 199 7
C 200 10
C 201 9
C 202 15
C 203 9
C 204 10
C 205 11
C 206 18
C 207 17
C 208 20
C 209 19
C 210 11
C 211 21
C 212 24
C 213 6
C 214 17
C 215 8
C 216 0
C 217 7
C 218 1
C 219 20
C 220 21
C 221 5
C 222 6
C 223 19
C 224 15
C 225 25
C 226 22
C 227 18
C 228 24
C 229 14
C 230 24
C 231 15
C 232 15
C 233 3
C 234 25
C 235 16
C 236 17
C 237 14
C 238 23
C 239 2
C 240 5
C 241 10
C 242 23
C 243 10
C 244 3
C 245 19
C 246 0
C 247 7
C 248 18
C 249 26
C 250 22
C 251 14
C 252 23
C 253 11
C 254 1
C 255 24
C 256 4
C 257 8
C 258 26
C 259 18
C 260 2
C 261 24
C 262 17
C 263 21
C 264 22
C 265 23
C 266 23
C 267 22
C 268 4
C 269 12
C 270 23
C 271 15
C 272 20
C 273 8
C 274 26
C 275 4
C 276 23
C 277 2
C 278 1
C 279 6
C 280 22
C 281 6
C 282 17
C 283 14
C 284 11
C 285 21
C 286 3
C 287 12
C 288 20
C 289 16
C 290 3
C 291 2
C 292 23
C 293 16
C 294 7
C 295 21
C 296 19
C 297 15
C 298 16
C 299 14
C 300 26
C 301 18
C 302 18
C 303 19
C 304 7
C 305 26
C 306 14
C 307 10
C 308 11
C 309 15
C 310 3
C 311 10
C 312 2
C 313 25
C 314 15
C 315 19
C 316 14
C 317 19
C 318 7
C 319 0
C 320 0
C 321 0
C 322 0
C 323 0
C 324 0
C 325 0
C 326 0
C 327 0
C 328 0
C 329 0
C 330 0
C 331 0
C 332 6
C 333 24
C 334 5
C 335 20
C 336 18
C 337 15
C 338 10
C 339 9
C 340 17
C 341 19
C 342 2
C 343 14
C 344 1
C 345 8
C 346 18
C 347 0
C 348 0
C 349 5
C 350 10
I 5 2 16 (1,0,5) (0,-1,1,0)|(0,1,0,0)|(0,0,1,0)
I 0 3 4 (0,1,5) (1,1,0,0)|(1,1,-1,0)|(0,0,0,0)
I 3 1 9 (2,2,3) (-1,0,0,0)|(-1,-1,1,0)|(1,0,-1,0)|(-1,1,1,0)
