D (8,9,-1) (2,1,3)
D (10,11,-1) (1,2,1)
D (6,7,8) (0,4,2)
D (11,12,13) (0,1,5)
D (9,10,11) (2,4,5)
D (9,10,11) (3,3,2)
D (11,12,-1) (0,4,0)
D (9,10,-1) (2,1,5)
D (9,10,-1) (1,1,0)
D (7,8,9) (2,1,0)
D (7,8,9) (5,5,1)
D (7,-1,-1) (3,2,1)
D (13,-1,-1) (2,2,2)
D (13,-1,-1) (5,4,4)
D (6,7,8) (3,5,3)
D (9,10,11) (0,4,3)
D (8,9,10) (3,4,3)
D (10,11,12) (5,2,2)
D (8,9,-1) (5,5,2)
D (12,13,-1) (3,1,4)
D (12,13,-1) (1,5,2)
D (12,13,-1) (3,3,0)
D (12,-1,-1) (0,3,1)
D (12,13,-1) (2,0,4)
C 0 26
C 1 6
C 2 3
C 3 6
C 4 7
C 5 9
C 6 8
C 7 9
C 8 20
C 9 2
C 10 11
C 11 15
C 12 26
C 13 26
C 14 4
C 15 24
C 16 15
C 17 19
C 18 10
C 19 3
C 20 25
C 21 2
C 22 8
C 23 17
C 24 10
C 25 0
C 26 9
C 27 18
C 28 11
C 29 2
C 30 5
C 31 0
C 32 8
C 33 4
C 34 20
C 35 23
C 36 11
C 37 26
C 38 4
C 39 21
C 40 7
C 41 17
C 42 4
C 43 21
C 44 26
C 45 15
C 46 17
C 47 23
C 48 21
C 49 12
C 50 14
C 51 10
C 52 26
C 53 6
C 54 19
C 55 2
C 56 1
C 57 9
C 58 24
C 59 8
C 60 25
C 61 1
C 62 4
C 63 26
C 64 20
C 65 4
C 66 24
C 67 2
C 68 18
C 69 0
C 70 22
C 71 17
C 72 12
C 73 9
C 74 23
C 75 12
C 76 10
C 77 15
C 78 7
C 79 6
C 80 18
C 81 24
C 82 17
C 83 0
C 84 22
C 85 22
C 86 9
C 87 3
C 88 16
C 89 25
C 90 10
C 91 6
C 92 8
C 93 20
C 94 3
C 95 2
C 96 3
C 97 3
C 98 10
C 99 26
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 15
C 110 1
C 111 23
C 112 1
C 113 11
C 114 16
C 115 6
C 116 23
C 117 2
C 118 16
C 119 25
C 120 20
C 121 0
C 122 9
C 123 1
C 124 3
C 125 4
C 126 5
C 127 1
C 128 7
C 129 5
C 130 26
C 131 17
C 132 26
C 133 12
C 134 7
C 135 9
C 136 2
C 137 14
C 138 5
C 139 14
C 140 2
C 141 16
C 142 2
C 143 26
C 144 2
C 145 10
C 146 12
C 147 19
C 148 23
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 11
C 190 17
C 191 18
C 192 17
C 193 17
C 194 8
C 195 7
C 196 4
C 197 23
C 198 19
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 0
C 247 0
C 248 0
C 249 0
C 250 0
C 251 0
C 252 0
C 253 0
C 254 0
C 255 0
C 256 0
C 257 0
C 258 0
C 259 0
C 260 0
C 261 0
C 262 0
C 263 0
C 264 0
C 265 0
C 266 0
C 267 0
C 268 0
C 269 0
C 270 0
C 271 0
C 272 0
C 273 0
C 274 11
C 275 1
C 276 14
C 277 0
C 278 0
C 279 0
C 280 0
C 281 0
C 282 0
C 283 0
C 284 0
C 285 0
C 286 0
C 287 0
C 288 0
C 289 0
C 290 0
C 291 0
C 292 0
C 293 0
C 294 0
C 295 0
C 296 0
C 297 0
C 298 0
C 299 0
C 300 0
C 301 0
C 302 0
C 303 0
C 304 0
C 305 0
C 306 0
C 307 0
C 308 0
C 309 0
C 310 0
C 311 0
C 312 0
C 313 0
C 314 0
C 315 0
C 316 0
C 317 0
C 318 0
C 319 0
C 320 0
C 321 0
C 322 0
C 323 0
C 324 0
C 325 0
C 326 0
C 327 0
C 328 0
C 329 0
C 330 0
C 331 0
C 332 0
C 333 0
C 334 0
C 335 0
C 336 0
C 337 0
C 338 0
C 339 0
C 340 0
C 341 0
C 342 0
C 343 0
C 344 4
C 345 23
C 346 0
C 347 24
C 348 4
C 349 5
C 350 20
C 351 26
C 352 17
C 353 24
C 354 15
C 355 8
C 356 2
C 357 20
C 358 12
C 359 15
C 360 18
C 361 24
C 362 18
C 363 26
C 364 14
C 365 18
C 366 5
C 367 22
C 368 24
C 369 10
C 370 0
C 371 14
C 372 7
C 373 19
C 374 12
C 375 20
C 376 21
C 377 10
I 2 2 4 (1,5,3) (-1,-1,-1,0)
I 1 1 14 (5,3,5) (-1,0,1,0)|(1,0,-1,0)
I 0 2 13 (2,3,1) (-1,0,1,0)|(1,1,-1,0)
