D (8,9,-1) (5,3,0)
D (9,-1,-1) (4,2,5)
D (6,7,8) (0,5,0)
D (10,11,-1) (3,3,0)
D (9,10,-1) (4,4,2)
D (6,7,-1) (5,2,0)
D (11,12,13) (3,0,3)
D (10,11,12) (3,4,4)
D (7,8,9) (5,5,5)
D (6,7,8) (4,2,0)
D (12,-1,-1) (5,4,4)
D (13,-1,-1) (4,2,4)
D (6,7,8) (1,5,5)
D (13,-1,-1) (3,5,3)
D (6,7,8) (5,5,1)
D (13,-1,-1) (5,1,5)
D (12,-1,-1) (0,0,1)
C 0 16
C 1 24
C 2 11
C 3 16
C 4 26
C 5 25
C 6 17
C 7 6
C 8 1
C 9 12
C 10 26
C 11 7
C 12 24
C 13 5
C 14 5
C 15 4
C 16 0
C 17 20
C 18 21
C 19 5
C 20 4
C 21 2
C 22 26
C 23 19
C 24 8
C 25 15
C 26 5
C 27 15
C 28 26
C 29 0
C 30 23
C 31 7
C 32 20
C 33 4
C 34 10
C 35 2
C 36 19
C 37 5
C 38 19
C 39 20
C 40 21
C 41 24
C 42 19
C 43 24
C 44 25
C 45 11
C 46 21
C 47 1
C 48 9
C 49 6
C 50 3
C 51 3
C 52 23
C 53 12
C 54 17
C 55 0
C 56 20
C 57 20
C 58 18
C 59 21
C 60 26
C 61 12
C 62 23
C 63 10
C 64 3
C 65 15
C 66 6
C 67 25
C 68 2
C 69 7
C 70 19
C 71 7
C 72 4
C 73 16
C 74 26
C 75 10
C 76 5
C 77 2
C 78 18
C 79 16
C 80 23
C 81 0
C 82 5
C 83 18
C 84 1
C 85 19
C 86 15
C 87 23
C 88 3
C 89 8
C 90 2
C 91 23
C 92 9
C 93 25
C 94 0
C 95 0
C 96 14
C 97 24
C 98 4
C 99 2
C 100 25
C 101 9
C 102 6
C 103 0
C 104 16
C 105 19
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 25
C 132 20
C 133 6
C 134 11
C 135 26
C 136 25
C 137 26
C 138 7
C 139 20
C 140 3
C 141 14
C 142 11
C 143 23
C 144 23
C 145 14
C 146 0
C 147 24
C 148 22
C 149 0
C 150 4
C 151 10
C 152 21
C 153 10
C 154 14
C 155 11
C 156 6
C 157 5
C 158 5
C 159 21
C 160 23
C 161 6
C 162 15
C 163 21
C 164 6
C 165 6
C 166 15
C 167 6
C 168 4
C 169 18
C 170 0
C 171 12
C 172 26
C 173 1
C 174 6
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 7
C 187 12
C 188 22
C 189 25
C 190 7
C 191 19
C 192 16
C 193 7
C 194 4
C 195 15
C 196 11
C 197 21
C 198 3
C 199 25
C 200 14
C 201 5
C 202 2
C 203 3
C 204 7
C 205 22
C 206 19
C 207 17
C 208 16
C 209 2
C 210 9
C 211 22
C 212 20
C 213 6
C 214 16
C 215 19
C 216 18
C 217 7
C 218 0
C 219 15
C 220 16
C 221 11
C 222 2
C 223 4
C 224 18
C 225 0
C 226 25
C 227 3
C 228 15
C 229 26
C 230 18
C 231 17
C 232 7
C 233 10
C 234 23
C 235 24
C 236 11
C 237 18
C 238 20
C 239 21
C 240 1
C 241 22
C 242 14
C 243 25
C 244 15
C 245 26
C 246 20
C 247 2
C 248 10
C 249 2
C 250 3
C 251 9
C 252 2
C 253 20
C 254 1
C 255 17
C 256 15
C 257 0
C 258 15
C 259 2
C 260 7
C 261 6
C 262 18
C 263 6
C 264 20
C 265 12
C 266 11
C 267 3
C 268 1
C 269 21
C 270 15
C 271 5
C 272 26
C 273 1
C 274 12
C 275 12
C 276 2
C 277 19
C 278 14
C 279 2
C 280 14
C 281 19
C 282 21
C 283 0
C 284 8
C 285 17
C 286 1
C 287 9
C 288 21
C 289 22
C 290 20
C 291 12
C 292 18
C 293 4
C 294 0
C 295 26
C 296 19
C 297 15
C 298 15
C 299 24
C 300 15
C 301 1
C 302 11
C 303 25
C 304 4
C 305 21
C 306 8
C 307 25
C 308 24
C 309 20
C 310 10
C 311 3
C 312 17
C 313 8
C 314 4
C 315 9
C 316 12
C 317 14
C 318 23
C 319 3
C 320 11
C 321 16
C 322 6
C 323 14
C 324 4
C 325 10
C 326 7
C 327 22
C 328 3
C 329 23
C 330 23
C 331 7
C 332 21
C 333 10
C 334 5
C 335 3
C 336 16
C 337 6
C 338 1
C 339 15
C 340 0
C 341 8
C 342 15
C 343 22
C 344 14
C 345 1
C 346 20
C 347 24
C 348 21
C 349 26
C 350 17
C 351 26
C 352 16
C 353 20
C 354 15
C 355 14
C 356 4
C 357 2
C 358 6
C 359 1
C 360 1
C 361 25
C 362 17
C 363 1
C 364 2
C 365 0
C 366 0
C 367 20
C 368 11
C 369 2
C 370 1
C 371 8
C 372 12
C 373 0
C 374 3
C 375 7
C 376 6
C 377 10
I 1 2 5 (3,2,1) (0,1,0,0)|(0,0,1,0)|(-1,1,-1,0)
I 5 3 6 (0,2,3) (0,-1,1,0)|(1,1,-1,0)
I 0 2 14 (4,3,1) (-1,0,0,0)|(1,-1,0,0)|(-1,-1,0,0)|(1,0,0,0)
