D (11,12,-1) (0,1,0)
D (6,-1,-1) (4,1,4)
D (10,-1,-1) (0,4,4)
D (6,-1,-1) (0,3,2)
D (9,10,11) (0,0,1)
D (11,12,13) (2,3,1)
D (10,11,12) (0,1,3)
D (9,10,-1) (3,3,0)
D (13,-1,-1) (4,0,2)
D (10,-1,-1) (3,0,4)
D (12,13,-1) (1,5,2)
D (8,9,-1) (1,4,3)
D (9,10,11) (4,4,0)
D (8,-1,-1) (2,0,2)
D (13,-1,-1) (3,3,2)
D (12,13,-1) (0,5,2)
D (8,-1,-1) (0,1,5)
D (6,7,-1) (2,5,1)
D (6,7,-1) (2,2,4)
D (13,-1,-1) (3,5,4)
D (9,10,11) (0,3,0)
D (12,13,-1) (0,4,5)
D (9,10,11) (4,4,4)
D (11,12,13) (1,5,0)
D (7,8,9) (4,4,1)
D (12,13,-1) (5,2,5)
D (8,9,10) (4,5,1)
D (7,-1,-1) (2,0,1)
D (8,9,-1) (4,1,1)
D (6,7,-1) (2,0,5)
C 0 20
C 1 5
C 2 23
C 3 4
C 4 3
C 5 20
C 6 8
C 7 4
C 8 0
C 9 0
C 10 0
C 11 0
C 12 0
C 13 0
C 14 0
C 15 0
C 16 0
C 17 0
C 18 0
C 19 0
C 20 0
C 21 0
C 22 0
C 23 0
C 24 0
C 25 0
C 26 0
C 27 0
C 28 0
C 29 0
C 30 0
C 31 0
C 32 0
C 33 0
C 34 0
C 35 0
C 36 7
C 37 19
C 38 14
C 39 23
C 40 15
C 41 5
C 42 9
C 43 4
C 44 14
C 45 25
C 46 26
C 47 19
C 48 24
C 49 1
C 50 3
C 51 0
C 52 15
C 53 22
C 54 18
C 55 12
C 56 9
C 57 14
C 58 25
C 59 8
C 60 9
C 61 6
C 62 12
C 63 7
C 64 5
C 65 2
C 66 21
C 67 9
C 68 24
C 69 3
C 70 11
C 71 16
C 72 17
C 73 19
C 74 24
C 75 16
C 76 4
C 77 12
C 78 4
C 79 5
C 80 15
C 81 5
C 82 0
C 83 24
C 84 2
C 85 5
C 86 20
C 87 23
C 88 25
C 89 25
C 90 24
C 91 14
C 92 2
C 93 2
