D (12,13,-1) (2,0,5)
D (11,-1,-1) (4,3,3)
D (13,-1,-1) (4,0,1)
D (9,-1,-1) (5,5,1)
D (12,13,-1) (2,4,5)
D (7,8,9) (5,1,0)
D (12,13,-1) (2,1,0)
D (10,11,12) (5,3,4)
D (11,12,13) (3,2,4)
D (6,-1,-1) (1,1,5)
D (12,13,-1) (2,1,2)
D (7,-1,-1) (0,0,1)
D (9,10,-1) (4,2,2)
D (6,7,8) (5,4,2)
D (9,10,11) (3,3,3)
D (11,12,13) (4,2,0)
D (12,13,-1) (4,5,5)
D (7,8,9) (4,4,2)
D (10,-1,-1) (1,2,1)
D (10,11,-1) (1,2,3)
C 0 26
C 1 6
C 2 1
C 3 22
C 4 14
C 5 10
C 6 26
C 7 0
C 8 0
C 9 0
C 10 0
C 11 0
C 12 0
C 13 0
C 14 0
C 15 0
C 16 0
C 17 0
C 18 0
C 19 0
C 20 0
C 21 0
C 22 0
C 23 0
C 24 0
C 25 0
C 26 0
C 27 0
C 28 0
C 29 0
C 30 0
C 31 0
C 32 0
C 33 0
C 34 0
C 35 0
C 36 0
C 37 0
C 38 0
C 39 0
C 40 0
C 41 0
C 42 0
C 43 0
C 44 0
C 45 0
C 46 0
C 47 0
C 48 9
C 49 0
C 50 0
C 51 0
C 52 0
C 53 0
C 54 0
C 55 0
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 20
C 93 20
C 94 18
C 95 6
C 96 17
C 97 23
C 98 10
C 99 5
C 100 17
C 101 5
C 102 16
C 103 23
C 104 25
C 105 14
C 106 12
C 107 7
C 108 11
C 109 4
C 110 10
C 111 12
C 112 7
C 113 14
C 114 3
C 115 7
C 116 2
C 117 9
C 118 18
C 119 4
C 120 8
C 121 16
C 122 11
C 123 20
C 124 14
C 125 1
C 126 14
C 127 19
C 128 26
C 129 14
C 130 12
C 131 20
C 132 21
C 133 21
C 134 26
C 135 24
C 136 17
C 137 22
C 138 25
C 139 2
C 140 8
C 141 1
C 142 2
C 143 15
C 144 21
C 145 18
C 146 11
C 147 8
C 148 3
C 149 0
C 150 1
C 151 9
C 152 19
C 153 19
C 154 1
C 155 19
C 156 15
C 157 16
C 158 22
C 159 17
C 160 19
C 161 26
C 162 14
C 163 15
C 164 16
C 165 5
C 166 0
C 167 0
C 168 2
C 169 19
C 170 23
C 171 19
C 172 14
C 173 9
C 174 5
C 175 15
C 176 19
C 177 22
C 178 11
C 179 6
C 180 25
C 181 3
C 182 6
C 183 2
C 184 25
C 185 0
C 186 3
C 187 23
C 188 7
C 189 21
C 190 0
C 191 25
C 192 14
C 193 15
C 194 16
C 195 0
C 196 4
C 197 21
C 198 0
C 199 25
C 200 15
C 201 23
C 202 14
C 203 11
C 204 17
C 205 2
C 206 10
C 207 12
C 208 22
C 209 7
C 210 11
C 211 5
C 212 24
C 213 26
C 214 26
C 215 3
C 216 25
C 217 12
C 218 22
C 219 2
C 220 9
C 221 15
C 222 6
C 223 18
C 224 20
C 225 4
C 226 21
C 227 22
C 228 26
C 229 7
C 230 1
C 231 4
C 232 21
C 233 20
C 234 1
C 235 3
C 236 24
C 237 22
C 238 22
C 239 15
C 240 12
C 241 12
C 242 12
C 243 23
C 244 1
C 245 1
C 246 2
C 247 1
C 248 24
C 249 12
C 250 19
C 251 18
C 252 10
C 253 0
C 254 2
C 255 5
C 256 26
C 257 4
C 258 5
C 259 21
C 260 15
C 261 4
C 262 5
C 263 18
C 264 15
C 265 4
C 266 11
C 267 23
C 268 1
C 269 10
C 270 14
C 271 17
C 272 14
C 273 26
C 274 2
C 275 1
C 276 0
C 277 0
C 278 0
C 279 0
C 280 0
C 281 0
C 282 0
C 283 0
C 284 0
C 285 0
C 286 0
C 287 0
C 288 0
C 289 0
C 290 0
C 291 0
C 292 0
C 293 0
C 294 0
C 295 0
C 296 0
C 297 0
C 298 0
C 299 0
C 300 0
C 301 0
C 302 0
C 303 0
C 304 0
C 305 0
C 306 0
C 307 0
C 308 0
C 309 0
C 310 0
C 311 0
C 312 0
C 313 0
C 314 0
C 315 0
C 316 0
C 317 0
C 318 0
C 319 0
C 320 0
C 321 0
C 322 0
C 323 0
C 324 0
C 325 0
C 326 0
C 327 0
C 328 0
C 329 0
C 330 0
C 331 0
C 332 0
C 333 0
C 334 0
C 335 0
C 336 0
C 337 0
C 338 0
C 339 0
C 340 0
C 341 0
C 342 0
C 343 0
C 344 0
C 345 0
C 346 0
C 347 0
C 348 0
C 349 0
C 350 0
C 351 0
C 352 0
C 353 0
C 354 0
C 355 0
C 356 0
C 357 0
C 358 0
C 359 0
C 360 0
C 361 0
C 362 0
C 363 0
C 364 0
C 365 0
C 366 7
C 367 16
C 368 11
C 369 21
C 370 7
C 371 25
C 372 11
C 373 2
C 374 8
C 375 10
C 376 16
C 377 23
I 0 2 16 (4,4,3) (0,-1,-1,0)|(1,1,0,0)
I 3 2 11 (4,0,1) (0,-1,0,0)|(-1,-1,0,0)|(0,0,-1,0)|(1,1,0,0)
I 5 3 9 (3,0,1) (1,-1,-1,0)
