D (8,9,-1) (4,3,2)
D (11,-1,-1) (4,4,0)
D (6,7,8) (0,2,5)
D (6,7,8) (1,1,0)
D (9,10,11) (2,0,4)
D (12,-1,-1) (4,2,4)
D (12,-1,-1) (2,3,2)
D (6,7,8) (5,5,3)
D (6,-1,-1) (5,1,4)
D (10,-1,-1) (0,4,5)
D (12,-1,-1) (3,0,2)
D (7,-1,-1) (3,2,1)
D (9,10,-1) (4,0,2)
D (9,-1,-1) (5,5,1)
D (13,-1,-1) (0,3,4)
D (7,8,-1) (5,2,1)
D (12,13,-1) (2,3,1)
D (9,10,11) (4,0,3)
D (12,13,-1) (3,3,0)
D (7,8,9) (2,5,0)
D (10,11,12) (4,4,5)
D (11,12,-1) (1,5,1)
D (6,7,8) (4,0,1)
D (11,12,13) (5,3,4)
D (9,10,11) (1,3,1)
D (12,13,-1) (2,0,2)
D (6,-1,-1) (4,1,0)
D (8,9,10) (0,1,3)
D (12,-1,-1) (3,3,2)
D (9,10,11) (0,3,3)
D (13,-1,-1) (1,2,5)
D (10,11,-1) (2,3,3)
D (9,10,11) (5,4,0)
D (8,9,10) (3,4,0)
D (9,10,-1) (5,4,4)
D (7,13,-1) (0,2,3)
C 0 25
C 1 15
C 2 5
C 3 17
C 4 19
C 5 6
C 6 19
C 7 8
C 8 2
C 9 25
C 10 18
C 11 0
C 12 2
C 13 0
C 14 21
C 15 4
C 16 20
C 17 3
C 18 26
C 19 22
C 20 26
C 21 25
C 22 15
C 23 24
C 24 25
C 25 26
C 26 3
C 27 3
C 28 16
C 29 11
C 30 18
C 31 22
C 32 16
C 33 23
C 34 16
C 35 24
C 36 20
C 37 0
C 38 26
C 39 21
C 40 7
C 41 10
C 42 25
C 43 11
C 44 26
C 45 20
C 46 1
C 47 16
C 48 9
C 49 2
C 50 9
C 51 4
C 52 26
C 53 11
C 54 8
C 55 2
C 56 8
C 57 0
C 58 10
C 59 19
C 60 11
C 61 15
C 62 7
C 63 26
C 64 6
C 65 1
C 66 9
C 67 8
C 68 5
C 69 4
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 12
C 168 0
C 169 19
C 170 0
C 171 0
C 172 22
C 173 0
C 174 26
C 175 23
C 176 22
C 177 23
C 178 9
C 179 10
C 180 3
C 181 12
C 182 22
C 183 22
C 184 25
C 185 17
C 186 11
C 187 0
C 188 21
C 189 0
C 190 20
C 191 11
C 192 5
C 193 9
C 194 22
C 195 10
C 196 15
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 4
C 218 26
C 219 12
C 220 23
C 221 11
C 222 19
C 223 5
C 224 1
C 225 1
C 226 24
C 227 17
C 228 23
C 229 8
C 230 21
C 231 18
C 232 10
C 233 11
C 234 25
C 235 16
C 236 1
C 237 18
C 238 10
C 239 25
C 240 8
C 241 25
C 242 9
C 243 12
C 244 2
C 245 15
C 246 5
C 247 0
C 248 21
C 249 2
C 250 19
C 251 4
C 252 20
C 253 10
C 254 7
