D (12,13,-1) (2,5,2)
D (11,12,13) (4,2,5)
D (10,11,12) (3,3,0)
D (11,12,13) (2,4,3)
D (8,9,10) (2,2,2)
D (7,8,-1) (4,1,0)
D (6,-1,-1) (0,4,3)
D (6,7,-1) (0,1,3)
D (6,-1,-1) (2,0,0)
D (12,13,-1) (1,0,1)
D (7,8,9) (5,0,0)
D (12,-1,-1) (5,4,3)
D (7,8,9) (2,5,3)
D (8,9,-1) (1,2,2)
D (6,7,8) (4,4,1)
D (6,7,-1) (4,0,3)
D (13,-1,-1) (3,0,2)
D (13,-1,-1) (3,2,0)
D (9,10,-1) (4,2,2)
D (10,-1,-1) (4,0,1)
D (10,11,12) (3,4,3)
D (6,-1,-1) (4,2,1)
D (8,9,-1) (2,1,1)
D (7,8,9) (2,2,3)
D (11,12,13) (0,5,2)
D (9,-1,-1) (4,4,2)
D (12,-1,-1) (1,4,2)
D (13,-1,-1) (5,1,1)
D (11,-1,-1) (5,0,2)
C 0 17
C 1 19
C 2 18
C 3 17
C 4 21
C 5 7
C 6 21
C 7 12
C 8 22
C 9 21
C 10 15
C 11 5
C 12 7
C 13 18
C 14 11
C 15 10
C 16 24
C 17 16
C 18 20
C 19 25
C 20 12
C 21 0
C 22 8
C 23 0
C 24 16
C 25 2
C 26 9
C 27 0
C 28 18
C 29 16
C 30 8
C 31 9
C 32 24
C 33 6
C 34 22
C 35 25
C 36 17
C 37 18
C 38 11
C 39 12
C 40 23
C 41 25
C 42 19
C 43 14
C 44 0
C 45 17
C 46 19
C 47 11
C 48 16
C 49 4
C 50 17
C 51 18
C 52 17
C 53 4
C 54 3
C 55 4
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 14
C 79 16
C 80 1
C 81 8
C 82 3
C 83 7
C 84 11
C 85 11
C 86 9
C 87 15
C 88 18
C 89 20
C 90 2
C 91 25
C 92 22
C 93 7
C 94 24
C 95 9
C 96 5
C 97 0
C 98 8
C 99 19
C 100 9
C 101 1
C 102 18
C 103 14
C 104 12
C 105 17
C 106 11
C 107 17
C 108 25
C 109 23
C 110 5
C 111 6
C 112 16
C 113 7
C 114 5
C 115 3
C 116 17
C 117 6
C 118 4
C 119 4
C 120 2
C 121 18
C 122 26
C 123 14
C 124 5
C 125 5
C 126 6
C 127 2
C 128 11
C 129 3
C 130 1
C 131 6
C 132 20
C 133 18
C 134 11
C 135 10
C 136 12
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 4
C 176 23
C 177 17
C 178 23
C 179 24
C 180 4
C 181 23
C 182 7
C 183 9
C 184 22
C 185 1
C 186 26
C 187 11
C 188 9
C 189 15
C 190 10
C 191 25
C 192 15
C 193 7
C 194 10
C 195 25
C 196 6
C 197 1
C 198 20
C 199 23
C 200 20
C 201 24
C 202 26
C 203 14
C 204 11
C 205 8
