D (7,8,-1) (3,4,0)
D (12,-1,-1) (5,2,0)
D (9,10,-1) (3,1,0)
D (7,8,-1) (2,5,4)
D (13,-1,-1) (0,5,5)
D (13,-1,-1) (3,2,4)
D (11,12,13) (0,0,4)
D (13,-1,-1) (2,1,4)
D (10,-1,-1) (4,1,2)
D (13,-1,-1) (3,0,0)
D (6,7,8) (5,1,1)
D (6,7,-1) (2,3,0)
D (8,-1,-1) (5,5,3)
D (8,-1,-1) (3,4,1)
D (10,11,-1) (0,5,4)
D (9,10,-1) (1,0,4)
D (8,-1,-1) (2,5,2)
D (7,-1,-1) (5,1,4)
D (11,12,13) (3,3,2)
D (9,10,11) (5,1,2)
D (7,8,-1) (0,2,4)
D (10,11,12) (4,1,4)
D (10,11,12) (1,4,1)
D (9,-1,-1) (1,2,4)
D (11,12,-1) (2,3,1)
D (8,9,10) (1,5,4)
D (6,7,8) (3,3,1)
D (6,7,8) (5,3,1)
D (13,-1,-1) (0,2,0)
D (11,12,13) (3,5,0)
D (11,12,-1) (2,4,3)
D (7,8,-1) (2,5,1)
C 0 3
C 1 26
C 2 4
C 3 0
C 4 2
C 5 8
C 6 23
C 7 0
C 8 17
C 9 7
C 10 4
C 11 0
C 12 23
C 13 19
C 14 9
C 15 18
C 16 3
C 17 4
C 18 12
C 19 12
C 20 12
C 21 22
C 22 6
C 23 20
C 24 10
C 25 23
C 26 21
C 27 21
C 28 8
C 29 17
C 30 9
C 31 0
C 32 24
C 33 1
C 34 5
C 35 22
C 36 5
C 37 14
C 38 22
C 39 14
C 40 16
C 41 10
C 42 18
C 43 8
C 44 7
C 45 9
C 46 4
C 47 2
C 48 15
C 49 22
C 50 0
C 51 6
C 52 19
C 53 23
C 54 26
C 55 0
C 56 2
C 57 25
C 58 12
C 59 2
C 60 19
C 61 14
C 62 0
C 63 16
C 64 6
C 65 5
C 66 5
C 67 18
C 68 6
C 69 11
C 70 26
C 71 24
C 72 10
C 73 6
C 74 8
C 75 0
C 76 4
C 77 3
C 78 3
C 79 6
C 80 1
C 81 22
C 82 8
C 83 12
C 84 14
C 85 15
C 86 1
C 87 11
C 88 7
C 89 4
C 90 19
C 91 26
C 92 12
C 93 19
C 94 3
C 95 20
C 96 14
C 97 4
C 98 26
C 99 10
C 100 20
C 101 7
C 102 14
C 103 5
C 104 6
C 105 17
C 106 18
C 107 23
C 108 18
C 109 16
C 110 10
C 111 17
C 112 15
C 113 8
C 114 20
C 115 15
C 116 25
C 117 23
C 118 12
C 119 25
C 120 14
C 121 3
C 122 19
C 123 22
C 124 26
C 125 9
C 126 7
C 127 12
C 128 25
C 129 18
C 130 14
C 131 15
C 132 23
C 133 9
C 134 21
C 135 17
C 136 16
C 137 8
C 138 9
C 139 16
C 140 4
C 141 8
C 142 23
C 143 20
C 144 17
C 145 22
C 146 21
C 147 10
C 148 2
C 149 26
C 150 3
C 151 20
C 152 21
C 153 12
C 154 23
C 155 14
C 156 9
C 157 6
C 158 10
C 159 20
C 160 2
C 161 26
C 162 20
C 163 0
C 164 6
C 165 8
C 166 2
C 167 1
C 168 10
C 169 8
C 170 10
C 171 3
C 172 4
C 173 4
C 174 4
C 175 7
C 176 8
C 177 24
C 178 12
C 179 19
C 180 0
C 181 9
C 182 16
C 183 26
C 184 0
C 185 15
C 186 25
C 187 1
C 188 15
C 189 22
C 190 4
C 191 14
C 192 25
C 193 0
C 194 4
C 195 2
C 196 19
C 197 23
C 198 26
C 199 22
C 200 16
C 201 14
C 202 15
C 203 20
C 204 1
C 205 25
C 206 16
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 24
C 217 21
C 218 7
C 219 9
C 220 18
C 221 18
C 222 24
C 223 20
C 224 12
C 225 0
C 226 2
C 227 11
C 228 4
C 229 8
C 230 17
C 231 24
C 232 17
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
