D (11,12,-1) (1,3,4)
D (13,-1,-1) (0,5,3)
D (11,12,13) (3,4,0)
D (6,7,8) (0,3,2)
D (12,13,-1) (4,5,5)
D (8,9,-1) (2,1,4)
D (6,7,-1) (4,3,4)
D (12,13,-1) (4,5,3)
D (7,-1,-1) (3,0,0)
D (6,7,8) (1,5,1)
D (12,13,-1) (2,4,3)
D (11,12,13) (1,1,1)
D (6,-1,-1) (1,5,4)
D (13,-1,-1) (2,0,3)
D (10,-1,-1) (5,1,2)
D (6,-1,-1) (4,0,5)
D (11,12,13) (4,2,4)
D (10,11,12) (5,3,4)
D (6,7,8) (0,0,0)
D (9,10,11) (2,4,5)
D (8,-1,-1) (1,4,1)
D (13,-1,-1) (3,1,3)
D (13,-1,-1) (1,3,3)
D (11,-1,-1) (5,5,4)
D (13,-1,-1) (3,5,1)
D (6,7,8) (2,3,5)
D (7,8,9) (4,5,1)
D (11,12,13) (5,2,1)
D (11,-1,-1) (1,2,5)
D (13,-1,-1) (3,2,2)
D (9,10,11) (5,3,0)
D (8,9,10) (3,4,5)
D (11,12,13) (3,0,3)
D (7,-1,-1) (0,4,5)
D (9,-1,-1) (3,4,2)
D (6,7,8) (0,0,1)
C 0 10
C 1 16
C 2 25
C 3 21
C 4 3
C 5 15
C 6 11
C 7 2
C 8 11
C 9 1
C 10 2
C 11 20
C 12 14
C 13 25
C 14 9
C 15 18
C 16 8
C 17 3
C 18 24
C 19 20
C 20 24
C 21 8
C 22 25
C 23 22
C 24 3
C 25 9
C 26 17
C 27 2
C 28 16
C 29 11
C 30 12
C 31 14
C 32 17
C 33 4
C 34 11
C 35 16
C 36 19
C 37 7
C 38 17
C 39 10
C 40 21
C 41 0
C 42 0
C 43 0
C 44 0
C 45 0
C 46 0
C 47 0
C 48 0
C 49 0
C 50 0
C 51 0
C 52 0
C 53 0
C 54 0
C 55 0
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 1
C 180 10
C 181 9
C 182 22
C 183 22
C 184 16
C 185 19
C 186 5
C 187 2
C 188 3
C 189 14
C 190 12
C 191 17
C 192 16
C 193 12
C 194 6
C 195 1
C 196 22
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 11
C 211 7
C 212 14
C 213 25
C 214 2
C 215 21
C 216 1
C 217 12
C 218 12
C 219 6
C 220 26
C 221 15
C 222 23
C 223 1
C 224 0
C 225 9
C 226 5
C 227 24
C 228 17
C 229 15
C 230 20
C 231 22
C 232 6
C 233 17
C 234 1
C 235 11
C 236 3
C 237 2
C 238 2
C 239 4
C 240 0
C 241 6
C 242 24
C 243 3
C 244 20
C 245 7
C 246 19
C 247 24
C 248 17
C 249 10
C 250 3
C 251 26
C 252 5
C 253 4
C 254 19
C 255 10
C 256 26
C 257 6
C 258 3
C 259 17
C 260 9
C 261 24
C 262 17
C 263 5
C 264 15
C 265 10
C 266 0
C 267 9
C 268 4
C 269 24
C 270 26
C 271 3
C 272 8
C 273 6
C 274 17
C 275 2
C 276 17
C 277 2
C 278 6
C 279 17
C 280 14
C 281 19
C 282 15
C 283 8
C 284 9
C 285 20
C 286 3
C 287 20
C 288 5
C 289 5
C 290 24
C 291 12
C 292 18
C 293 6
C 294 19
C 295 25
C 296 0
C 297 0
C 298 0
C 299 0
C 300 0
C 301 0
C 302 0
C 303 0
C 304 0
C 305 0
C 306 0
C 307 0
C 308 0
C 309 0
C 310 0
C 311 0
C 312 0
C 313 0
C 314 0
C 315 0
C 316 0
C 317 0
C 318 0
C 319 0
C 320 0
C 321 0
C 322 0
C 323 0
C 324 0
C 325 0
C 326 0
C 327 0
C 328 0
C 329 0
C 330 0
C 331 0
C 332 0
C 333 0
C 334 0
C 335 0
C 336 0
C 337 0
C 338 0
C 339 0
C 340 0
C 341 0
C 342 0
C 343 0
C 344 0
C 345 0
C 346 0
C 347 0
C 348 0
C 349 0
C 350 0
C 351 0
C 352 0
C 353 0
C 354 0
C 355 0
C 356 0
C 357 0
C 358 0
C 359 0
C 360 0
C 361 0
C 362 0
C 363 0
C 364 0
C 365 0
C 366 0
C 367 6
C 368 6
C 369 20
C 370 8
C 371 2
C 372 20
C 373 1
C 374 23
C 375 7
C 376 4
C 377 15
I 0 1 5 (2,3,3) (0,0,1,0)
I 0 1 19 (1,4,5) (0,0,1,0)
I 3 2 8 (0,3,4) (0,0,0,0)
