D (9,10,-1) (2,5,5)
D (10,11,-1) (0,1,2)
D (8,9,-1) (0,2,1)
D (9,10,-1) (2,2,5)
D (12,13,-1) (4,4,4)
D (10,-1,-1) (1,5,4)
D (11,12,13) (2,4,1)
D (13,-1,-1) (1,1,0)
D (7,8,9) (5,0,5)
D (11,12,-1) (1,4,1)
D (11,-1,-1) (4,5,3)
D (13,-1,-1) (0,2,5)
D (10,11,-1) (1,5,3)
D (11,-1,-1) (2,0,1)
D (8,9,-1) (2,5,2)
D (12,-1,-1) (2,5,4)
D (8,9,-1) (0,3,5)
D (6,-1,-1) (1,1,5)
D (13,-1,-1) (1,3,5)
D (11,12,-1) (5,3,4)
D (7,8,-1) (2,0,0)
D (10,11,-1) (4,4,3)
D (8,9,10) (4,5,1)
D (8,-1,-1) (2,4,0)
D (6,7,-1) (5,4,3)
D (13,-1,-1) (1,0,3)
D (8,9,10) (3,1,5)
D (8,9,-1) (1,5,2)
D (10,11,12) (5,1,5)
D (11,12,13) (5,2,0)
D (6,-1,-1) (5,0,4)
C 0 3
C 1 6
C 2 1
C 3 22
C 4 10
C 5 24
C 6 0
C 7 4
C 8 4
C 9 0
C 10 18
C 11 25
C 12 14
C 13 9
C 14 3
C 15 11
C 16 2
C 17 7
C 18 14
C 19 7
C 20 19
C 21 14
C 22 20
C 23 8
C 24 11
C 25 3
C 26 6
C 27 7
C 28 8
C 29 24
C 30 12
C 31 2
C 32 21
C 33 15
C 34 10
C 35 10
C 36 2
C 37 21
C 38 19
C 39 26
C 40 6
C 41 22
C 42 4
C 43 19
C 44 10
C 45 3
C 46 25
C 47 25
C 48 19
C 49 16
C 50 11
C 51 26
C 52 5
C 53 24
C 54 24
C 55 23
C 56 11
C 57 11
C 58 7
C 59 0
C 60 24
C 61 8
C 62 0
C 63 7
C 64 23
C 65 0
C 66 23
C 67 8
C 68 0
C 69 4
C 70 17
C 71 23
C 72 15
C 73 26
C 74 14
C 75 12
C 76 1
C 77 14
C 78 16
C 79 7
C 80 22
C 81 10
C 82 12
C 83 17
C 84 0
C 85 21
C 86 5
C 87 2
C 88 6
C 89 18
C 90 23
C 91 19
C 92 26
C 93 2
C 94 19
C 95 20
C 96 2
C 97 3
C 98 21
C 99 1
C 100 2
C 101 7
C 102 8
C 103 18
C 104 21
C 105 4
C 106 21
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 16
C 155 12
C 156 17
C 157 24
C 158 6
C 159 8
C 160 24
C 161 2
C 162 5
C 163 6
C 164 21
C 165 24
C 166 20
C 167 22
C 168 18
C 169 26
C 170 15
C 171 25
C 172 24
C 173 5
C 174 8
C 175 11
C 176 0
C 177 24
C 178 9
C 179 18
C 180 6
C 181 12
C 182 14
C 183 4
C 184 11
C 185 10
C 186 1
C 187 2
C 188 25
C 189 2
C 190 2
C 191 23
C 192 22
C 193 12
C 194 18
C 195 15
C 196 20
C 197 5
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 0
C 247 0
C 248 0
C 249 0
C 250 0
C 251 0
C 252 0
C 253 0
C 254 0
C 255 0
C 256 0
C 257 0
C 258 0
C 259 0
C 260 0
C 261 0
C 262 0
C 263 0
C 264 0
C 265 0
C 266 0
C 267 0
C 268 0
C 269 0
