D (7,13,-1) (3,2,0)
D (6,7,8) (4,0,0)
D (10,11,-1) (4,3,5)
D (13,-1,-1) (3,3,4)
D (11,12,13) (1,5,3)
D (10,-1,-1) (0,1,0)
D (13,-1,-1) (3,0,2)
D (11,12,13) (4,5,5)
D (6,7,8) (3,1,2)
D (10,11,12) (4,1,0)
D (6,7,-1) (5,5,2)
D (9,10,-1) (3,2,5)
D (9,10,11) (2,4,2)
D (10,11,-1) (0,2,2)
D (11,-1,-1) (3,1,1)
D (6,-1,-1) (2,4,3)
D (10,-1,-1) (5,4,0)
D (10,-1,-1) (5,0,0)
D (12,7,-1) (0,0,5)
D (10,11,-1) (4,5,1)
D (10,11,12) (0,0,0)
D (8,9,-1) (4,3,0)
D (12,-1,-1) (2,3,3)
D (9,10,11) (5,4,1)
D (9,-1,-1) (4,1,2)
D (13,-1,-1) (1,2,1)
D (6,7,-1) (5,3,2)
D (10,11,-1) (0,5,2)
D (11,-1,-1) (1,1,5)
D (13,-1,-1) (4,1,4)
D (7,8,-1) (1,2,0)
D (9,-1,-1) (4,5,4)
D (13,-1,-1) (5,2,4)
D (13,-1,-1) (3,0,4)
D (11,-1,-1) (2,5,4)
C 0 24
C 1 22
C 2 16
C 3 9
C 4 18
C 5 21
C 6 18
C 7 15
C 8 14
C 9 21
C 10 18
C 11 22
C 12 3
C 13 21
C 14 8
C 15 12
C 16 1
C 17 26
C 18 14
C 19 2
C 20 21
C 21 19
C 22 21
C 23 3
C 24 19
C 25 16
C 26 23
C 27 18
C 28 18
C 29 2
C 30 19
C 31 0
C 32 16
C 33 20
C 34 14
C 35 0
C 36 22
C 37 6
C 38 19
C 39 7
C 40 15
C 41 11
C 42 20
C 43 26
C 44 7
C 45 8
C 46 22
C 47 26
C 48 19
C 49 12
C 50 21
C 51 3
C 52 5
C 53 16
C 54 11
C 55 0
C 56 0
C 57 1
C 58 15
C 59 24
C 60 5
C 61 7
C 62 21
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 2
C 83 15
C 84 11
C 85 17
C 86 22
C 87 19
C 88 21
C 89 9
C 90 7
C 91 22
C 92 17
C 93 20
C 94 5
C 95 2
C 96 3
C 97 11
C 98 12
C 99 25
C 100 8
C 101 16
C 102 3
C 103 9
C 104 16
C 105 18
C 106 15
C 107 0
C 108 16
C 109 14
C 110 26
C 111 25
C 112 19
C 113 10
C 114 11
C 115 21
C 116 3
C 117 5
C 118 25
C 119 26
C 120 1
C 121 16
C 122 8
C 123 5
C 124 25
C 125 15
C 126 0
C 127 0
C 128 0
C 129 1
C 130 22
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 0
C 190 0
C 191 0
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 0
C 247 0
C 248 0
C 249 0
C 250 0
C 251 0
C 252 0
