D (12,13,-1) (3,5,3)
D (8,9,-1) (5,2,5)
D (8,-1,-1) (3,2,3)
D (8,9,10) (3,3,2)
D (11,12,13) (3,3,1)
D (6,-1,-1) (0,0,0)
D (8,9,-1) (4,4,0)
D (11,12,-1) (0,4,1)
D (10,11,-1) (4,0,1)
D (8,9,-1) (5,0,4)
D (9,10,11) (2,0,2)
D (13,-1,-1) (0,0,1)
D (13,-1,-1) (0,2,0)
D (6,7,8) (1,0,5)
D (10,11,-1) (3,0,1)
D (8,9,-1) (2,0,1)
D (11,12,13) (0,3,2)
D (12,-1,-1) (5,0,3)
D (6,7,-1) (2,4,1)
D (9,10,11) (2,3,5)
D (6,-1,-1) (2,0,5)
D (13,-1,-1) (3,1,1)
D (8,9,10) (4,3,4)
D (12,-1,-1) (4,5,1)
D (9,10,11) (5,2,0)
D (7,8,9) (1,0,2)
C 0 20
C 1 16
C 2 3
C 3 15
C 4 22
C 5 17
C 6 15
C 7 12
C 8 20
C 9 8
C 10 23
C 11 25
C 12 18
C 13 4
C 14 9
C 15 14
C 16 2
C 17 4
C 18 26
C 19 1
C 20 7
C 21 23
C 22 23
C 23 9
C 24 8
C 25 11
C 26 0
C 27 0
C 28 23
C 29 6
C 30 0
C 31 0
C 32 14
C 33 19
C 34 16
C 35 20
C 36 19
C 37 18
C 38 1
C 39 19
C 40 5
C 41 17
C 42 2
C 43 0
C 44 0
C 45 0
C 46 0
C 47 0
C 48 0
C 49 0
C 50 0
C 51 0
C 52 0
C 53 0
C 54 0
C 55 0
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 6
C 91 17
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 1
C 102 5
C 103 14
C 104 11
C 105 8
C 106 11
C 107 2
C 108 2
C 109 10
C 110 25
C 111 23
C 112 12
C 113 15
C 114 1
C 115 1
C 116 21
C 117 10
C 118 24
C 119 2
C 120 21
C 121 18
C 122 22
C 123 25
C 124 25
C 125 11
C 126 23
C 127 21
C 128 18
C 129 4
C 130 10
C 131 25
C 132 4
C 133 18
C 134 7
C 135 6
C 136 9
C 137 1
C 138 2
C 139 14
C 140 23
C 141 19
C 142 16
C 143 15
C 144 9
C 145 12
C 146 8
C 147 9
C 148 5
C 149 5
C 150 11
C 151 23
C 152 1
C 153 19
C 154 8
C 155 4
C 156 3
C 157 26
C 158 1
C 159 9
C 160 2
C 161 8
C 162 1
C 163 17
C 164 16
C 165 4
C 166 8
C 167 10
C 168 0
C 169 25
C 170 15
C 171 7
C 172 21
C 173 12
C 174 7
C 175 1
C 176 10
C 177 6
C 178 15
C 179 1
C 180 8
C 181 23
C 182 11
C 183 15
C 184 4
C 185 17
C 186 11
C 187 1
C 188 17
C 189 8
C 190 19
C 191 14
C 192 24
C 193 15
C 194 23
C 195 23
C 196 23
C 197 0
C 198 21
C 199 25
C 200 25
C 201 7
C 202 8
C 203 11
C 204 20
C 205 4
C 206 2
C 207 7
C 208 22
C 209 18
C 210 6
C 211 22
C 212 20
C 213 16
C 214 16
C 215 1
C 216 22
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 1
C 242 6
C 243 22
C 244 18
C 245 9
C 246 4
C 247 5
C 248 0
C 249 0
C 250 0
C 251 0
C 252 0
C 253 0
C 254 0
C 255 0
C 256 0
C 257 0
C 258 0
C 259 0
C 260 0
C 261 0
C 262 0
C 263 0
C 264 0
C 265 0
C 266 0
C 267 0
C 268 0
C 269 0
C 270 0
C 271 0
C 272 0
C 273 0
C 274 0
C 275 0
C 276 0
C 277 0
C 278 0
C 279 0
C 280 0
C 281 0
C 282 0
C 283 0
C 284 0
C 285 0
C 286 0
C 287 0
C 288 0
C 289 0
C 290 0
C 291 0
C 292 0
C 293 0
C 294 0
C 295 0
C 296 0
C 297 0
C 298 0
C 299 0
C 300 0
C 301 0
C 302 0
C 303 0
C 304 0
C 305 0
C 306 0
C 307 0
C 308 0
C 309 0
C 310 0
C 311 0
C 312 0
C 313 0
C 314 0
C 315 0
C 316 0
C 317 0
C 318 0
C 319 0
C 320 0
C 321 0
C 322 0
C 323 0
C 324 0
C 325 0
C 326 0
C 327 0
C 328 0
C 329 0
C 330 0
C 331 0
C 332 0
C 333 0
C 334 0
C 335 0
C 336 0
C 337 0
C 338 0
C 339 0
C 340 0
C 341 0
C 342 0
C 343 0
C 344 0
C 345 0
C 346 0
C 347 0
C 348 0
C 349 0
C 350 0
C 351 0
C 352 11
C 353 1
C 354 20
C 355 0
C 356 1
C 357 8
C 358 14
C 359 19
C 360 12
C 361 25
C 362 5
C 363 21
C 364 18
C 365 23
C 366 9
C 367 1
C 368 25
C 369 4
C 370 2
C 371 25
C 372 18
C 373 22
C 374 2
C 375 9
C 376 5
C 377 7
I 4 3 5 (5,2,2) (1,-1,0,0)
I 0 1 4 (1,3,2) (0,0,-1,0)|(1,1,1,0)|(1,-1,0,0)
I 5 1 14 (1,0,0) (-1,1,0,0)
