D (6,7,-1) (4,2,4)
D (8,9,10) (4,1,4)
D (12,13,-1) (3,1,0)
D (9,10,11) (1,5,0)
D (9,10,11) (2,0,0)
D (6,-1,-1) (4,5,1)
D (6,7,8) (2,5,3)
D (9,10,11) (3,2,3)
D (7,-1,-1) (4,1,5)
D (12,13,-1) (0,4,2)
D (13,-1,-1) (1,1,5)
D (11,12,13) (0,3,5)
D (9,-1,-1) (4,1,3)
D (8,9,-1) (5,4,5)
D (9,10,-1) (2,3,1)
D (13,-1,-1) (4,1,2)
D (6,7,-1) (0,3,4)
D (13,-1,-1) (4,2,3)
D (8,-1,-1) (5,5,1)
D (10,-1,-1) (2,5,0)
D (11,-1,-1) (2,2,2)
D (10,-1,-1) (1,2,2)
D (7,8,-1) (4,0,1)
D (12,13,-1) (1,3,2)
D (11,-1,-1) (4,2,5)
D (6,-1,-1) (1,2,4)
D (11,12,13) (4,5,2)
D (10,11,-1) (0,3,2)
D (9,-1,-1) (5,0,3)
D (13,-1,-1) (2,5,4)
D (12,13,-1) (3,0,0)
D (9,-1,-1) (3,4,2)
D (11,-1,-1) (4,0,0)
C 0 3
C 1 7
C 2 1
C 3 7
C 4 14
C 5 0
C 6 1
C 7 25
C 8 23
C 9 26
C 10 3
C 11 23
C 12 21
C 13 24
C 14 15
C 15 14
C 16 26
C 17 8
C 18 5
C 19 12
C 20 26
C 21 8
C 22 23
C 23 8
C 24 21
C 25 8
C 26 14
C 27 19
C 28 0
C 29 20
C 30 19
C 31 4
C 32 5
C 33 0
C 34 25
C 35 4
C 36 0
C 37 6
C 38 11
C 39 9
C 40 22
C 41 21
C 42 23
C 43 19
C 44 2
C 45 11
C 46 6
C 47 14
C 48 2
C 49 21
C 50 21
C 51 24
C 52 20
C 53 14
C 54 14
C 55 24
C 56 1
C 57 14
C 58 23
C 59 2
C 60 17
C 61 20
C 62 22
C 63 26
C 64 16
C 65 12
C 66 4
C 67 19
C 68 11
C 69 12
C 70 23
C 71 10
C 72 25
C 73 3
C 74 20
C 75 17
C 76 17
C 77 12
C 78 15
C 79 5
C 80 7
C 81 14
C 82 11
C 83 15
C 84 5
C 85 20
C 86 24
C 87 23
C 88 1
C 89 10
C 90 16
C 91 0
C 92 8
C 93 26
C 94 7
C 95 23
C 96 9
C 97 21
C 98 21
C 99 23
C 100 5
C 101 0
C 102 10
C 103 12
C 104 15
C 105 22
C 106 12
C 107 0
C 108 22
C 109 23
C 110 3
C 111 4
C 112 26
C 113 16
C 114 26
C 115 14
C 116 15
C 117 25
C 118 0
C 119 26
C 120 11
C 121 15
C 122 23
C 123 21
C 124 11
C 125 23
C 126 0
C 127 6
C 128 5
C 129 14
C 130 12
C 131 8
C 132 18
C 133 12
C 134 0
C 135 11
C 136 23
C 137 25
C 138 17
C 139 22
C 140 25
C 141 14
C 142 4
C 143 11
C 144 9
C 145 6
C 146 9
C 147 23
C 148 1
C 149 3
C 150 2
C 151 5
C 152 19
C 153 14
C 154 21
C 155 8
C 156 4
C 157 8
C 158 1
C 159 9
C 160 22
C 161 10
C 162 3
C 163 21
C 164 25
C 165 3
C 166 19
C 167 22
C 168 19
C 169 10
C 170 11
C 171 11
C 172 15
C 173 20
C 174 26
C 175 20
C 176 25
C 177 6
C 178 2
C 179 14
C 180 26
C 181 8
C 182 19
C 183 2
C 184 11
C 185 2
C 186 3
C 187 0
C 188 0
C 189 11
C 190 16
C 191 15
C 192 25
C 193 26
C 194 25
C 195 3
C 196 2
C 197 19
C 198 20
C 199 11
C 200 10
C 201 9
C 202 0
C 203 19
C 204 15
C 205 11
C 206 9
C 207 22
C 208 7
C 209 14
C 210 25
C 211 21
C 212 20
C 213 25
C 214 15
C 215 6
C 216 6
C 217 11
C 218 3
C 219 23
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 0
C 247 0
C 248 0
C 249 0
C 250 0
C 251 0
C 252 0
C 253 0
C 254 0
C 255 0
C 256 0
C 257 0
C 258 0
C 259 0
C 260 0
C 261 0
C 262 0
C 263 0
C 264 0
C 265 0
C 266 0
C 267 0
C 268 0
C 269 0
C 270 0
C 271 0
C 272 0
C 273 0
C 274 0
C 275 0
C 276 0
C 277 0
C 278 0
C 279 0
C 280 0
C 281 0
C 282 0
C 283 0
C 284 0
C 285 0
C 286 0
C 287 0
C 288 0
C 289 0
C 290 0
C 291 0
C 292 0
C 293 0
C 294 0
C 295 0
C 296 0
C 297 0
C 298 0
C 299 0
C 300 0
C 301 0
C 302 0
C 303 0
C 304 0
C 305 0
C 306 0
C 307 0
C 308 0
C 309 0
C 310 0
C 311 0
C 312 0
C 313 0
C 314 0
C 315 0
C 316 0
C 317 0
C 318 0
C 319 0
C 320 0
C 321 0
C 322 0
C 323 0
C 324 0
C 325 0
C 326 0
C 327 0
C 328 0
C 329 0
C 330 0
C 331 0
C 332 0
C 333 0
C 334 0
C 335 0
C 336 0
C 337 0
C 338 0
C 339 0
C 340 0
C 341 0
C 342 0
C 343 0
C 344 0
C 345 0
C 346 0
C 347 0
C 348 0
C 349 0
C 350 0
C 351 0
C 352 17
C 353 17
C 354 20
C 355 7
C 356 16
C 357 9
C 358 0
C 359 17
C 360 10
C 361 16
C 362 25
C 363 19
C 364 7
C 365 0
C 366 17
C 367 17
C 368 21
C 369 24
C 370 9
C 371 17
C 372 26
C 373 21
C 374 2
C 375 23
C 376 5
C 377 17
I 0 2 16 (4,4,4) (-1,-1,0,0)|(0,0,0,0)|(0,0,0,0)
I 4 1 7 (3,5,2) (-1,1,1,0)|(0,1,-1,0)|(-1,-1,0,0)|(0,-1,-1,0)
I 0 1 7 (3,5,4) (-1,0,-1,0)|(-1,0,-1,0)
