D (6,7,-1) (3,1,4)
D (6,7,-1) (0,2,2)
D (9,10,11) (5,5,1)
D (13,-1,-1) (2,0,2)
D (12,13,-1) (4,1,2)
D (11,-1,-1) (3,2,2)
D (12,13,-1) (0,5,4)
D (6,7,8) (1,5,2)
D (9,10,-1) (3,2,5)
D (12,-1,-1) (5,1,4)
D (7,8,9) (2,0,3)
D (6,7,8) (1,5,3)
D (11,12,13) (0,4,1)
D (10,13,-1) (5,3,1)
D (10,-1,-1) (3,0,5)
D (9,-1,-1) (1,0,0)
D (7,8,9) (5,3,4)
D (9,10,-1) (4,5,2)
D (6,9,8) (3,3,5)
D (10,11,12) (3,2,3)
D (8,9,-1) (5,3,5)
D (6,7,8) (1,0,4)
D (12,13,-1) (1,0,3)
D (13,-1,-1) (2,3,5)
D (7,-1,-1) (4,1,3)
D (9,10,-1) (0,4,0)
D (12,13,-1) (0,4,4)
D (9,10,11) (0,0,1)
D (11,12,-1) (2,0,4)
D (13,-1,-1) (0,1,4)
D (9,10,11) (4,0,3)
D (11,12,13) (1,3,5)
D (7,8,-1) (3,0,4)
D (7,8,9) (3,1,3)
D (12,-1,-1) (0,0,4)
D (12,13,-1) (2,1,4)
C 0 5
C 1 21
C 2 14
C 3 12
C 4 9
C 5 23
C 6 23
C 7 0
C 8 21
C 9 22
C 10 3
C 11 15
C 12 20
C 13 2
C 14 17
C 15 22
C 16 7
C 17 19
C 18 5
C 19 10
C 20 17
C 21 12
C 22 0
C 23 8
C 24 19
C 25 23
C 26 26
C 27 16
C 28 9
C 29 15
C 30 25
C 31 9
C 32 5
C 33 12
C 34 21
C 35 0
C 36 19
C 37 4
C 38 10
C 39 25
C 40 16
C 41 23
C 42 15
C 43 22
C 44 7
C 45 17
C 46 16
C 47 15
C 48 21
C 49 4
C 50 14
C 51 14
C 52 4
C 53 19
C 54 11
C 55 2
C 56 16
C 57 14
C 58 2
C 59 24
C 60 17
C 61 18
C 62 14
C 63 2
C 64 10
C 65 8
C 66 26
C 67 6
C 68 10
C 69 23
C 70 17
C 71 9
C 72 6
C 73 8
C 74 3
C 75 11
C 76 25
C 77 16
C 78 8
C 79 11
C 80 23
C 81 12
C 82 2
C 83 24
C 84 24
C 85 3
C 86 14
C 87 12
C 88 18
C 89 16
C 90 23
C 91 7
C 92 21
C 93 2
