D (9,10,-1) (4,1,5)
D (9,10,-1) (5,3,3)
D (6,7,8) (3,2,4)
D (8,-1,-1) (4,0,2)
D (6,7,8) (5,4,4)
D (12,-1,-1) (1,4,4)
D (12,13,-1) (0,0,2)
D (9,10,-1) (3,5,3)
D (7,-1,-1) (4,3,2)
D (6,7,8) (2,0,5)
D (11,-1,-1) (2,1,5)
D (13,-1,-1) (5,0,2)
D (12,13,-1) (1,4,5)
D (12,13,-1) (5,1,1)
D (6,-1,-1) (4,5,2)
D (10,-1,-1) (2,1,3)
D (9,10,11) (2,0,1)
D (9,10,11) (0,2,2)
D (11,-1,-1) (4,2,2)
D (13,-1,-1) (3,2,2)
D (6,7,-1) (5,1,4)
D (12,13,-1) (0,4,1)
D (9,-1,-1) (2,3,2)
D (7,-1,-1) (3,0,2)
C 0 21
C 1 9
C 2 5
C 3 4
C 4 21
C 5 15
C 6 17
C 7 5
C 8 5
C 9 7
C 10 4
C 11 25
C 12 23
C 13 4
C 14 4
C 15 10
C 16 2
C 17 25
C 18 15
C 19 9
C 20 6
C 21 0
C 22 0
C 23 3
C 24 11
C 25 5
C 26 11
C 27 20
C 28 19
C 29 19
C 30 21
C 31 20
C 32 23
C 33 18
C 34 23
C 35 3
C 36 20
C 37 0
C 38 15
C 39 25
C 40 19
C 41 19
C 42 18
C 43 19
C 44 26
C 45 24
C 46 11
C 47 9
C 48 8
C 49 11
C 50 3
C 51 21
C 52 14
C 53 11
C 54 19
C 55 12
C 56 18
C 57 12
C 58 7
C 59 19
C 60 1
C 61 21
C 62 9
C 63 25
C 64 8
C 65 17
C 66 1
C 67 22
C 68 11
C 69 19
C 70 1
C 71 0
C 72 21
C 73 6
C 74 0
C 75 3
C 76 21
C 77 21
C 78 9
C 79 22
C 80 26
C 81 16
C 82 18
C 83 24
C 84 15
C 85 22
C 86 21
C 87 19
C 88 22
C 89 9
C 90 20
C 91 8
C 92 0
C 93 19
C 94 19
C 95 12
C 96 12
C 97 10
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 12
C 146 19
C 147 16
C 148 14
C 149 23
C 150 15
C 151 12
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 14
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 0
C 190 0
C 191 0
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 25
C 210 15
C 211 19
C 212 16
C 213 25
C 214 16
C 215 5
C 216 14
C 217 5
C 218 0
C 219 4
C 220 5
C 221 7
C 222 0
C 223 19
C 224 11
C 225 7
C 226 12
C 227 17
C 228 0
C 229 24
C 230 11
C 231 3
C 232 22
C 233 22
C 234 24
C 235 5
C 236 26
C 237 11
C 238 7
C 239 20
C 240 18
C 241 10
C 242 0
C 243 15
C 244 5
C 245 21
C 246 6
C 247 9
C 248 21
C 249 24
C 250 18
C 251 16
C 252 4
C 253 25
C 254 11
C 255 8
C 256 17
C 257 5
C 258 20
C 259 6
C 260 25
C 261 22
C 262 15
C 263 14
C 264 1
C 265 20
C 266 12
C 267 24
C 268 17
C 269 3
C 270 17
C 271 2
C 272 19
C 273 11
C 274 5
C 275 21
C 276 7
C 277 0
C 278 5
C 279 15
C 280 3
C 281 26
C 282 21
C 283 25
C 284 19
C 285 12
C 286 6
C 287 23
C 288 4
C 289 6
C 290 8
C 291 23
C 292 9
C 293 20
C 294 23
C 295 5
C 296 7
C 297 3
C 298 22
C 299 12
C 300 26
C 301 2
C 302 22
C 303 3
C 304 11
C 305 23
C 306 1
C 307 14
C 308 14
C 309 19
C 310 15
C 311 2
C 312 22
C 313 22
C 314 20
C 315 2
C 316 16
C 317 0
C 318 15
C 319 22
C 320 0
C 321 7
C 322 14
C 323 16
C 324 7
C 325 4
C 326 15
C 327 14
C 328 25
C 329 14
C 330 20
C 331 12
C 332 1
C 333 12
C 334 25
C 335 5
C 336 26
C 337 22
C 338 20
C 339 26
C 340 26
C 341 4
C 342 23
C 343 16
C 344 26
C 345 23
C 346 22
C 347 10
C 348 25
C 349 10
C 350 21
C 351 4
C 352 2
C 353 8
C 354 19
C 355 2
C 356 19
C 357 11
C 358 23
C 359 16
C 360 1
C 361 21
C 362 15
C 363 19
C 364 19
C 365 19
C 366 3
C 367 23
C 368 16
C 369 1
C 370 21
C 371 21
C 372 25
C 373 4
C 374 22
C 375 26
C 376 8
C 377 6
I 0 1 15 (2,4,5) (0,-1,-1,0)
I 0 1 14 (5,3,4) (0,1,-1,0)
I 0 2 2 (3,4,3) (-1,0,1,0)
