D (12,13,-1) (1,5,1)
D (6,-1,-1) (2,1,1)
D (13,-1,-1) (2,5,4)
D (12,-1,-1) (2,0,3)
D (8,9,10) (2,3,1)
D (6,7,8) (1,4,1)
D (11,-1,-1) (4,0,3)
D (12,13,-1) (3,4,4)
D (9,-1,-1) (3,2,5)
D (9,10,-1) (0,5,0)
D (13,-1,-1) (0,5,5)
D (6,7,8) (3,3,5)
D (7,8,-1) (3,4,5)
D (6,-1,-1) (1,2,4)
D (9,-1,-1) (4,3,1)
D (8,-1,-1) (1,0,2)
D (10,11,12) (5,2,5)
D (10,11,-1) (1,1,3)
D (9,-1,-1) (3,3,4)
D (6,7,8) (5,5,1)
D (8,9,10) (2,0,5)
D (6,-1,-1) (2,2,4)
D (8,9,-1) (3,3,3)
D (10,11,12) (4,0,2)
D (6,-1,-1) (0,1,1)
D (10,11,12) (0,3,1)
D (9,10,11) (4,2,5)
D (11,12,13) (5,3,5)
D (6,-1,-1) (5,0,1)
D (11,12,-1) (0,5,4)
D (11,-1,-1) (4,4,5)
D (9,-1,-1) (0,3,0)
D (10,11,12) (2,2,1)
D (12,13,-1) (5,0,0)
D (13,-1,-1) (5,5,0)
D (7,8,9) (5,5,5)
D (13,-1,-1) (0,1,5)
D (13,-1,-1) (1,1,4)
D (7,8,9) (0,0,5)
C 0 17
C 1 26
C 2 20
C 3 20
C 4 20
C 5 0
C 6 20
C 7 19
C 8 11
C 9 1
C 10 23
C 11 8
C 12 5
C 13 5
C 14 19
C 15 23
C 16 5
C 17 0
C 18 21
C 19 2
C 20 18
C 21 3
C 22 4
C 23 17
C 24 21
C 25 9
C 26 1
C 27 16
C 28 14
C 29 21
C 30 14
C 31 20
C 32 24
C 33 0
C 34 0
C 35 0
C 36 0
C 37 0
C 38 0
C 39 0
C 40 0
C 41 0
C 42 0
C 43 0
C 44 0
C 45 0
C 46 0
C 47 0
C 48 0
C 49 0
C 50 0
C 51 0
C 52 0
C 53 0
C 54 0
C 55 0
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 21
C 89 14
C 90 10
C 91 26
C 92 20
C 93 23
C 94 21
C 95 18
C 96 3
C 97 3
C 98 24
C 99 11
C 100 17
C 101 6
C 102 9
C 103 0
C 104 14
C 105 12
C 106 22
C 107 16
C 108 21
C 109 21
C 110 10
C 111 4
C 112 12
C 113 21
C 114 19
C 115 12
C 116 4
C 117 24
C 118 9
C 119 7
C 120 20
C 121 18
C 122 14
C 123 20
C 124 5
C 125 3
C 126 6
C 127 1
C 128 14
C 129 16
C 130 17
C 131 22
C 132 9
C 133 8
C 134 6
C 135 2
C 136 7
C 137 0
C 138 9
C 139 20
C 140 20
C 141 0
C 142 8
C 143 9
C 144 9
C 145 22
C 146 18
C 147 1
C 148 20
C 149 20
C 150 1
C 151 22
C 152 14
