D (9,10,-1) (3,3,2)
D (12,13,-1) (2,1,4)
D (11,-1,-1) (3,3,1)
D (6,7,8) (4,3,3)
D (13,-1,-1) (5,1,5)
D (11,12,-1) (1,4,4)
D (11,12,13) (5,3,4)
D (13,-1,-1) (4,3,1)
D (8,-1,-1) (5,4,1)
D (7,8,-1) (5,2,1)
D (12,-1,-1) (5,3,0)
D (7,8,9) (2,2,5)
D (9,-1,-1) (1,2,1)
D (11,12,13) (2,3,0)
D (11,12,-1) (1,3,5)
D (11,-1,-1) (0,2,2)
D (10,11,-1) (1,3,1)
D (12,-1,-1) (3,1,5)
D (11,12,-1) (5,2,5)
D (8,-1,-1) (1,1,0)
D (7,8,-1) (4,3,5)
D (6,-1,-1) (2,4,2)
D (6,-1,-1) (2,0,0)
D (6,7,8) (1,3,2)
D (8,9,10) (3,5,4)
D (11,12,-1) (0,2,3)
D (11,-1,-1) (2,5,5)
D (8,-1,-1) (0,2,4)
D (12,13,-1) (3,1,3)
D (8,-1,-1) (5,3,1)
D (6,7,8) (1,4,2)
D (13,-1,-1) (0,5,0)
D (8,-1,-1) (2,0,4)
D (12,-1,-1) (4,2,2)
D (11,12,13) (3,3,4)
D (8,9,-1) (2,5,1)
D (6,7,-1) (4,0,3)
D (11,12,-1) (2,4,5)
D (9,10,11) (0,5,4)
C 0 8
C 1 6
C 2 25
C 3 2
C 4 9
C 5 4
C 6 4
C 7 2
C 8 23
C 9 17
C 10 20
C 11 1
C 12 15
C 13 23
C 14 18
C 15 3
C 16 11
C 17 15
C 18 0
C 19 11
C 20 1
C 21 3
C 22 15
C 23 6
C 24 7
C 25 11
C 26 4
C 27 21
C 28 17
C 29 17
C 30 10
C 31 24
C 32 26
C 33 0
C 34 0
C 35 0
C 36 0
C 37 0
C 38 0
C 39 0
C 40 0
C 41 0
C 42 0
C 43 0
C 44 0
C 45 0
C 46 0
C 47 0
C 48 0
C 49 0
C 50 0
C 51 0
C 52 0
C 53 0
C 54 0
C 55 0
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 15
C 122 3
C 123 14
C 124 16
C 125 19
C 126 3
C 127 18
C 128 16
C 129 12
C 130 9
C 131 0
C 132 15
C 133 12
C 134 19
C 135 9
C 136 23
C 137 21
C 138 22
C 139 14
C 140 8
C 141 5
C 142 2
C 143 23
C 144 22
C 145 6
C 146 20
C 147 2
C 148 9
C 149 15
C 150 5
C 151 20
C 152 19
C 153 20
C 154 10
C 155 8
C 156 3
C 157 21
C 158 20
C 159 22
C 160 10
C 161 9
C 162 15
C 163 6
C 164 5
C 165 22
C 166 23
C 167 20
C 168 5
C 169 2
C 170 21
C 171 9
C 172 21
C 173 2
C 174 25
C 175 12
C 176 21
C 177 26
C 178 23
C 179 22
C 180 2
C 181 19
C 182 8
C 183 4
C 184 20
C 185 10
C 186 3
C 187 15
C 188 17
C 189 24
C 190 23
C 191 0
C 192 5
C 193 25
C 194 20
C 195 16
C 196 20
C 197 3
C 198 17
C 199 2
C 200 25
C 201 17
C 202 2
C 203 26
C 204 19
C 205 11
C 206 15
C 207 15
C 208 6
C 209 19
C 210 25
C 211 7
C 212 9
C 213 2
C 214 19
C 215 21
C 216 7
C 217 14
C 218 1
C 219 14
C 220 14
C 221 5
C 222 25
C 223 20
C 224 14
C 225 6
C 226 16
C 227 11
C 228 12
C 229 22
C 230 0
C 231 25
C 232 1
C 233 16
C 234 20
C 235 14
C 236 12
C 237 25
C 238 17
C 239 25
C 240 24
C 241 8
C 242 6
C 243 25
C 244 4
C 245 25
C 246 20
C 247 20
C 248 8
C 249 26
C 250 8
C 251 4
C 252 12
C 253 25
C 254 4
C 255 10
C 256 6
C 257 8
C 258 1
C 259 12
C 260 7
C 261 0
C 262 3
C 263 23
C 264 5
C 265 12
C 266 26
C 267 21
C 268 18
C 269 4
C 270 16
C 271 24
C 272 23
C 273 18
C 274 2
C 275 16
C 276 2
C 277 14
C 278 10
C 279 2
C 280 26
C 281 25
C 282 12
C 283 14
C 284 5
C 285 1
C 286 22
C 287 9
C 288 5
C 289 9
C 290 23
C 291 9
C 292 4
C 293 14
C 294 24
C 295 10
C 296 7
C 297 18
C 298 22
C 299 6
C 300 12
C 301 23
C 302 22
C 303 18
C 304 11
C 305 15
C 306 1
C 307 16
C 308 14
C 309 2
C 310 11
C 311 26
C 312 24
C 313 15
C 314 10
C 315 8
C 316 9
C 317 24
C 318 10
C 319 3
C 320 21
C 321 6
C 322 18
C 323 18
C 324 0
C 325 12
C 326 25
C 327 12
C 328 14
C 329 25
C 330 6
C 331 0
C 332 12
C 333 3
C 334 15
C 335 3
C 336 1
C 337 20
C 338 1
C 339 19
C 340 15
C 341 26
C 342 12
C 343 0
C 344 19
C 345 18
C 346 6
C 347 7
C 348 1
C 349 7
C 350 11
C 351 5
C 352 23
C 353 12
