D (8,3,-1) (4,4,4)
D (6,7,8) (5,1,2)
D (6,7,8) (0,3,2)
D (9,-1,-1) (3,4,1)
D (9,-1,-1) (0,2,5)
D (7,8,3) (4,0,1)
D (3,9,-1) (1,2,2)
D (7,-1,-1) (3,2,5)
D (7,8,3) (4,4,1)
D (9,-1,-1) (5,0,3)
D (9,-1,-1) (5,2,2)
D (9,-1,-1) (2,1,5)
D (9,-1,-1) (3,5,2)
D (7,8,3) (1,1,5)
D (9,-1,-1) (3,5,5)
D (8,3,-1) (4,3,1)
D (9,-1,-1) (5,1,4)
D (9,-1,-1) (4,2,3)
D (6,7,-1) (0,0,1)
D (7,8,-1) (2,3,3)
D (6,-1,-1) (2,3,0)
C 0 18
C 1 23
C 2 14
C 3 4
C 4 22
C 5 21
C 6 20
C 7 5
C 8 18
C 9 12
C 10 5
C 11 2
C 12 21
C 13 11
C 14 8
C 15 18
C 16 26
C 17 6
C 18 9
C 19 25
C 20 21
C 21 20
C 22 20
C 23 2
C 24 16
C 25 6
C 26 12
C 27 26
C 28 7
C 29 22
C 30 1
C 31 17
C 32 23
C 33 17
C 34 10
C 35 10
C 36 3
C 37 10
C 38 8
C 39 12
C 40 3
C 41 17
C 42 20
C 43 11
C 44 4
C 45 15
C 46 8
C 47 11
C 48 19
C 49 2
C 50 23
C 51 14
C 52 6
C 53 0
C 54 23
C 55 14
C 56 20
C 57 14
C 58 15
C 59 24
C 60 5
C 61 1
C 62 1
C 63 8
C 64 17
C 65 26
C 66 16
C 67 3
C 68 17
C 69 1
C 70 6
C 71 17
C 72 9
C 73 22
C 74 11
C 75 18
C 76 14
C 77 23
C 78 11
C 79 18
C 80 0
C 81 21
C 82 6
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 10
C 159 1
C 160 17
C 161 15
C 162 4
C 163 23
C 164 1
C 165 2
C 166 14
C 167 16
C 168 16
C 169 26
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 0
C 190 0
C 191 0
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 26
C 227 6
C 228 15
C 229 0
C 230 3
C 231 6
C 232 1
C 233 4
C 234 23
C 235 19
C 236 17
C 237 1
C 238 14
C 239 9
C 240 25
C 241 23
C 242 19
C 243 5
C 244 0
C 245 16
C 246 22
C 247 8
C 248 11
C 249 5
C 250 2
C 251 20
C 252 0
C 253 9
C 254 23
C 255 23
C 256 19
C 257 11
C 258 19
C 259 1
C 260 9
C 261 19
C 262 6
C 263 2
C 264 1
C 265 15
C 266 23
C 267 5
C 268 9
C 269 6
I 2 2 4 (1,1,3) (0,1,0,0)
I 0 1 8 (0,3,0) (0,0,1,0)|(0,1,0,0)
I 2 1 8 (3,1,0) (1,1,1,0)|(-1,1,1,0)
