D (3,9,-1) (2,2,4)
D (8,-1,-1) (2,0,1)
D (8,-1,-1) (4,2,3)
D (7,8,-1) (1,1,5)
D (6,7,8) (5,5,0)
D (3,9,-1) (1,4,3)
D (9,-1,-1) (0,1,5)
D (3,-1,-1) (0,0,0)
D (6,7,8) (3,2,0)
D (8,3,9) (5,1,3)
D (8,-1,-1) (5,3,4)
D (6,7,-1) (1,3,2)
D (7,8,3) (0,1,3)
D (3,-1,-1) (5,0,2)
D (9,-1,-1) (4,2,2)
D (3,9,-1) (2,3,3)
D (8,3,-1) (5,2,5)
D (6,-1,-1) (4,4,1)
D (6,7,-1) (4,4,2)
D (9,-1,-1) (2,4,4)
D (9,-1,-1) (0,5,0)
C 0 8
C 1 18
C 2 23
C 3 18
C 4 2
C 5 18
C 6 21
C 7 16
C 8 17
C 9 4
C 10 20
C 11 17
C 12 17
C 13 9
C 14 18
C 15 6
C 16 3
C 17 5
C 18 7
C 19 12
C 20 3
C 21 3
C 22 6
C 23 0
C 24 20
C 25 26
C 26 3
C 27 8
C 28 11
C 29 10
C 30 22
C 31 11
C 32 16
C 33 1
C 34 7
C 35 8
C 36 4
C 37 16
C 38 22
C 39 20
C 40 15
C 41 8
C 42 21
C 43 24
C 44 8
C 45 16
C 46 15
C 47 26
C 48 9
C 49 5
C 50 9
C 51 8
C 52 26
C 53 4
C 54 21
C 55 12
C 56 20
C 57 12
C 58 0
C 59 22
C 60 20
C 61 5
C 62 20
C 63 3
C 64 8
C 65 10
C 66 4
C 67 23
C 68 1
C 69 4
C 70 3
C 71 12
C 72 1
C 73 7
C 74 16
C 75 3
C 76 6
C 77 7
C 78 2
C 79 25
C 80 14
C 81 8
C 82 24
C 83 22
C 84 4
C 85 10
C 86 12
C 87 26
C 88 0
C 89 25
C 90 5
C 91 25
C 92 9
C 93 26
C 94 7
C 95 19
C 96 12
C 97 7
C 98 3
C 99 15
C 100 20
C 101 1
C 102 3
C 103 21
C 104 2
C 105 18
C 106 14
C 107 23
C 108 9
C 109 18
C 110 23
C 111 15
C 112 3
C 113 20
C 114 7
C 115 8
C 116 19
C 117 8
C 118 18
C 119 7
C 120 12
C 121 3
C 122 5
C 123 17
C 124 14
C 125 11
C 126 25
C 127 11
C 128 14
C 129 20
C 130 20
C 131 25
C 132 0
C 133 22
C 134 25
C 135 8
C 136 1
C 137 6
C 138 3
C 139 24
C 140 7
C 141 21
C 142 20
C 143 11
C 144 1
C 145 12
C 146 24
C 147 10
C 148 9
C 149 8
C 150 8
C 151 23
C 152 10
C 153 21
C 154 3
C 155 24
C 156 6
C 157 12
C 158 5
C 159 26
C 160 16
C 161 19
C 162 15
C 163 14
C 164 1
C 165 12
C 166 14
C 167 19
C 168 15
C 169 9
C 170 17
C 171 1
C 172 1
C 173 7
C 174 26
C 175 3
C 176 2
C 177 26
C 178 9
C 179 1
C 180 20
C 181 24
C 182 18
C 183 23
C 184 7
C 185 4
C 186 17
C 187 1
C 188 23
C 189 12
C 190 22
C 191 11
C 192 9
C 193 12
C 194 0
C 195 16
C 196 1
C 197 24
C 198 0
C 199 16
C 200 8
C 201 18
C 202 15
C 203 22
C 204 5
C 205 20
C 206 20
C 207 11
C 208 21
C 209 10
C 210 0
C 211 23
C 212 8
C 213 25
C 214 1
C 215 6
C 216 20
C 217 17
C 218 25
C 219 1
C 220 19
C 221 25
C 222 9
C 223 2
C 224 25
C 225 23
C 226 16
C 227 23
C 228 10
C 229 20
C 230 4
C 231 21
C 232 1
C 233 6
C 234 6
C 235 17
C 236 24
C 237 25
C 238 6
C 239 24
C 240 8
C 241 16
C 242 24
C 243 8
C 244 20
C 245 18
C 246 9
C 247 3
C 248 16
C 249 18
C 250 22
C 251 12
C 252 7
C 253 25
C 254 23
C 255 10
C 256 26
C 257 10
C 258 7
C 259 5
C 260 9
C 261 12
C 262 0
C 263 16
C 264 10
C 265 8
C 266 18
C 267 16
C 268 24
C 269 3
I 5 2 6 (3,4,1) (-1,0,0,0)|(1,-1,0,0)|(-1,0,1,0)|(-1,0,0,0)|(-1,1,-1,0)
I 4 2 8 (5,5,3) (1,0,-1,0)|(1,-1,0,0)|(0,-1,0,0)|(0,-1,1,0)
I 0 1 13 (2,5,1) (1,-1,1,0)|(-1,0,1,0)|(0,1,-1,0)|(0,0,1,0)|(1,-1,-1,0)
