D (3,9,-1) (1,1,2)
D (8,3,-1) (4,4,5)
D (3,9,-1) (1,5,3)
D (8,3,-1) (1,0,5)
D (6,7,8) (3,4,2)
D (8,-1,-1) (5,4,2)
D (9,-1,-1) (1,2,5)
D (9,-1,-1) (5,2,4)
D (8,-1,-1) (3,2,5)
D (7,8,-1) (5,2,2)
D (3,9,-1) (2,0,3)
D (8,3,9) (5,0,2)
D (6,7,8) (4,2,3)
D (8,3,-1) (0,4,0)
D (7,8,3) (3,0,0)
D (3,9,-1) (0,2,2)
C 0 25
C 1 15
C 2 16
C 3 17
C 4 24
C 5 9
C 6 15
C 7 14
C 8 19
C 9 21
C 10 17
C 11 1
C 12 2
C 13 2
C 14 6
C 15 8
C 16 0
C 17 18
C 18 20
C 19 14
C 20 18
C 21 15
C 22 3
C 23 17
C 24 15
C 25 23
C 26 17
C 27 10
C 28 20
C 29 12
C 30 18
C 31 7
C 32 21
C 33 6
C 34 0
C 35 3
C 36 20
C 37 12
C 38 24
C 39 23
C 40 19
C 41 18
C 42 23
C 43 4
C 44 8
C 45 20
C 46 19
C 47 23
C 48 16
C 49 8
C 50 4
C 51 10
C 52 24
C 53 4
C 54 0
C 55 0
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 24
C 84 12
C 85 18
C 86 19
C 87 21
C 88 24
C 89 16
C 90 17
C 91 1
C 92 5
C 93 11
C 94 11
C 95 16
C 96 12
C 97 9
C 98 21
C 99 23
C 100 2
C 101 26
C 102 23
C 103 5
C 104 9
C 105 12
C 106 14
C 107 20
C 108 9
C 109 12
C 110 0
C 111 17
C 112 4
C 113 6
C 114 1
C 115 23
C 116 25
C 117 1
C 118 5
C 119 8
C 120 25
C 121 12
C 122 10
C 123 23
C 124 4
C 125 18
C 126 0
C 127 24
C 128 10
C 129 11
C 130 14
C 131 24
C 132 21
C 133 19
C 134 0
C 135 16
C 136 18
C 137 24
C 138 22
C 139 24
C 140 4
C 141 1
C 142 5
C 143 14
C 144 11
C 145 11
C 146 11
C 147 26
C 148 2
C 149 9
C 150 21
C 151 24
C 152 1
C 153 8
C 154 4
C 155 1
C 156 25
C 157 9
C 158 20
C 159 9
C 160 16
C 161 10
C 162 21
C 163 23
C 164 26
C 165 0
C 166 23
C 167 17
C 168 0
C 169 4
C 170 16
C 171 0
C 172 10
C 173 23
C 174 10
C 175 11
C 176 3
C 177 17
C 178 14
C 179 14
C 180 21
C 181 3
C 182 9
C 183 3
C 184 19
C 185 16
C 186 7
C 187 18
C 188 25
C 189 12
C 190 19
C 191 1
C 192 26
C 193 7
C 194 24
C 195 4
C 196 22
C 197 11
C 198 10
C 199 2
C 200 5
C 201 23
C 202 11
C 203 19
C 204 26
C 205 15
C 206 23
C 207 3
C 208 17
C 209 26
C 210 0
C 211 0
C 212 1
C 213 25
C 214 14
C 215 20
C 216 6
C 217 1
C 218 2
C 219 4
C 220 8
C 221 12
C 222 22
C 223 25
C 224 20
C 225 3
C 226 25
C 227 0
C 228 2
C 229 14
C 230 25
C 231 6
C 232 26
C 233 9
C 234 16
C 235 11
C 236 0
C 237 17
C 238 16
C 239 23
C 240 15
C 241 23
C 242 2
C 243 21
C 244 14
C 245 20
C 246 2
C 247 20
C 248 11
C 249 12
C 250 5
C 251 18
C 252 15
C 253 17
C 254 1
C 255 4
C 256 6
C 257 24
C 258 10
C 259 14
C 260 23
C 261 22
C 262 26
C 263 7
C 264 17
C 265 9
C 266 15
C 267 26
C 268 7
C 269 23
I 0 1 20 (3,5,4) (-1,-1,-1,0)|(0,0,1,0)
I 1 3 6 (0,4,1) (-1,0,-1,0)|(1,1,0,0)|(0,1,0,0)
I 2 3 18 (1,2,2) (1,1,0,0)
