D (3,9,-1) (5,4,2)
D (8,-1,-1) (5,4,3)
D (9,-1,-1) (2,5,5)
D (6,7,-1) (1,2,3)
D (8,-1,-1) (1,3,2)
D (7,-1,-1) (1,4,3)
D (9,-1,-1) (2,4,4)
D (8,-1,-1) (4,0,5)
D (7,8,-1) (0,3,2)
D (6,7,8) (4,4,3)
D (3,9,-1) (2,3,4)
D (9,-1,-1) (2,0,2)
D (7,-1,-1) (5,2,3)
D (7,-1,-1) (4,0,2)
C 0 26
C 1 11
C 2 7
C 3 1
C 4 1
C 5 18
C 6 8
C 7 26
C 8 14
C 9 26
C 10 20
C 11 26
C 12 7
C 13 23
C 14 24
C 15 22
C 16 15
C 17 1
C 18 16
C 19 0
C 20 3
C 21 7
C 22 9
C 23 16
C 24 18
C 25 17
C 26 9
C 27 20
C 28 7
C 29 24
C 30 18
C 31 0
C 32 26
C 33 10
C 34 19
C 35 5
C 36 1
C 37 16
C 38 9
C 39 19
C 40 12
C 41 3
C 42 10
C 43 24
C 44 15
C 45 17
C 46 15
C 47 26
C 48 21
C 49 24
C 50 25
C 51 11
C 52 25
C 53 14
C 54 11
C 55 20
C 56 3
C 57 12
C 58 24
C 59 19
C 60 0
C 61 15
C 62 3
C 63 23
C 64 3
C 65 17
C 66 10
C 67 8
C 68 0
C 69 26
C 70 26
C 71 3
C 72 1
C 73 23
C 74 24
C 75 25
C 76 6
C 77 15
C 78 22
C 79 10
C 80 4
C 81 21
C 82 5
C 83 10
C 84 8
C 85 21
C 86 1
C 87 14
C 88 0
C 89 0
C 90 0
C 91 23
C 92 3
C 93 16
C 94 25
C 95 20
C 96 10
C 97 17
C 98 4
C 99 5
C 100 7
C 101 21
C 102 26
C 103 12
C 104 11
C 105 20
C 106 7
C 107 16
C 108 18
C 109 17
C 110 22
C 111 6
C 112 2
C 113 17
C 114 26
C 115 10
C 116 4
C 117 15
C 118 2
C 119 7
C 120 24
C 121 23
C 122 7
C 123 23
C 124 18
C 125 12
C 126 23
C 127 18
C 128 21
C 129 14
C 130 20
C 131 21
C 132 21
C 133 1
C 134 3
C 135 6
C 136 2
C 137 11
C 138 12
C 139 15
C 140 22
C 141 18
C 142 10
C 143 25
C 144 12
C 145 14
C 146 9
C 147 0
C 148 17
C 149 0
C 150 3
C 151 1
C 152 5
C 153 12
C 154 15
C 155 20
C 156 19
C 157 19
C 158 25
C 159 14
C 160 2
C 161 15
C 162 3
C 163 0
C 164 6
C 165 3
C 166 18
C 167 26
C 168 15
C 169 4
C 170 0
C 171 18
C 172 4
C 173 7
C 174 11
C 175 16
C 176 23
C 177 3
C 178 10
C 179 20
C 180 3
C 181 26
C 182 6
C 183 6
C 184 9
C 185 25
C 186 11
C 187 9
C 188 5
C 189 19
C 190 20
C 191 22
C 192 8
C 193 3
C 194 1
C 195 17
C 196 15
C 197 25
C 198 25
C 199 5
C 200 15
C 201 1
C 202 0
C 203 19
C 204 8
C 205 11
C 206 22
C 207 3
C 208 26
C 209 22
C 210 7
C 211 22
C 212 25
C 213 12
C 214 0
C 215 8
C 216 4
C 217 20
C 218 9
C 219 6
C 220 26
C 221 19
C 222 0
C 223 23
C 224 17
C 225 10
C 226 19
C 227 2
C 228 12
C 229 19
C 230 8
C 231 14
C 232 25
C 233 19
C 234 14
C 235 20
C 236 20
C 237 16
C 238 15
C 239 24
C 240 1
C 241 0
C 242 17
C 243 18
C 244 19
C 245 14
C 246 9
C 247 0
C 248 25
C 249 24
C 250 0
C 251 15
C 252 22
C 253 2
C 254 21
C 255 24
C 256 1
C 257 19
C 258 19
C 259 22
C 260 6
C 261 5
C 262 8
C 263 9
C 264 19
C 265 12
C 266 1
C 267 3
C 268 23
C 269 20
I 0 1 9 (5,4,0) (-1,0,1,0)|(0,0,-1,0)|(1,0,1,0)|(-1,1,-1,0)
I 2 2 20 (0,3,1) (0,1,1,0)
I 3 1 1 (1,1,5) (1,-1,-1,0)|(1,0,1,0)|(0,-1,0,0)
I 5 2 11 (2,4,4) (1,1,-1,0)|(-1,1,1,0)|(-1,-1,1,0)
