D (8,3,-1) (2,2,1)
D (9,-1,-1) (3,4,1)
D (9,-1,-1) (5,1,5)
D (6,7,-1) (4,4,0)
D (8,-1,-1) (0,4,4)
D (6,7,-1) (3,5,3)
D (9,-1,-1) (0,1,5)
D (8,3,-1) (0,4,0)
D (3,9,-1) (4,1,2)
D (8,3,9) (2,2,5)
D (6,7,-1) (4,1,1)
D (3,9,-1) (4,3,3)
D (6,-1,-1) (0,4,5)
D (6,7,-1) (3,1,2)
D (7,8,3) (5,3,0)
D (3,9,-1) (0,4,3)
D (7,8,3) (2,0,5)
D (3,9,-1) (3,5,2)
D (6,7,8) (4,2,2)
D (6,7,-1) (3,1,0)
D (8,3,-1) (4,3,5)
C 0 17
C 1 8
C 2 20
C 3 0
C 4 11
C 5 24
C 6 21
C 7 18
C 8 6
C 9 8
C 10 9
C 11 25
C 12 8
C 13 17
C 14 11
C 15 22
C 16 26
C 17 3
C 18 1
C 19 26
C 20 26
C 21 20
C 22 8
C 23 25
C 24 20
C 25 20
C 26 14
C 27 20
C 28 23
C 29 22
C 30 17
C 31 11
C 32 14
C 33 6
C 34 9
C 35 17
C 36 5
C 37 4
C 38 18
C 39 6
C 40 12
C 41 12
C 42 2
C 43 23
C 44 2
C 45 20
C 46 15
C 47 17
C 48 17
C 49 16
C 50 15
C 51 7
C 52 10
C 53 7
C 54 8
C 55 1
C 56 11
C 57 2
C 58 12
C 59 6
C 60 11
C 61 20
C 62 15
C 63 7
C 64 7
C 65 18
C 66 3
C 67 0
C 68 4
C 69 2
C 70 12
C 71 2
C 72 4
C 73 7
C 74 3
C 75 7
C 76 3
C 77 20
C 78 9
C 79 2
C 80 15
C 81 8
C 82 12
C 83 4
C 84 21
C 85 16
C 86 26
C 87 0
C 88 4
C 89 17
C 90 15
C 91 2
C 92 21
C 93 17
C 94 25
C 95 5
C 96 22
C 97 14
C 98 22
C 99 0
C 100 20
C 101 16
C 102 16
C 103 5
C 104 20
C 105 7
C 106 20
C 107 11
C 108 19
C 109 26
C 110 1
C 111 1
C 112 14
C 113 7
C 114 18
C 115 4
C 116 1
C 117 9
C 118 9
C 119 3
C 120 25
C 121 22
C 122 0
C 123 23
C 124 10
C 125 3
C 126 3
C 127 14
C 128 20
C 129 1
C 130 20
C 131 15
C 132 20
C 133 21
C 134 3
C 135 11
C 136 2
C 137 9
C 138 19
C 139 18
C 140 26
C 141 17
C 142 16
C 143 5
C 144 10
C 145 26
C 146 25
C 147 14
C 148 19
C 149 20
C 150 2
C 151 10
C 152 18
C 153 24
C 154 6
C 155 2
C 156 4
C 157 12
C 158 4
C 159 5
C 160 20
C 161 11
C 162 14
C 163 18
C 164 1
C 165 23
C 166 23
C 167 21
C 168 10
C 169 8
C 170 5
C 171 14
C 172 20
C 173 1
C 174 24
C 175 18
C 176 21
C 177 20
C 178 20
C 179 24
C 180 10
C 181 17
C 182 23
C 183 10
C 184 24
C 185 23
C 186 12
C 187 10
C 188 21
C 189 25
C 190 26
C 191 8
C 192 26
C 193 12
C 194 20
C 195 4
C 196 10
C 197 10
C 198 4
C 199 0
C 200 22
C 201 1
C 202 15
C 203 7
C 204 11
C 205 1
C 206 12
C 207 24
C 208 18
C 209 18
C 210 25
C 211 24
C 212 25
C 213 8
C 214 23
C 215 23
C 216 9
C 217 12
C 218 6
C 219 17
C 220 25
C 221 0
C 222 15
C 223 9
C 224 23
C 225 6
C 226 1
C 227 0
C 228 15
C 229 8
C 230 26
C 231 6
C 232 8
C 233 24
C 234 26
C 235 14
C 236 8
C 237 0
C 238 8
C 239 3
C 240 14
C 241 16
C 242 17
C 243 5
C 244 20
C 245 23
C 246 18
C 247 19
C 248 12
C 249 2
C 250 15
C 251 15
C 252 12
C 253 9
C 254 24
C 255 8
C 256 5
C 257 0
C 258 11
C 259 19
C 260 24
C 261 2
C 262 20
C 263 2
C 264 26
C 265 1
C 266 2
C 267 23
C 268 1
C 269 3
I 3 1 8 (5,0,0) (0,1,-1,0)|(-1,0,-1,0)|(0,-1,1,0)|(-1,0,-1,0)|(0,1,1,0)
I 1 2 8 (3,3,3) (0,0,-1,0)|(0,1,1,0)|(-1,0,1,0)|(0,-1,1,0)
I 4 2 15 (5,3,2) (-1,-1,1,0)|(0,0,-1,0)|(1,1,-1,0)|(-1,0,0,0)
