D (3,9,-1) (1,0,4)
D (3,9,-1) (0,1,4)
D (9,-1,-1) (5,5,3)
D (6,-1,-1) (2,2,2)
D (6,7,8) (4,4,3)
D (3,-1,-1) (2,1,5)
D (7,8,-1) (5,1,2)
D (3,-1,-1) (0,0,5)
D (3,9,-1) (5,4,3)
D (7,8,-1) (0,2,4)
D (8,3,-1) (5,4,2)
D (7,8,3) (1,0,1)
D (3,9,-1) (0,3,2)
D (6,7,8) (0,3,1)
D (8,3,9) (2,1,2)
D (6,7,8) (0,1,1)
D (3,9,-1) (2,4,1)
D (3,-1,-1) (2,3,0)
D (9,-1,-1) (0,3,5)
D (9,-1,-1) (1,0,3)
D (6,7,-1) (3,5,1)
D (8,-1,-1) (2,4,4)
D (7,-1,-1) (1,3,0)
D (8,3,-1) (3,3,4)
D (7,-1,-1) (4,2,0)
D (9,-1,-1) (0,5,1)
D (8,3,9) (2,1,0)
D (7,-1,-1) (3,4,1)
D (8,3,-1) (5,0,4)
C 0 6
C 1 12
C 2 15
C 3 21
C 4 17
C 5 11
C 6 19
C 7 22
C 8 1
C 9 5
C 10 3
C 11 6
C 12 22
C 13 19
C 14 0
C 15 11
C 16 17
C 17 2
C 18 4
C 19 0
C 20 26
C 21 11
C 22 15
C 23 25
C 24 18
C 25 1
C 26 19
C 27 26
C 28 20
C 29 6
C 30 24
C 31 9
C 32 2
C 33 4
C 34 23
C 35 8
C 36 15
C 37 17
C 38 23
C 39 0
C 40 8
C 41 26
C 42 3
C 43 4
C 44 4
C 45 18
C 46 17
C 47 2
C 48 16
C 49 12
C 50 6
C 51 10
C 52 24
C 53 25
C 54 22
C 55 8
C 56 9
C 57 7
C 58 12
C 59 5
C 60 14
C 61 4
C 62 26
C 63 6
C 64 19
C 65 21
C 66 7
C 67 5
C 68 24
C 69 8
C 70 5
C 71 15
C 72 0
C 73 5
C 74 10
C 75 0
C 76 9
C 77 16
C 78 6
C 79 17
C 80 22
C 81 18
C 82 8
C 83 6
C 84 19
C 85 17
C 86 0
C 87 14
C 88 4
C 89 24
C 90 6
C 91 2
C 92 4
C 93 9
C 94 22
C 95 12
C 96 24
C 97 2
C 98 22
C 99 15
C 100 17
C 101 25
C 102 15
C 103 23
C 104 4
C 105 12
C 106 6
C 107 5
C 108 3
C 109 19
C 110 19
C 111 17
C 112 22
C 113 0
C 114 19
C 115 1
C 116 20
C 117 3
C 118 2
C 119 6
C 120 11
C 121 22
C 122 14
C 123 26
C 124 0
C 125 8
C 126 11
C 127 26
C 128 17
C 129 3
C 130 16
C 131 17
C 132 0
C 133 22
C 134 8
C 135 6
C 136 16
C 137 10
C 138 26
C 139 5
C 140 25
C 141 6
C 142 4
C 143 19
C 144 8
C 145 12
C 146 8
C 147 22
C 148 22
C 149 15
C 150 23
C 151 3
C 152 0
C 153 1
C 154 1
C 155 2
C 156 15
C 157 6
C 158 12
C 159 16
C 160 26
C 161 4
C 162 24
C 163 17
C 164 3
C 165 0
C 166 22
C 167 9
C 168 2
C 169 1
C 170 19
C 171 20
C 172 11
C 173 20
C 174 25
C 175 8
C 176 3
C 177 12
C 178 11
C 179 24
C 180 26
C 181 16
C 182 25
C 183 6
C 184 6
C 185 19
C 186 18
C 187 22
C 188 24
C 189 4
C 190 25
C 191 16
C 192 0
C 193 15
C 194 4
C 195 16
C 196 6
C 197 26
C 198 9
C 199 7
C 200 2
C 201 26
C 202 22
C 203 18
C 204 9
C 205 16
C 206 3
C 207 11
C 208 26
C 209 3
C 210 15
C 211 14
C 212 22
C 213 1
C 214 7
C 215 12
C 216 16
C 217 20
C 218 26
C 219 23
C 220 17
C 221 21
C 222 11
C 223 20
C 224 6
C 225 7
C 226 3
C 227 7
C 228 21
C 229 14
C 230 10
C 231 16
C 232 8
C 233 0
C 234 7
C 235 21
C 236 12
C 237 7
C 238 8
C 239 11
C 240 22
C 241 6
C 242 24
C 243 8
C 244 7
C 245 24
C 246 0
C 247 0
C 248 15
C 249 0
C 250 2
C 251 4
C 252 5
C 253 12
C 254 26
C 255 25
C 256 15
C 257 20
C 258 23
C 259 17
C 260 12
C 261 9
C 262 26
C 263 18
C 264 6
C 265 0
C 266 0
C 267 10
C 268 9
C 269 6
I 1 3 10 (4,5,2) (-1,-1,0,0)|(-1,0,1,0)|(1,0,0,0)|(0,-1,0,0)
I 5 3 3 (3,1,1) (0,1,1,0)|(-1,0,-1,0)|(-1,0,-1,0)
I 1 2 8 (3,0,1) (1,-1,0,0)|(1,-1,-1,0)|(-1,0,1,0)
