D (3,9,-1) (0,2,3)
D (7,-1,-1) (5,2,1)
D (8,-1,-1) (5,1,0)
D (6,-1,-1) (1,3,4)
D (6,7,8) (2,2,5)
D (9,-1,-1) (4,5,0)
D (7,8,-1) (4,2,0)
D (3,9,-1) (4,3,5)
D (8,3,9) (0,4,3)
D (8,-1,-1) (2,0,2)
D (6,-1,-1) (2,3,0)
D (9,-1,-1) (3,3,2)
D (7,8,3) (1,5,1)
D (7,-1,-1) (4,0,2)
D (7,-1,-1) (0,5,2)
D (3,-1,-1) (5,3,4)
D (7,8,3) (1,1,4)
D (6,7,-1) (2,5,4)
D (3,-1,-1) (2,0,4)
D (8,-1,-1) (3,0,3)
C 0 14
C 1 22
C 2 23
C 3 12
C 4 1
C 5 15
C 6 4
C 7 23
C 8 20
C 9 22
C 10 8
C 11 14
C 12 11
C 13 2
C 14 0
C 15 23
C 16 21
C 17 0
C 18 12
C 19 2
C 20 19
C 21 14
C 22 12
C 23 15
C 24 23
C 25 21
C 26 8
C 27 26
C 28 0
C 29 11
C 30 15
C 31 17
C 32 14
C 33 1
C 34 24
C 35 18
C 36 21
C 37 7
C 38 21
C 39 22
C 40 24
C 41 0
C 42 24
C 43 7
C 44 20
C 45 8
C 46 11
C 47 25
C 48 2
C 49 5
C 50 6
C 51 24
C 52 3
C 53 0
C 54 0
C 55 0
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 4
C 132 10
C 133 23
C 134 11
C 135 19
C 136 8
C 137 20
C 138 1
C 139 8
C 140 17
C 141 14
C 142 5
C 143 12
C 144 20
C 145 19
C 146 26
C 147 23
C 148 8
C 149 10
C 150 22
C 151 6
C 152 1
C 153 21
C 154 2
C 155 19
C 156 8
C 157 21
C 158 16
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 0
C 190 0
C 191 0
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 0
C 247 0
C 248 19
C 249 4
C 250 9
C 251 26
C 252 5
C 253 12
C 254 3
C 255 8
C 256 6
C 257 0
C 258 20
C 259 19
C 260 6
C 261 20
C 262 17
C 263 12
C 264 24
C 265 14
C 266 9
C 267 19
C 268 6
C 269 12
I 5 1 11 (4,1,5) (0,-1,1,0)|(1,1,-1,0)
I 2 1 3 (1,4,5) (1,-1,0,0)|(1,0,1,0)|(-1,0,-1,0)|(1,-1,1,0)|(1,0,-1,0)
I 2 3 5 (1,3,3) (1,0,1,0)|(-1,-1,-1,0)
