D (3,9,-1) (4,4,2)
D (7,8,3) (3,3,2)
D (9,-1,-1) (2,2,0)
D (6,7,8) (2,5,0)
D (6,7,8) (2,3,5)
D (9,-1,-1) (1,5,1)
D (6,7,-1) (3,2,2)
D (6,7,-1) (2,1,5)
D (9,-1,-1) (2,5,2)
D (3,-1,-1) (1,4,3)
D (6,7,8) (2,3,1)
D (7,8,-1) (0,5,5)
D (7,-1,-1) (5,1,4)
D (8,3,9) (3,5,0)
D (8,3,-1) (3,0,1)
D (6,-1,-1) (0,2,1)
D (9,-1,-1) (1,1,4)
D (7,8,3) (5,2,1)
D (7,-1,-1) (3,1,0)
D (3,9,-1) (2,2,5)
C 0 14
C 1 4
C 2 3
C 3 18
C 4 2
C 5 7
C 6 24
C 7 16
C 8 1
C 9 7
C 10 15
C 11 12
C 12 15
C 13 11
C 14 21
C 15 21
C 16 10
C 17 18
C 18 16
C 19 11
C 20 25
C 21 0
C 22 19
C 23 8
C 24 3
C 25 16
C 26 25
C 27 15
C 28 12
C 29 0
C 30 11
C 31 26
C 32 19
C 33 5
C 34 21
C 35 0
C 36 8
C 37 26
C 38 24
C 39 1
C 40 12
C 41 11
C 42 9
C 43 16
C 44 10
C 45 24
C 46 7
C 47 24
C 48 21
C 49 0
C 50 5
C 51 3
C 52 21
C 53 24
C 54 24
C 55 22
C 56 9
C 57 20
C 58 16
C 59 8
C 60 20
C 61 24
C 62 5
C 63 9
C 64 23
C 65 5
C 66 4
C 67 23
C 68 2
C 69 10
C 70 25
C 71 10
C 72 16
C 73 20
C 74 24
C 75 20
C 76 6
C 77 17
C 78 23
C 79 14
C 80 8
C 81 8
C 82 17
C 83 20
C 84 17
C 85 24
C 86 21
C 87 17
C 88 14
C 89 4
C 90 25
C 91 22
C 92 20
C 93 0
C 94 22
C 95 5
C 96 17
C 97 22
C 98 2
C 99 24
C 100 8
C 101 0
C 102 4
C 103 15
C 104 11
C 105 6
C 106 5
C 107 21
C 108 7
C 109 4
C 110 11
C 111 5
C 112 22
C 113 12
C 114 19
C 115 23
C 116 10
C 117 14
C 118 4
C 119 5
C 120 14
C 121 8
C 122 16
C 123 0
C 124 7
C 125 10
C 126 18
C 127 24
C 128 10
C 129 17
C 130 12
C 131 18
C 132 5
C 133 16
C 134 1
C 135 10
C 136 20
C 137 22
C 138 17
C 139 19
C 140 15
C 141 4
C 142 20
C 143 16
C 144 23
C 145 16
C 146 8
C 147 26
C 148 9
C 149 3
C 150 5
C 151 6
C 152 6
C 153 15
C 154 26
C 155 11
C 156 15
C 157 25
C 158 4
C 159 26
C 160 12
C 161 3
C 162 3
C 163 4
C 164 18
C 165 7
C 166 0
C 167 14
C 168 26
C 169 11
C 170 21
C 171 5
C 172 26
C 173 12
C 174 19
C 175 11
C 176 21
C 177 9
C 178 5
C 179 25
C 180 23
C 181 16
C 182 20
C 183 23
C 184 18
C 185 9
C 186 12
C 187 14
C 188 9
C 189 23
C 190 23
C 191 19
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 21
C 203 5
C 204 10
C 205 7
C 206 3
C 207 7
C 208 8
C 209 16
C 210 3
C 211 22
C 212 9
C 213 6
C 214 2
C 215 14
C 216 10
C 217 24
C 218 1
C 219 19
C 220 6
C 221 18
C 222 0
C 223 3
C 224 17
C 225 26
C 226 3
C 227 15
C 228 6
C 229 17
C 230 24
C 231 3
C 232 16
C 233 1
C 234 24
C 235 16
C 236 4
C 237 10
C 238 10
C 239 17
C 240 5
C 241 18
C 242 19
C 243 25
C 244 5
C 245 9
C 246 16
C 247 19
C 248 7
C 249 2
C 250 3
C 251 25
C 252 23
C 253 14
C 254 22
C 255 9
C 256 15
C 257 15
C 258 26
C 259 5
C 260 22
C 261 14
C 262 11
C 263 11
C 264 8
C 265 4
C 266 5
C 267 5
C 268 2
C 269 23
I 1 1 2 (4,3,4) (-1,0,-1,0)
I 0 1 20 (0,1,5) (1,1,0,0)|(1,1,0,0)|(0,1,1,0)
I 3 1 7 (4,0,1) (-1,-1,1,0)
