D (3,9,-1) (4,0,3)
D (6,7,8) (3,4,1)
D (6,7,-1) (0,2,2)
D (7,-1,-1) (4,3,5)
D (9,-1,-1) (4,4,0)
D (6,7,8) (2,1,3)
D (3,9,-1) (0,1,3)
D (9,-1,-1) (0,3,5)
D (8,3,-1) (2,0,1)
D (6,-1,-1) (1,4,2)
D (3,9,-1) (4,4,4)
D (8,3,9) (4,2,5)
D (8,3,9) (5,5,3)
D (7,8,-1) (4,5,5)
D (3,9,-1) (2,2,5)
D (7,8,3) (4,5,4)
D (6,7,8) (4,1,1)
D (6,-1,-1) (0,0,0)
D (8,-1,-1) (3,4,0)
C 0 1
C 1 9
C 2 24
C 3 0
C 4 18
C 5 2
C 6 2
C 7 22
C 8 1
C 9 3
C 10 25
C 11 9
C 12 15
C 13 23
C 14 11
C 15 23
C 16 12
C 17 21
C 18 5
C 19 21
C 20 15
C 21 1
C 22 21
C 23 10
C 24 19
C 25 20
C 26 6
C 27 9
C 28 0
C 29 16
C 30 19
C 31 1
C 32 11
C 33 15
C 34 7
C 35 22
C 36 3
C 37 23
C 38 24
C 39 26
C 40 7
C 41 25
C 42 2
C 43 9
C 44 0
C 45 21
C 46 2
C 47 9
C 48 24
C 49 7
C 50 15
C 51 26
C 52 23
C 53 7
C 54 0
C 55 0
C 56 2
C 57 6
C 58 11
C 59 10
C 60 12
C 61 3
C 62 7
C 63 9
C 64 20
C 65 24
C 66 18
C 67 21
C 68 5
C 69 0
C 70 6
C 71 22
C 72 22
C 73 7
C 74 2
C 75 9
C 76 25
C 77 26
C 78 10
C 79 19
C 80 8
C 81 20
C 82 7
C 83 18
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 0
C 190 0
C 191 0
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 0
C 247 0
C 248 0
C 249 0
C 250 0
C 251 0
C 252 0
C 253 0
C 254 10
C 255 0
C 256 7
C 257 24
C 258 25
C 259 8
C 260 5
C 261 23
C 262 1
C 263 8
C 264 1
C 265 15
C 266 20
C 267 18
C 268 14
C 269 11
I 5 1 20 (1,4,1) (0,1,0,0)|(-1,1,-1,0)|(1,-1,0,0)|(0,0,1,0)
I 0 1 1 (3,4,3) (0,0,-1,0)
I 2 1 20 (0,5,1) (1,0,-1,0)
