D (3,9,-1) (4,1,2)
D (7,-1,-1) (2,2,0)
D (9,-1,-1) (5,4,2)
D (6,-1,-1) (5,3,4)
D (8,-1,-1) (1,2,3)
D (7,8,3) (3,4,5)
D (6,7,8) (3,1,5)
D (8,3,-1) (0,0,4)
D (8,3,-1) (3,5,0)
D (7,8,3) (4,3,4)
D (9,-1,-1) (5,5,0)
D (7,-1,-1) (5,4,4)
D (8,-1,-1) (1,1,3)
D (7,8,-1) (2,5,0)
D (9,-1,-1) (3,1,1)
D (3,9,-1) (4,4,5)
D (3,-1,-1) (0,3,5)
D (9,-1,-1) (1,0,4)
D (3,9,-1) (3,5,3)
D (8,-1,-1) (5,4,1)
D (7,-1,-1) (2,3,4)
D (6,-1,-1) (2,0,4)
D (6,-1,-1) (4,0,2)
D (7,8,-1) (2,5,5)
D (8,3,-1) (2,3,1)
C 0 3
C 1 22
C 2 3
C 3 0
C 4 23
C 5 7
C 6 12
C 7 12
C 8 18
C 9 3
C 10 21
C 11 8
C 12 20
C 13 4
C 14 21
C 15 17
C 16 26
C 17 16
C 18 9
C 19 16
C 20 5
C 21 16
C 22 3
C 23 15
C 24 8
C 25 11
C 26 25
C 27 24
C 28 11
C 29 12
C 30 22
C 31 7
C 32 17
C 33 22
C 34 11
C 35 4
C 36 15
C 37 1
C 38 9
C 39 1
C 40 0
C 41 0
C 42 10
C 43 15
C 44 4
C 45 2
C 46 10
C 47 15
C 48 25
C 49 11
C 50 10
C 51 10
C 52 6
C 53 12
C 54 7
C 55 15
C 56 8
C 57 17
C 58 2
C 59 18
C 60 17
C 61 6
C 62 26
C 63 20
C 64 17
C 65 5
C 66 20
C 67 21
C 68 14
C 69 6
C 70 22
C 71 9
C 72 16
C 73 7
C 74 4
C 75 1
C 76 12
C 77 18
C 78 23
C 79 2
C 80 9
C 81 24
C 82 18
C 83 19
C 84 10
C 85 16
C 86 10
C 87 3
C 88 20
C 89 18
C 90 7
C 91 7
C 92 21
C 93 23
C 94 3
C 95 19
C 96 10
C 97 2
C 98 9
C 99 17
C 100 5
C 101 24
C 102 26
C 103 15
C 104 1
C 105 14
C 106 25
C 107 16
C 108 19
C 109 23
C 110 12
C 111 22
C 112 26
C 113 8
C 114 17
C 115 19
C 116 22
C 117 5
C 118 11
C 119 12
C 120 1
C 121 14
C 122 6
C 123 17
C 124 10
C 125 18
C 126 18
C 127 24
C 128 10
C 129 6
C 130 20
C 131 25
C 132 10
C 133 10
C 134 7
C 135 3
C 136 8
C 137 21
C 138 21
C 139 21
C 140 20
C 141 2
C 142 9
C 143 26
C 144 16
C 145 4
C 146 21
C 147 11
C 148 10
C 149 22
C 150 22
C 151 19
C 152 5
C 153 12
C 154 12
C 155 7
C 156 9
C 157 3
C 158 20
C 159 14
C 160 15
C 161 2
C 162 18
C 163 12
C 164 2
C 165 7
C 166 25
C 167 2
C 168 0
C 169 17
C 170 7
C 171 26
C 172 8
C 173 11
C 174 1
C 175 15
C 176 4
C 177 25
C 178 25
C 179 14
C 180 21
C 181 6
C 182 21
C 183 16
C 184 16
C 185 23
C 186 8
C 187 16
C 188 9
C 189 4
C 190 17
C 191 7
C 192 19
C 193 8
C 194 21
C 195 20
C 196 15
C 197 6
C 198 24
C 199 0
C 200 20
C 201 17
C 202 21
C 203 4
C 204 17
C 205 7
C 206 6
C 207 21
C 208 16
C 209 11
C 210 18
C 211 21
C 212 19
C 213 12
C 214 23
C 215 6
C 216 1
C 217 8
C 218 22
C 219 22
C 220 24
C 221 21
C 222 23
C 223 2
C 224 14
C 225 5
C 226 4
C 227 4
C 228 18
C 229 20
C 230 15
C 231 19
C 232 10
C 233 15
C 234 11
C 235 23
C 236 1
C 237 25
C 238 1
C 239 21
C 240 15
C 241 26
C 242 0
C 243 4
C 244 14
C 245 2
C 246 1
C 247 0
C 248 25
C 249 5
C 250 9
C 251 24
C 252 5
C 253 8
C 254 18
C 255 14
C 256 23
C 257 17
C 258 0
C 259 21
C 260 3
C 261 20
C 262 22
C 263 15
C 264 26
C 265 10
C 266 15
C 267 22
C 268 16
C 269 23
I 0 1 12 (3,2,3) (0,-1,1,0)
I 4 3 6 (2,4,0) (0,1,1,0)
I 0 1 1 (1,1,2) (0,-1,0,0)|(1,1,-1,0)
