D (3,9,-1) (3,5,3)
D (6,7,8) (4,5,1)
D (8,3,9) (3,4,0)
D (8,-1,-1) (3,4,4)
D (6,7,-1) (0,5,1)
D (6,-1,-1) (2,2,1)
D (7,-1,-1) (5,3,1)
D (6,-1,-1) (3,4,5)
D (7,8,3) (0,0,1)
D (7,8,-1) (5,2,3)
D (6,7,-1) (5,0,4)
D (8,-1,-1) (0,4,3)
C 0 10
C 1 21
C 2 6
C 3 21
C 4 0
C 5 7
C 6 9
C 7 18
C 8 1
C 9 17
C 10 23
C 11 1
C 12 21
C 13 23
C 14 26
C 15 8
C 16 8
C 17 24
C 18 6
C 19 2
C 20 21
C 21 15
C 22 2
C 23 8
C 24 8
C 25 22
C 26 4
C 27 15
C 28 24
C 29 0
C 30 25
C 31 6
C 32 0
C 33 21
C 34 21
C 35 1
C 36 0
C 37 4
C 38 0
C 39 3
C 40 22
C 41 1
C 42 18
C 43 6
C 44 9
C 45 20
C 46 4
C 47 2
C 48 12
C 49 19
C 50 22
C 51 19
C 52 17
C 53 23
C 54 1
C 55 21
C 56 11
C 57 2
C 58 4
C 59 8
C 60 0
C 61 10
C 62 16
C 63 17
C 64 2
C 65 21
C 66 9
C 67 2
C 68 14
C 69 21
C 70 6
C 71 23
C 72 11
C 73 23
C 74 1
C 75 16
C 76 22
C 77 12
C 78 8
C 79 2
C 80 5
C 81 0
C 82 2
C 83 8
C 84 11
C 85 23
C 86 14
C 87 15
C 88 8
C 89 1
C 90 1
C 91 23
C 92 11
C 93 19
C 94 21
C 95 24
C 96 8
C 97 26
C 98 5
C 99 22
C 100 15
C 101 24
C 102 14
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 0
C 190 0
C 191 0
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 21
C 243 11
C 244 12
C 245 12
C 246 16
C 247 26
C 248 19
C 249 19
C 250 18
C 251 11
C 252 4
C 253 15
C 254 15
C 255 5
C 256 8
C 257 6
C 258 3
C 259 11
C 260 2
C 261 17
C 262 3
C 263 17
C 264 6
C 265 19
C 266 16
C 267 4
C 268 20
C 269 24
I 0 1 7 (1,5,0) (1,-1,1,0)|(0,1,0,0)|(1,0,-1,0)
I 1 3 12 (4,3,0) (1,1,-1,0)
I 4 2 11 (5,5,1) (1,0,1,0)
