D (3,9,-1) (2,1,1)
D (9,-1,-1) (2,1,0)
D (9,-1,-1) (4,4,2)
D (8,3,9) (1,1,3)
D (8,3,9) (1,0,2)
D (3,9,-1) (2,2,3)
D (6,-1,-1) (1,5,2)
D (3,-1,-1) (4,0,3)
D (6,-1,-1) (1,2,0)
D (9,-1,-1) (1,2,4)
D (7,8,-1) (4,5,4)
D (9,-1,-1) (4,5,1)
D (9,-1,-1) (3,0,2)
D (7,8,-1) (3,5,4)
D (8,3,9) (0,3,3)
D (9,-1,-1) (4,1,2)
D (6,7,8) (5,4,0)
D (7,-1,-1) (1,2,1)
D (7,8,3) (1,0,4)
D (7,-1,-1) (3,2,3)
D (9,-1,-1) (0,3,2)
D (8,3,-1) (1,4,0)
D (3,9,-1) (4,2,0)
D (6,-1,-1) (4,1,0)
D (3,9,-1) (3,0,5)
D (8,-1,-1) (5,4,2)
D (3,-1,-1) (4,3,4)
D (6,7,-1) (5,1,1)
D (6,7,-1) (3,4,3)
D (6,7,-1) (2,4,4)
D (6,7,-1) (2,0,3)
C 0 15
C 1 11
C 2 3
C 3 9
C 4 7
C 5 15
C 6 24
C 7 4
C 8 7
C 9 10
C 10 16
C 11 20
C 12 6
C 13 25
C 14 0
C 15 12
C 16 4
C 17 3
C 18 16
C 19 25
C 20 14
C 21 24
C 22 7
C 23 19
C 24 19
C 25 20
C 26 12
C 27 6
C 28 21
C 29 15
C 30 25
C 31 9
C 32 9
C 33 6
C 34 2
C 35 22
C 36 24
C 37 24
C 38 15
C 39 1
C 40 5
C 41 19
C 42 22
C 43 18
C 44 5
C 45 17
C 46 17
C 47 15
C 48 7
C 49 1
C 50 14
C 51 19
C 52 7
C 53 20
C 54 11
C 55 17
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 6
C 88 6
C 89 24
C 90 20
C 91 23
C 92 1
C 93 3
C 94 5
C 95 7
C 96 23
C 97 11
C 98 7
C 99 22
C 100 4
C 101 15
C 102 9
C 103 14
C 104 23
C 105 2
C 106 5
C 107 2
C 108 17
C 109 11
C 110 20
C 111 19
C 112 24
C 113 24
C 114 24
C 115 6
C 116 22
C 117 14
C 118 25
C 119 19
C 120 12
C 121 22
C 122 24
C 123 26
C 124 25
C 125 24
C 126 14
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 0
C 190 0
C 191 0
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 0
C 215 0
C 216 0
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 26
C 234 10
C 235 3
C 236 5
C 237 0
C 238 25
C 239 25
C 240 20
C 241 20
C 242 26
C 243 5
C 244 1
C 245 16
C 246 10
C 247 0
C 248 2
C 249 4
C 250 18
C 251 15
C 252 12
C 253 11
C 254 22
C 255 14
C 256 10
C 257 5
C 258 7
C 259 8
C 260 18
C 261 24
C 262 20
C 263 24
C 264 5
C 265 3
C 266 24
C 267 6
C 268 2
C 269 11
I 0 2 9 (0,2,2) (1,1,1,0)|(-1,0,1,0)|(0,0,0,0)|(-1,-1,0,0)
I 0 2 10 (2,5,2) (-1,1,-1,0)
I 2 3 11 (0,3,5) (-1,-1,0,0)|(1,1,0,0)
