D (8,3,-1) (5,3,4)
D (3,9,-1) (1,2,5)
D (8,3,9) (2,5,4)
D (8,-1,-1) (2,3,0)
D (6,7,-1) (3,1,5)
D (8,-1,-1) (3,2,5)
D (9,-1,-1) (4,4,5)
D (7,8,3) (0,4,5)
D (9,-1,-1) (5,0,2)
D (8,3,-1) (5,3,5)
D (9,-1,-1) (3,1,0)
D (6,-1,-1) (5,0,3)
D (7,-1,-1) (4,1,0)
D (6,7,-1) (0,0,2)
D (7,8,-1) (5,0,4)
D (6,-1,-1) (0,1,2)
D (9,-1,-1) (5,4,0)
D (3,-1,-1) (4,5,0)
D (7,-1,-1) (2,3,4)
D (3,9,-1) (3,2,2)
D (3,9,-1) (0,2,4)
D (6,7,8) (2,1,4)
D (7,8,3) (2,2,0)
C 0 1
C 1 18
C 2 9
C 3 17
C 4 18
C 5 14
C 6 21
C 7 2
C 8 10
C 9 5
C 10 1
C 11 23
C 12 4
C 13 2
C 14 5
C 15 12
C 16 25
C 17 21
C 18 22
C 19 4
C 20 15
C 21 11
C 22 10
C 23 4
C 24 26
C 25 1
C 26 3
C 27 22
C 28 0
C 29 2
C 30 19
C 31 16
C 32 26
C 33 25
C 34 14
C 35 1
C 36 18
C 37 3
C 38 19
C 39 11
C 40 6
C 41 24
C 42 3
C 43 5
C 44 6
C 45 9
C 46 16
C 47 24
C 48 2
C 49 14
C 50 20
C 51 26
C 52 24
C 53 0
C 54 6
C 55 9
C 56 3
C 57 20
C 58 1
C 59 3
C 60 18
C 61 10
C 62 21
C 63 21
C 64 19
C 65 6
C 66 2
C 67 0
C 68 18
C 69 22
C 70 3
C 71 23
C 72 8
C 73 11
C 74 11
C 75 17
C 76 21
C 77 21
C 78 18
C 79 23
C 80 7
C 81 19
C 82 26
C 83 7
C 84 4
C 85 8
C 86 4
C 87 19
C 88 12
C 89 19
C 90 3
C 91 0
C 92 22
C 93 20
C 94 0
C 95 21
C 96 15
C 97 4
C 98 2
C 99 16
C 100 8
C 101 1
C 102 1
C 103 11
C 104 19
C 105 8
C 106 16
C 107 10
C 108 25
C 109 7
C 110 14
C 111 0
C 112 3
C 113 6
C 114 7
C 115 21
C 116 4
C 117 12
C 118 23
C 119 24
C 120 20
C 121 9
C 122 1
C 123 23
C 124 26
C 125 10
C 126 5
C 127 8
C 128 20
C 129 7
C 130 3
C 131 2
C 132 12
C 133 6
C 134 8
C 135 17
C 136 25
C 137 20
C 138 23
C 139 22
C 140 14
C 141 14
C 142 21
C 143 0
C 144 1
C 145 6
C 146 15
C 147 0
C 148 26
C 149 0
C 150 1
C 151 16
C 152 16
C 153 0
C 154 14
C 155 12
C 156 16
C 157 9
C 158 25
C 159 14
C 160 9
C 161 16
C 162 23
C 163 2
C 164 26
C 165 0
C 166 24
C 167 3
C 168 4
C 169 15
C 170 5
C 171 8
C 172 15
C 173 20
C 174 15
C 175 21
C 176 5
C 177 26
C 178 15
C 179 3
C 180 0
C 181 26
C 182 10
C 183 4
C 184 6
C 185 9
C 186 24
C 187 7
C 188 8
C 189 25
C 190 16
C 191 17
C 192 0
C 193 14
C 194 4
C 195 17
C 196 1
C 197 22
C 198 8
C 199 24
C 200 1
C 201 12
C 202 10
C 203 14
C 204 2
C 205 7
C 206 16
C 207 14
C 208 25
C 209 7
C 210 24
C 211 0
C 212 8
C 213 1
C 214 8
C 215 23
C 216 25
C 217 10
C 218 15
C 219 7
C 220 16
C 221 10
C 222 26
C 223 10
C 224 14
C 225 18
C 226 16
C 227 15
C 228 17
C 229 6
C 230 15
C 231 8
C 232 14
C 233 10
C 234 22
C 235 10
C 236 24
C 237 25
C 238 26
C 239 9
C 240 25
C 241 2
C 242 1
C 243 21
C 244 9
C 245 16
C 246 6
C 247 22
C 248 12
C 249 5
C 250 17
C 251 11
C 252 8
C 253 23
C 254 2
C 255 16
C 256 12
C 257 3
C 258 17
C 259 2
C 260 4
C 261 25
C 262 22
C 263 12
C 264 16
C 265 6
C 266 0
C 267 20
C 268 17
C 269 5
I 0 2 17 (2,2,5) (0,0,-1,0)|(0,0,1,0)|(-1,0,0,0)|(0,0,0,0)|(0,1,-1,0)
I 3 1 19 (0,0,0) (1,-1,1,0)|(1,1,0,0)|(-1,1,1,0)|(-1,0,1,0)
I 0 1 10 (3,0,5) (0,-1,1,0)|(0,1,1,0)
