D (6,7,-1) (5,1,2)
D (6,7,8) (1,1,2)
D (7,8,-1) (5,2,1)
D (3,9,-1) (1,0,2)
D (8,3,-1) (2,5,5)
D (8,-1,-1) (5,5,3)
D (8,3,9) (1,3,0)
D (6,-1,-1) (1,4,2)
D (7,-1,-1) (4,1,5)
D (6,7,-1) (4,5,2)
D (7,8,-1) (4,5,3)
D (3,9,-1) (0,5,5)
D (3,9,-1) (1,2,2)
D (3,-1,-1) (4,4,0)
D (6,-1,-1) (5,5,4)
D (3,9,-1) (1,3,1)
D (3,-1,-1) (2,0,0)
D (6,7,8) (4,2,4)
D (6,-1,-1) (1,3,3)
D (8,3,9) (5,4,0)
D (7,8,3) (0,0,0)
D (6,7,8) (3,3,5)
D (7,-1,-1) (0,3,1)
D (3,9,-1) (2,5,4)
D (3,9,-1) (2,1,2)
D (7,8,-1) (4,1,3)
D (6,7,8) (2,2,5)
C 0 8
C 1 23
C 2 7
C 3 0
C 4 15
C 5 6
C 6 4
C 7 9
C 8 4
C 9 18
C 10 15
C 11 7
C 12 14
C 13 22
C 14 4
C 15 18
C 16 0
C 17 23
C 18 25
C 19 3
C 20 0
C 21 0
C 22 0
C 23 0
C 24 0
C 25 0
C 26 0
C 27 0
C 28 0
C 29 0
C 30 0
C 31 0
C 32 0
C 33 0
C 34 0
C 35 0
C 36 0
C 37 0
C 38 0
C 39 0
C 40 0
C 41 0
C 42 0
C 43 0
C 44 0
C 45 0
C 46 0
C 47 8
C 48 6
C 49 19
C 50 22
C 51 7
C 52 12
C 53 3
C 54 14
C 55 19
C 56 15
C 57 25
C 58 14
C 59 6
C 60 7
C 61 2
C 62 5
C 63 3
C 64 22
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 0
C 130 0
C 131 0
C 132 0
C 133 0
C 134 0
C 135 0
C 136 0
C 137 0
C 138 0
C 139 0
C 140 0
C 141 0
C 142 0
C 143 0
C 144 0
C 145 0
C 146 0
C 147 0
C 148 0
C 149 0
C 150 0
C 151 0
C 152 0
C 153 0
C 154 0
C 155 0
C 156 0
C 157 0
C 158 0
C 159 10
C 160 15
C 161 8
C 162 20
C 163 23
C 164 9
C 165 16
C 166 0
C 167 1
C 168 5
C 169 14
C 170 7
C 171 25
C 172 19
C 173 16
C 174 17
C 175 2
C 176 15
C 177 0
C 178 5
C 179 22
C 180 6
C 181 14
C 182 10
C 183 3
C 184 4
C 185 15
C 186 7
C 187 1
C 188 16
C 189 14
C 190 14
C 191 21
C 192 3
C 193 10
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 7
C 211 4
C 212 22
C 213 22
C 214 12
C 215 0
C 216 16
C 217 17
C 218 24
C 219 18
C 220 17
C 221 26
C 222 22
C 223 14
C 224 22
C 225 11
C 226 0
C 227 6
C 228 23
C 229 4
C 230 3
C 231 19
C 232 4
C 233 15
C 234 15
C 235 15
C 236 22
C 237 22
C 238 2
C 239 19
C 240 4
C 241 4
C 242 18
C 243 17
C 244 26
C 245 24
C 246 0
C 247 10
C 248 9
C 249 8
C 250 1
C 251 20
C 252 10
C 253 10
C 254 14
C 255 7
C 256 3
C 257 26
C 258 11
C 259 19
C 260 20
C 261 3
C 262 11
C 263 4
C 264 1
C 265 17
C 266 21
C 267 5
C 268 21
C 269 4
I 2 1 4 (3,5,5) (1,-1,1,0)
I 0 1 20 (1,1,5) (0,0,-1,0)|(-1,0,-1,0)|(1,-1,-1,0)|(0,-1,1,0)
I 5 3 1 (4,5,4) (-1,-1,1,0)
