D (3,9,-1) (4,3,0)
D (6,-1,-1) (4,1,1)
D (9,-1,-1) (3,5,3)
D (6,7,-1) (1,2,1)
D (9,-1,-1) (4,2,1)
D (6,7,8) (4,5,5)
D (6,7,8) (5,5,1)
D (6,-1,-1) (1,1,5)
D (6,-1,-1) (0,2,4)
D (3,-1,-1) (2,4,5)
D (7,8,-1) (2,2,0)
D (6,7,8) (5,4,5)
C 0 23
C 1 15
C 2 17
C 3 17
C 4 1
C 5 1
C 6 24
C 7 20
C 8 2
C 9 6
C 10 22
C 11 18
C 12 23
C 13 12
C 14 15
C 15 14
C 16 11
C 17 1
C 18 10
C 19 0
C 20 3
C 21 16
C 22 0
C 23 20
C 24 16
C 25 12
C 26 20
C 27 26
C 28 0
C 29 22
C 30 23
C 31 17
C 32 21
C 33 11
C 34 2
C 35 3
C 36 22
C 37 16
C 38 15
C 39 25
C 40 5
C 41 11
C 42 23
C 43 11
C 44 0
C 45 3
C 46 6
C 47 26
C 48 17
C 49 9
C 50 2
C 51 11
C 52 25
C 53 7
C 54 17
C 55 20
C 56 5
C 57 8
C 58 12
C 59 9
C 60 14
C 61 25
C 62 0
C 63 1
C 64 22
C 65 22
C 66 5
C 67 2
C 68 5
C 69 19
C 70 3
C 71 23
C 72 26
C 73 6
C 74 21
C 75 12
C 76 25
C 77 15
C 78 6
C 79 9
C 80 9
C 81 16
C 82 21
C 83 7
C 84 2
C 85 9
C 86 6
C 87 11
C 88 19
C 89 10
C 90 26
C 91 26
C 92 17
C 93 4
C 94 15
C 95 22
C 96 23
C 97 6
C 98 5
C 99 22
C 100 8
C 101 14
C 102 16
C 103 18
C 104 18
C 105 2
C 106 1
C 107 26
C 108 8
C 109 16
C 110 25
C 111 25
C 112 2
C 113 14
C 114 21
C 115 19
C 116 1
C 117 7
C 118 10
C 119 23
C 120 2
C 121 18
C 122 3
C 123 20
C 124 18
C 125 14
C 126 23
C 127 10
C 128 6
C 129 14
C 130 18
C 131 26
C 132 19
C 133 1
C 134 9
C 135 22
C 136 23
C 137 6
C 138 17
C 139 4
C 140 8
C 141 7
C 142 3
C 143 10
C 144 1
C 145 16
C 146 14
C 147 11
C 148 10
C 149 24
C 150 11
C 151 25
C 152 23
C 153 18
C 154 3
C 155 22
C 156 4
C 157 7
C 158 8
C 159 14
C 160 5
C 161 1
C 162 18
C 163 4
C 164 4
C 165 17
C 166 9
C 167 14
C 168 14
C 169 23
C 170 19
C 171 8
C 172 24
C 173 18
C 174 4
C 175 6
C 176 14
C 177 7
C 178 14
C 179 18
C 180 16
C 181 24
C 182 11
C 183 21
C 184 11
C 185 9
C 186 8
C 187 12
C 188 10
C 189 17
C 190 26
C 191 2
C 192 23
C 193 10
C 194 16
C 195 2
C 196 3
C 197 8
C 198 20
C 199 19
C 200 10
C 201 18
C 202 16
C 203 19
C 204 8
C 205 12
C 206 1
C 207 17
C 208 23
C 209 9
C 210 4
C 211 5
C 212 16
C 213 8
C 214 26
C 215 3
C 216 22
C 217 7
C 218 17
C 219 14
C 220 18
C 221 10
C 222 1
C 223 17
C 224 24
C 225 14
C 226 1
C 227 6
C 228 17
C 229 2
C 230 10
C 231 8
C 232 5
C 233 3
C 234 6
C 235 11
C 236 3
C 237 18
C 238 1
C 239 10
C 240 25
C 241 18
C 242 5
C 243 15
C 244 12
C 245 15
C 246 19
C 247 2
C 248 0
C 249 4
C 250 20
C 251 2
C 252 0
C 253 12
C 254 8
C 255 17
C 256 11
C 257 2
C 258 3
C 259 2
C 260 5
C 261 9
C 262 22
C 263 6
C 264 12
C 265 16
C 266 10
C 267 17
C 268 20
C 269 0
I 1 2 18 (4,1,3) (0,1,-1,0)|(0,1,0,0)|(1,1,0,0)
I 5 3 13 (1,1,2) (1,-1,-1,0)|(-1,-1,-1,0)|(-1,0,-1,0)|(-1,-1,0,0)
