D (6,7,-1) (3,1,2)
D (7,8,3) (1,4,5)
D (9,-1,-1) (4,4,0)
D (9,-1,-1) (1,3,0)
D (6,7,-1) (5,4,0)
D (3,9,-1) (0,2,0)
D (6,7,8) (3,2,4)
D (8,3,9) (0,5,5)
D (8,3,9) (1,0,5)
D (8,-1,-1) (2,0,4)
D (8,-1,-1) (3,5,4)
D (8,-1,-1) (5,4,5)
D (6,7,8) (5,0,2)
D (3,9,-1) (0,5,0)
D (7,8,3) (2,0,1)
D (6,7,8) (4,5,4)
D (3,9,-1) (1,0,4)
D (8,3,9) (1,0,2)
D (6,7,-1) (5,3,4)
D (8,3,9) (3,0,1)
D (6,7,8) (3,4,4)
D (8,3,9) (5,2,4)
D (6,7,8) (1,2,3)
D (3,9,-1) (0,3,4)
D (7,8,3) (2,0,5)
D (6,-1,-1) (0,5,2)
D (8,3,9) (1,3,4)
D (7,8,3) (1,1,2)
C 0 19
C 1 25
C 2 12
C 3 21
C 4 14
C 5 3
C 6 2
C 7 15
C 8 2
C 9 12
C 10 7
C 11 2
C 12 10
C 13 22
C 14 6
C 15 11
C 16 9
C 17 16
C 18 5
C 19 9
C 20 21
C 21 9
C 22 11
C 23 14
C 24 7
C 25 7
C 26 3
C 27 20
C 28 7
C 29 24
C 30 0
C 31 2
C 32 17
C 33 3
C 34 23
C 35 0
C 36 15
C 37 9
C 38 6
C 39 26
C 40 20
C 41 18
C 42 3
C 43 6
C 44 0
C 45 11
C 46 15
C 47 15
C 48 4
C 49 19
C 50 12
C 51 17
C 52 16
C 53 22
C 54 16
C 55 17
C 56 26
C 57 9
C 58 25
C 59 0
C 60 20
C 61 1
C 62 17
C 63 8
C 64 17
C 65 3
C 66 11
C 67 11
C 68 21
C 69 6
C 70 22
C 71 3
C 72 22
C 73 18
C 74 23
C 75 4
C 76 1
C 77 15
C 78 11
C 79 26
C 80 23
C 81 16
C 82 3
C 83 8
C 84 0
C 85 20
C 86 25
C 87 0
C 88 5
C 89 19
C 90 11
C 91 24
C 92 15
C 93 9
C 94 4
C 95 20
C 96 22
C 97 4
C 98 18
C 99 10
C 100 0
C 101 21
C 102 19
C 103 21
C 104 20
C 105 16
C 106 24
C 107 25
C 108 8
C 109 10
C 110 8
C 111 5
C 112 15
C 113 24
C 114 9
C 115 18
C 116 8
C 117 5
C 118 5
C 119 0
C 120 8
C 121 25
C 122 6
C 123 14
C 124 21
C 125 20
C 126 3
C 127 5
C 128 7
C 129 24
C 130 6
C 131 23
C 132 1
C 133 23
C 134 9
C 135 25
C 136 0
C 137 20
C 138 5
C 139 10
C 140 20
C 141 16
C 142 7
C 143 4
C 144 9
C 145 0
C 146 19
C 147 23
C 148 9
C 149 15
C 150 5
C 151 8
C 152 25
C 153 17
C 154 7
C 155 23
C 156 4
C 157 12
C 158 9
C 159 9
C 160 15
C 161 14
C 162 15
C 163 9
C 164 23
C 165 23
C 166 26
C 167 6
C 168 20
C 169 14
C 170 10
C 171 1
C 172 25
C 173 0
C 174 15
C 175 0
C 176 26
C 177 14
C 178 15
C 179 19
C 180 22
C 181 23
C 182 24
C 183 4
C 184 4
C 185 1
C 186 11
C 187 15
C 188 14
C 189 6
C 190 12
C 191 6
C 192 22
C 193 1
C 194 16
C 195 25
C 196 2
C 197 19
C 198 15
C 199 18
C 200 0
C 201 5
C 202 4
C 203 14
C 204 25
C 205 17
C 206 2
C 207 22
C 208 6
C 209 4
C 210 14
C 211 7
C 212 12
C 213 21
C 214 11
C 215 18
C 216 6
C 217 15
C 218 16
C 219 3
C 220 17
C 221 14
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 0
C 247 0
C 248 11
C 249 23
C 250 14
C 251 15
C 252 7
C 253 18
C 254 16
C 255 6
C 256 18
C 257 8
C 258 16
C 259 24
C 260 9
C 261 16
C 262 22
C 263 9
C 264 11
C 265 17
C 266 9
C 267 21
C 268 18
C 269 19
I 1 1 15 (5,0,1) (1,1,-1,0)|(1,1,1,0)
I 0 2 6 (1,5,0) (1,-1,1,0)|(1,1,1,0)|(0,-1,0,0)
