D (3,9,-1) (5,1,4)
D (3,9,-1) (1,5,2)
D (9,-1,-1) (5,0,4)
D (9,-1,-1) (5,3,3)
D (7,-1,-1) (1,5,1)
D (6,7,-1) (5,5,5)
D (7,8,-1) (0,0,2)
D (7,-1,-1) (2,4,5)
D (8,3,9) (4,4,4)
D (6,-1,-1) (1,3,5)
D (3,9,-1) (4,4,0)
D (8,3,9) (2,3,3)
D (9,-1,-1) (4,0,3)
D (7,8,3) (0,4,1)
D (6,7,8) (4,3,3)
D (6,7,8) (4,0,4)
D (7,8,3) (1,3,1)
D (7,8,3) (0,3,4)
D (9,-1,-1) (3,1,3)
D (9,-1,-1) (5,2,0)
D (6,7,8) (2,5,1)
D (6,-1,-1) (5,4,3)
D (6,7,-1) (3,2,5)
C 0 4
C 1 21
C 2 25
C 3 18
C 4 5
C 5 4
C 6 9
C 7 3
C 8 11
C 9 23
C 10 0
C 11 0
C 12 0
C 13 0
C 14 0
C 15 0
C 16 0
C 17 0
C 18 0
C 19 0
C 20 0
C 21 0
C 22 0
C 23 0
C 24 0
C 25 0
C 26 0
C 27 0
C 28 0
C 29 0
C 30 0
C 31 0
C 32 0
C 33 0
C 34 0
C 35 0
C 36 0
C 37 0
C 38 0
C 39 0
C 40 0
C 41 0
C 42 0
C 43 0
C 44 0
C 45 0
C 46 0
C 47 0
C 48 0
C 49 0
C 50 0
C 51 0
C 52 0
C 53 0
C 54 0
C 55 0
C 56 0
C 57 0
C 58 0
C 59 0
C 60 0
C 61 0
C 62 0
C 63 0
C 64 0
C 65 0
C 66 0
C 67 0
C 68 0
C 69 0
C 70 0
C 71 0
C 72 0
C 73 0
C 74 0
C 75 0
C 76 0
C 77 0
C 78 0
C 79 0
C 80 0
C 81 0
C 82 0
C 83 0
C 84 0
C 85 0
C 86 0
C 87 0
C 88 0
C 89 0
C 90 0
C 91 0
C 92 0
C 93 0
C 94 0
C 95 0
C 96 0
C 97 0
C 98 0
C 99 0
C 100 0
C 101 0
C 102 0
C 103 0
C 104 0
C 105 0
C 106 0
C 107 0
C 108 0
C 109 0
C 110 0
C 111 0
C 112 0
C 113 0
C 114 0
C 115 0
C 116 0
C 117 0
C 118 0
C 119 0
C 120 0
C 121 0
C 122 0
C 123 0
C 124 0
C 125 0
C 126 0
C 127 0
C 128 0
C 129 26
C 130 23
C 131 23
C 132 9
C 133 26
C 134 14
C 135 14
C 136 0
C 137 4
C 138 21
C 139 11
C 140 11
C 141 21
C 142 22
C 143 25
C 144 11
C 145 9
C 146 5
C 147 22
C 148 10
C 149 8
C 150 25
C 151 17
C 152 11
C 153 4
C 154 14
C 155 23
C 156 11
C 157 10
C 158 15
C 159 5
C 160 0
C 161 11
C 162 12
C 163 22
C 164 20
C 165 12
C 166 1
C 167 22
C 168 16
C 169 8
C 170 1
C 171 9
C 172 20
C 173 4
C 174 26
C 175 9
C 176 19
C 177 4
C 178 5
C 179 19
C 180 3
C 181 0
C 182 22
C 183 21
C 184 12
C 185 22
C 186 0
C 187 24
C 188 0
C 189 21
C 190 26
C 191 19
C 192 1
C 193 15
C 194 21
C 195 23
C 196 17
C 197 4
C 198 3
C 199 10
C 200 5
C 201 21
C 202 18
C 203 14
C 204 2
C 205 5
C 206 6
C 207 15
C 208 5
C 209 18
C 210 1
C 211 22
C 212 24
C 213 23
C 214 17
C 215 1
C 216 1
C 217 20
C 218 21
C 219 1
C 220 23
C 221 26
C 222 26
C 223 22
C 224 0
C 225 24
C 226 8
C 227 20
C 228 15
C 229 14
C 230 2
C 231 22
C 232 2
C 233 5
C 234 18
C 235 26
C 236 1
C 237 21
C 238 21
C 239 24
C 240 26
C 241 0
C 242 15
C 243 21
C 244 6
C 245 23
C 246 8
C 247 7
C 248 2
C 249 20
C 250 5
C 251 3
C 252 3
C 253 11
C 254 18
C 255 18
C 256 7
C 257 15
C 258 3
C 259 1
C 260 11
C 261 10
C 262 20
C 263 8
C 264 21
C 265 9
C 266 16
C 267 18
C 268 4
C 269 12
I 0 3 12 (0,4,3) (1,0,0,0)|(0,0,-1,0)
I 5 1 6 (3,4,2) (0,0,0,0)
I 5 3 19 (4,3,3) (1,0,1,0)|(-1,1,0,0)|(0,1,0,0)
